Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Ederson,br BRA,GK,29-214,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodri,es ESP,MF,26-270,24.9,2,42,11,26.2,1.69,0.44,0.05,0.18,17.3,0,0,0,3.9,3.9,0.09,-1.9,-1.9,Matches
Erling Haaland,no NOR,FW,22-241,23.5,28,85,39,45.9,3.62,1.66,0.27,0.59,12.5,0,5,5,20.1,16.2,0.19,7.9,6.8,Matches
Kevin De Bruyne,be BEL,MF,31-264,21.5,4,57,18,31.6,2.65,0.84,0.07,0.22,23.7,7,0,0,4.1,4.1,0.07,-0.1,-0.1,Matches
Bernardo Silva,pt POR,"MF,FW",28-221,19.8,4,21,7,33.3,1.06,0.35,0.19,0.57,18.5,0,0,0,1.6,1.6,0.08,2.4,2.4,Matches
İlkay Gündoğan,de GER,MF,32-146,19.5,3,40,13,32.5,2.05,0.67,0.08,0.23,18.6,4,0,0,5.2,5.2,0.13,-2.2,-2.2,Matches
Manuel Akanji,ch SUI,DF,27-243,18.1,0,13,2,15.4,0.72,0.11,0.0,0.0,16.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
Jack Grealish,eng ENG,"FW,MF",27-190,16.9,3,27,6,22.2,1.59,0.35,0.11,0.5,14.9,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
Nathan Aké,nl NED,DF,28-029,16.8,0,7,1,14.3,0.42,0.06,0.0,0.0,11.4,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
Phil Foden,eng ENG,FW,22-295,15.6,9,35,19,54.3,2.24,1.22,0.26,0.47,14.6,1,0,0,4.8,4.8,0.14,4.2,4.2,Matches
João Cancelo,pt POR,DF,28-296,14.2,2,17,3,17.6,1.2,0.21,0.12,0.67,22.7,0,0,0,0.8,0.8,0.05,1.2,1.2,Matches
Rúben Dias,pt POR,DF,25-309,15.2,0,10,2,20.0,0.66,0.13,0.0,0.0,9.1,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
John Stones,eng ENG,DF,28-295,14.1,0,7,1,14.3,0.5,0.07,0.0,0.0,13.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Kyle Walker,eng ENG,DF,32-295,13.0,0,3,1,33.3,0.23,0.08,0.0,0.0,24.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Riyad Mahrez,dz ALG,"FW,MF",32-026,11.8,5,27,9,33.3,2.29,0.76,0.15,0.44,16.8,3,1,1,4.6,3.9,0.14,0.4,0.1,Matches
Julián Álvarez,ar ARG,"FW,MF",23-047,8.3,5,27,11,40.7,3.24,1.32,0.19,0.45,14.8,0,0,0,3.6,3.6,0.13,1.4,1.4,Matches
Aymeric Laporte,es ESP,DF,28-296,6.2,0,9,1,11.1,1.46,0.16,0.0,0.0,15.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Rico Lewis,eng ENG,"DF,MF",18-118,6.0,0,3,1,33.3,0.5,0.17,0.0,0.0,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Sergio Gómez,es ESP,"DF,MF",22-196,1.6,0,4,0,0.0,2.45,0.0,0.0,,20.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Cole Palmer,eng ENG,"FW,MF",20-317,1.3,0,2,0,0.0,1.51,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Kalvin Phillips,eng ENG,MF,27-107,0.7,0,2,0,0.0,2.95,0.0,0.0,,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Máximo Perrone,ar ARG,MF,20-071,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.9,27.0,65,438,145,33.1,16.22,5.37,0.13,0.41,16.7,15,6,6,56.1,51.3,0.12,8.9,7.7,
Opponent Total,,,27.5,27.0,24,199,57,28.6,7.37,2.11,0.11,0.37,17.7,7,3,3,21.5,19.1,0.1,2.5,1.9,
