Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Ederson,br BRA,GK,29-232,28,28,2520.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01,Matches
Rodri,es ESP,MF,26-288,27,27,2319.0,25.8,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,3.9,8.0,66.0,221.0,35.0,0.08,0.19,0.27,0.08,0.27,0.16,0.15,0.31,0.16,0.31,Matches
Erling Haaland,no NOR,FW,22-259,26,25,2112.0,23.5,28.0,5.0,33.0,23.0,5.0,5.0,4.0,0.0,20.1,16.2,3.7,19.9,22.0,41.0,117.0,1.19,0.21,1.41,0.98,1.19,0.86,0.16,1.02,0.69,0.85,Matches
Kevin De Bruyne,be BEL,MF,31-282,26,23,2028.0,22.5,5.0,13.0,18.0,5.0,0.0,0.0,1.0,0.0,4.9,4.9,11.2,16.1,90.0,204.0,201.0,0.22,0.58,0.8,0.22,0.8,0.22,0.5,0.71,0.22,0.71,Matches
İlkay Gündoğan,de GER,MF,32-164,25,21,1846.0,20.5,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,5.6,5.6,2.7,8.4,43.0,132.0,113.0,0.2,0.15,0.34,0.2,0.34,0.28,0.13,0.41,0.28,0.41,Matches
Bernardo Silva,pt POR,"MF,FW",28-239,26,20,1792.0,19.9,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,1.6,1.6,2.8,4.4,74.0,100.0,157.0,0.2,0.25,0.45,0.2,0.45,0.08,0.14,0.22,0.08,0.22,Matches
Manuel Akanji,ch SUI,DF,27-261,21,18,1721.0,19.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.3,1.4,21.0,89.0,10.0,0.0,0.05,0.05,0.0,0.05,0.06,0.01,0.07,0.06,0.07,Matches
Jack Grealish,eng ENG,"FW,MF",27-208,22,18,1613.0,17.9,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,3.6,3.6,5.3,9.0,111.0,72.0,233.0,0.22,0.28,0.5,0.22,0.5,0.2,0.3,0.5,0.2,0.5,Matches
Nathan Aké,nl NED,DF,28-047,22,18,1603.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.6,1.6,22.0,120.0,28.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Phil Foden,eng ENG,FW,22-313,24,17,1406.0,15.6,9.0,5.0,14.0,9.0,0.0,0.0,1.0,0.0,4.8,4.8,3.0,7.8,39.0,62.0,221.0,0.58,0.32,0.9,0.58,0.9,0.31,0.19,0.5,0.31,0.5,Matches
Rúben Dias,pt POR,DF,25-327,20,16,1459.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.1,1.5,8.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
João Cancelo,pt POR,DF,28-314,17,16,1274.0,14.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.8,0.8,0.9,1.7,72.0,106.0,125.0,0.14,0.07,0.21,0.14,0.21,0.06,0.06,0.12,0.06,0.12,Matches
John Stones,eng ENG,"DF,MF",28-313,16,15,1359.0,15.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.3,1.9,21.0,79.0,27.0,0.0,0.13,0.13,0.0,0.13,0.04,0.09,0.12,0.04,0.12,Matches
Kyle Walker,eng ENG,DF,32-313,17,14,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.5,28.0,111.0,31.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Riyad Mahrez,dz ALG,"FW,MF",32-044,20,13,1151.0,12.8,5.0,5.0,10.0,4.0,1.0,1.0,2.0,0.0,4.9,4.1,4.5,8.6,53.0,57.0,167.0,0.39,0.39,0.78,0.31,0.7,0.38,0.35,0.74,0.32,0.68,Matches
Julián Álvarez,ar ARG,"FW,MF",23-065,21,7,839.0,9.3,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.4,4.4,1.2,5.7,22.0,24.0,56.0,0.64,0.0,0.64,0.64,0.64,0.48,0.13,0.61,0.48,0.61,Matches
Aymeric Laporte,es ESP,DF,28-314,7,6,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,17.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.06,0.1,Matches
Rico Lewis,eng ENG,"DF,MF",18-136,10,6,543.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.8,0.9,18.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.14,0.16,0.02,0.16,Matches
Sergio Gómez,es ESP,"DF,MF",22-214,6,0,147.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,3.0,10.0,14.0,0.0,0.61,0.61,0.0,0.61,0.15,0.25,0.4,0.15,0.4,Matches
Cole Palmer,eng ENG,"FW,MF",20-335,10,0,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,9.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.19,0.05,0.19,Matches
Kalvin Phillips,eng ENG,MF,27-125,5,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.22,0.15,0.22,Matches
Máximo Perrone,ar ARG,MF,20-089,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Scott Carson,eng ENG,GK,37-215,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Liam Delap,eng ENG,FW,20-057,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Claudio Gomes,fr FRA,MF,22-257,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ben Knight,eng ENG,MF,20-296,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luke Mbete-Tatu,eng ENG,DF,19-200,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Stefan Ortega,de GER,GK,30-151,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Josh Wilson-Esbrand,eng ENG,DF,20-101,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,28,308,2520.0,28.0,69.0,52.0,121.0,63.0,6.0,6.0,34.0,1.0,59.0,54.2,43.1,97.3,739.0,1593.0,1578.0,2.46,1.86,4.32,2.25,4.11,2.11,1.54,3.64,1.94,3.48,
Opponent Total,,,27.5,28,308,2520.0,28.0,25.0,16.0,41.0,22.0,3.0,3.0,64.0,2.0,21.8,19.4,16.2,35.6,322.0,651.0,647.0,0.89,0.57,1.46,0.79,1.36,0.78,0.58,1.36,0.69,1.27,
