Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Ederson,br BRA,GK,29-232,28.0,2,0.07,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Rodri,es ESP,MF,26-288,25.8,82,3.18,71,0,3,6,1,1,9,0.35,9,0,0,0,0,0,Matches
Erling Haaland,no NOR,FW,22-259,23.5,49,2.09,34,0,2,7,5,1,11,0.47,9,0,0,1,1,0,Matches
Kevin De Bruyne,be BEL,MF,31-282,22.5,146,6.48,99,28,6,7,3,3,22,0.98,18,2,0,1,1,0,Matches
İlkay Gündoğan,de GER,MF,32-164,20.5,80,3.9,62,7,1,4,4,2,16,0.78,12,1,0,1,2,0,Matches
Bernardo Silva,pt POR,"MF,FW",28-239,19.9,61,3.07,51,1,4,1,3,1,10,0.5,9,0,0,0,1,0,Matches
Manuel Akanji,ch SUI,DF,27-261,19.1,20,1.05,19,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jack Grealish,eng ENG,"FW,MF",27-208,17.9,81,4.52,54,5,6,4,11,1,15,0.84,11,1,0,0,2,1,Matches
Nathan Aké,nl NED,DF,28-047,17.8,20,1.12,17,1,0,2,0,0,2,0.11,2,0,0,0,0,0,Matches
Phil Foden,eng ENG,FW,22-313,15.6,75,4.8,59,8,3,4,1,0,13,0.83,10,0,3,0,0,0,Matches
Rúben Dias,pt POR,DF,25-327,16.2,13,0.8,10,0,0,3,0,0,1,0.06,1,0,0,0,0,0,Matches
João Cancelo,pt POR,DF,28-314,14.2,39,2.76,30,0,2,5,1,1,6,0.42,5,0,1,0,0,0,Matches
John Stones,eng ENG,"DF,MF",28-313,15.1,12,0.79,8,1,0,3,0,0,3,0.2,2,0,0,1,0,0,Matches
Kyle Walker,eng ENG,DF,32-313,13.0,18,1.39,16,2,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
Riyad Mahrez,dz ALG,"FW,MF",32-044,12.8,72,5.63,49,9,4,5,4,1,12,0.94,7,1,1,2,0,1,Matches
Julián Álvarez,ar ARG,"FW,MF",23-065,9.3,32,3.43,24,0,3,4,1,0,2,0.21,1,0,0,1,0,0,Matches
Aymeric Laporte,es ESP,DF,28-314,6.2,12,1.94,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Rico Lewis,eng ENG,"DF,MF",18-136,6.0,17,2.82,14,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Sergio Gómez,es ESP,"DF,MF",22-214,1.6,3,1.84,2,1,0,0,0,0,1,0.61,1,0,0,0,0,0,Matches
Cole Palmer,eng ENG,"FW,MF",20-335,1.3,5,3.72,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kalvin Phillips,eng ENG,MF,27-125,0.7,1,1.48,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Máximo Perrone,ar ARG,MF,20-089,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.9,28.0,841,30.04,637,64,35,59,35,11,126,4.5,100,5,5,7,7,2,
Opponent Total,,,27.5,28.0,351,12.54,263,19,16,25,15,13,39,1.39,26,3,1,2,5,2,
