Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Ederson,br BRA,GK,29-229,28,2520.0,90.0,100.0,28.0,28,90.0,28,0,,0,2.29,71.0,26.0,45.0,1.61,,59.0,21.8,37.2,1.33,,Matches
Rodri,es ESP,MF,26-285,27,2319.0,86.0,92.0,25.8,27,86.0,20,0,,0,2.26,63.0,22.0,41.0,1.59,-0.2,53.3,18.7,34.6,1.34,0.17,Matches
Erling Haaland,no NOR,FW,22-256,26,2112.0,81.0,83.8,23.5,25,83.0,16,1,27.0,0,2.23,63.0,22.0,41.0,1.75,0.86,51.0,18.5,32.5,1.38,0.34,Matches
Kevin De Bruyne,be BEL,MF,31-279,26,2028.0,78.0,80.5,22.5,23,85.0,14,3,22.0,2,2.23,56.0,20.0,36.0,1.6,-0.05,47.8,16.4,31.4,1.39,0.33,Matches
İlkay Gündoğan,de GER,MF,32-161,25,1846.0,74.0,73.3,20.5,21,85.0,14,4,15.0,3,2.32,56.0,16.0,40.0,1.95,1.28,48.8,14.5,34.3,1.67,1.28,Matches
Bernardo Silva,pt POR,"MF,FW",28-236,26,1792.0,69.0,71.1,19.9,20,85.0,13,6,16.0,2,2.23,47.0,20.0,27.0,1.36,-0.87,38.0,17.4,20.6,1.04,-1.01,Matches
Manuel Akanji,ch SUI,DF,27-258,21,1721.0,82.0,68.3,19.1,18,89.0,17,3,40.0,1,2.33,46.0,18.0,28.0,1.46,-0.45,39.2,15.0,24.1,1.26,-0.21,Matches
Jack Grealish,eng ENG,"FW,MF",27-205,22,1613.0,73.0,64.0,17.9,18,82.0,8,4,36.0,3,2.55,48.0,13.0,35.0,1.95,0.96,39.2,11.9,27.3,1.52,0.54,Matches
Nathan Aké,nl NED,DF,28-044,22,1603.0,73.0,63.6,17.8,18,86.0,16,4,16.0,3,2.23,45.0,14.0,31.0,1.74,0.37,38.0,14.9,23.1,1.3,-0.08,Matches
Phil Foden,eng ENG,FW,22-310,24,1406.0,59.0,55.8,15.6,17,75.0,7,7,18.0,1,2.29,40.0,13.0,27.0,1.73,0.27,31.2,11.9,19.4,1.24,-0.2,Matches
Rúben Dias,pt POR,DF,25-324,20,1459.0,73.0,57.9,16.2,16,86.0,14,4,23.0,4,2.55,46.0,12.0,34.0,2.1,1.16,34.5,11.6,23.0,1.42,0.21,Matches
João Cancelo,pt POR,DF,28-311,17,1274.0,75.0,50.6,14.2,16,78.0,10,1,23.0,3,2.24,36.0,15.0,21.0,1.48,-0.25,24.8,11.3,13.4,0.95,-0.77,Matches
John Stones,eng ENG,"DF,MF",28-310,16,1359.0,85.0,53.9,15.1,15,89.0,13,1,27.0,3,2.44,38.0,14.0,24.0,1.59,-0.04,33.3,9.2,24.1,1.6,0.58,Matches
Kyle Walker,eng ENG,DF,32-310,17,1166.0,69.0,46.3,13.0,14,82.0,10,3,7.0,5,2.29,34.0,13.0,21.0,1.62,0.03,27.3,10.4,16.9,1.3,-0.05,Matches
Riyad Mahrez,dz ALG,"FW,MF",32-041,20,1151.0,58.0,45.7,12.8,13,78.0,5,7,20.0,8,2.5,34.0,17.0,17.0,1.33,-0.51,28.7,9.2,19.5,1.52,0.36,Matches
Julián Álvarez,ar ARG,"FW,MF",23-062,21,839.0,40.0,33.3,9.3,7,84.0,5,14,18.0,6,2.38,25.0,10.0,15.0,1.61,0.0,20.1,9.6,10.5,1.13,-0.3,Matches
Aymeric Laporte,es ESP,DF,28-311,7,556.0,79.0,22.1,6.2,6,90.0,6,1,16.0,11,2.29,12.0,7.0,5.0,0.81,-1.02,12.8,5.9,6.9,1.11,-0.28,Matches
Rico Lewis,eng ENG,"DF,MF",18-133,10,543.0,54.0,21.5,6.0,6,77.0,2,4,21.0,17,2.5,14.0,5.0,9.0,1.49,-0.15,13.7,4.0,9.6,1.6,0.34,Matches
Sergio Gómez,es ESP,"DF,MF",22-211,6,147.0,25.0,5.8,1.6,0,,0,6,25.0,16,3.0,4.0,4.0,0.0,0.0,-1.71,3.3,2.6,0.7,0.42,-0.96,Matches
Cole Palmer,eng ENG,"FW,MF",20-332,10,121.0,12.0,4.8,1.3,0,,0,10,12.0,14,3.0,2.0,2.0,0.0,0.0,-1.69,2.3,2.4,-0.1,-0.1,-1.5,Matches
Kalvin Phillips,eng ENG,MF,27-122,5,61.0,12.0,2.4,0.7,0,,0,5,12.0,12,3.0,0.0,1.0,-1.0,-1.48,-3.16,1.0,1.3,-0.3,-0.44,-1.82,Matches
Máximo Perrone,ar ARG,MF,20-086,1,19.0,19.0,0.8,0.2,0,,0,1,19.0,2,3.0,0.0,1.0,-1.0,-4.74,-6.39,0.3,0.2,0.1,0.7,-0.64,Matches
Scott Carson,eng ENG,GK,37-212,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Liam Delap,eng ENG,FW,20-054,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Claudio Gomes,fr FRA,MF,22-254,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ben Knight,eng ENG,MF,20-293,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Luke Mbete-Tatu,eng ENG,DF,19-197,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Stefan Ortega,de GER,GK,30-148,0,,,,,0,,0,0,,28,,,,,,,,,,,,Matches
Josh Wilson-Esbrand,eng ENG,DF,20-098,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Squad Total,,,27.9,28,2520.0,90.0,100.0,28.0,308,84.0,218,89,19.0,163,2.29,71.0,26.0,45.0,1.61,,59.0,21.8,37.2,1.33,,
Opponent Total,,,27.5,28,2520.0,90.0,100.0,28.0,308,84.0,218,89,19.0,133,0.57,26.0,71.0,-45.0,-1.61,,21.8,59.0,-37.2,-1.33,,
