Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
15,Valladolid,13,6,2,5,12,13,-1,20,1.54,15.2,15.8,-0.6,-0.05,13,2,2,9,8,25,-17,8,0.62,8.6,27.0,-18.4,-1.42
16,Espanyol,13,3,4,6,17,23,-6,13,1.0,18.9,15.2,3.7,0.29,13,3,5,5,15,19,-4,14,1.08,12.0,18.6,-6.7,-0.51
17,Valencia,13,6,2,5,20,12,8,20,1.54,18.2,11.6,6.6,0.51,13,1,3,9,8,19,-11,6,0.46,14.9,21.7,-6.8,-0.52
18,Getafe,13,4,4,5,14,16,-2,16,1.23,13.4,15.8,-2.4,-0.19,12,2,4,6,11,18,-7,10,0.83,9.3,14.0,-4.8,-0.4
19,Almería,14,7,2,5,21,18,3,23,1.64,19.2,21.6,-2.4,-0.17,12,0,3,9,9,27,-18,3,0.25,12.5,22.6,-10.0,-0.84
