Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Giorgi Mamardashvili,ge GEO,GK,22-189,27.0,3,0.11,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuel,br BRA,"FW,MF",23-104,24.1,74,3.07,49,0,10,6,8,1,12,0.5,7,0,0,3,2,0,Matches
José Luis Gayà,es ESP,DF,27-316,20.1,68,3.38,47,12,4,3,2,0,5,0.25,2,1,0,1,1,0,Matches
Yunus Musah,us USA,MF,20-128,19.3,41,2.13,26,2,5,2,5,1,2,0.1,2,0,0,0,0,0,Matches
Domingos André Ribeiro Almeida,pt POR,MF,22-311,18.7,58,3.1,45,8,1,1,1,2,4,0.21,3,1,0,0,0,0,Matches
Thierry Correia,pt POR,"DF,FW",24-028,18.1,34,1.88,21,1,1,0,10,1,1,0.06,1,0,0,0,0,0,Matches
Hugo Guillamón,es ESP,MF,23-065,17.6,57,3.24,39,12,0,0,5,1,5,0.28,4,1,0,0,0,0,Matches
Mouctar Diakhaby,gn GUI,DF,26-108,17.2,8,0.46,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Eray Cömert,ch SUI,DF,25-061,17.0,11,0.65,8,0,1,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Samu Castillejo,es ESP,FW,28-078,12.8,48,3.75,27,7,8,4,0,2,1,0.08,0,0,0,1,0,0,Matches
Edinson Cavani,uy URU,FW,36-051,11.4,20,1.75,15,1,0,4,0,0,2,0.18,2,0,0,0,0,0,Matches
Dimitri Foulquier,fr FRA,"DF,MF",30-014,12.4,14,1.13,12,1,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
Gabriel Paulista,br BRA,DF,32-131,9.7,6,0.62,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Justin Kluivert,nl NED,"FW,MF",23-336,11.6,45,3.86,28,8,3,2,2,2,3,0.26,1,0,0,1,1,0,Matches
Hugo Duro,es ESP,FW,23-147,11.1,16,1.44,12,0,2,0,2,0,1,0.09,1,0,0,0,0,0,Matches
Cenk Özkacar,tr TUR,DF,22-182,9.7,12,1.24,9,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Ilaix Moriba,gn GUI,MF,20-077,8.6,28,3.25,23,1,2,1,1,0,1,0.12,1,0,0,0,0,0,Matches
Nicolás González,es ESP,MF,21-093,8.1,15,1.86,13,0,1,1,0,0,1,0.12,1,0,0,0,0,0,Matches
Toni Lato,es ESP,"DF,MF",25-136,7.3,24,3.31,17,4,1,0,1,1,3,0.41,1,0,1,0,1,0,Matches
Maranhão,br BRA,"FW,MF",26-168,4.8,10,2.07,6,0,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jesus Vazquez,es ESP,"DF,MF",20-094,3.1,11,3.6,6,0,2,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Carlos Soler,es ESP,MF,26-094,2.7,6,2.23,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cristhian Mosquera,co COL,DF,18-283,1.6,1,0.62,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maxi Gómez,uy URU,FW,26-235,1.2,2,1.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Francisco Perez,es ESP,"FW,MF",20-209,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Noguerol,es ESP,"FW,DF",20-328,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,24.9,27.0,612,22.67,424,60,44,33,39,12,42,1.56,27,3,1,6,5,0,
Opponent Total,,,28.2,27.0,516,19.11,353,66,28,37,27,5,57,2.11,39,4,4,4,4,2,
