Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Giorgi Mamardashvili,ge GEO,GK,22-189,27.0,2,0,0,1,2,0,0,1,0,0,1,0,45,5,1,83.3,Matches
Samuel,br BRA,"FW,MF",23-104,24.1,3,0,0,29,40,13,54,12,28,2,0,0,117,14,27,34.1,Matches
José Luis Gayà,es ESP,DF,27-316,20.1,4,0,0,9,15,7,164,16,29,1,0,0,106,19,9,67.9,Matches
Yunus Musah,us USA,MF,20-128,19.3,8,0,0,30,34,2,23,10,26,0,0,0,83,21,26,44.7,Matches
Domingos André Ribeiro Almeida,pt POR,MF,22-311,18.7,2,0,0,22,26,0,61,13,30,0,0,0,109,11,23,32.4,Matches
Thierry Correia,pt POR,"DF,FW",24-028,18.1,4,0,0,29,39,1,69,21,40,2,0,0,118,21,18,53.8,Matches
Hugo Guillamón,es ESP,MF,23-065,17.6,5,0,0,33,33,0,30,19,12,0,2,1,92,19,19,50.0,Matches
Mouctar Diakhaby,gn GUI,DF,26-108,17.2,6,1,1,16,6,3,1,12,10,0,0,0,86,27,31,46.6,Matches
Eray Cömert,ch SUI,DF,25-061,17.0,4,1,0,20,10,1,1,24,19,0,0,0,97,41,29,58.6,Matches
Samu Castillejo,es ESP,FW,28-078,12.8,6,0,0,30,32,6,66,8,9,0,0,0,57,7,17,29.2,Matches
Edinson Cavani,uy URU,FW,36-051,11.4,4,0,0,14,6,10,2,1,1,0,0,0,25,11,16,40.7,Matches
Dimitri Foulquier,fr FRA,"DF,MF",30-014,12.4,3,0,0,22,5,1,43,7,12,0,0,0,71,12,14,46.2,Matches
Gabriel Paulista,br BRA,DF,32-131,9.7,2,1,0,9,9,0,0,15,5,0,1,0,46,29,12,70.7,Matches
Justin Kluivert,nl NED,"FW,MF",23-336,11.6,3,0,0,16,17,6,49,6,13,1,0,0,58,5,14,26.3,Matches
Hugo Duro,es ESP,FW,23-147,11.1,4,0,0,13,28,3,2,2,8,0,0,0,29,20,43,31.7,Matches
Cenk Özkacar,tr TUR,DF,22-182,9.7,1,0,0,4,6,0,0,7,12,0,0,0,73,34,21,61.8,Matches
Ilaix Moriba,gn GUI,MF,20-077,8.6,4,1,1,28,25,0,2,3,14,0,0,0,59,18,17,51.4,Matches
Nicolás González,es ESP,MF,21-093,8.1,1,0,0,18,7,0,1,9,6,0,1,1,55,12,11,52.2,Matches
Toni Lato,es ESP,"DF,MF",25-136,7.3,1,0,0,5,6,4,22,4,7,0,0,0,36,2,12,14.3,Matches
Maranhão,br BRA,"FW,MF",26-168,4.8,2,1,0,9,12,1,0,0,1,0,0,0,9,10,13,43.5,Matches
Jesus Vazquez,es ESP,"DF,MF",20-094,3.1,1,0,0,3,4,0,10,1,8,0,0,0,19,2,4,33.3,Matches
Carlos Soler,es ESP,MF,26-094,2.7,0,0,0,2,4,0,16,0,0,0,0,0,4,1,1,50.0,Matches
Cristhian Mosquera,co COL,DF,18-283,1.6,0,0,0,0,1,0,1,1,2,0,0,0,8,3,2,60.0,Matches
Maxi Gómez,uy URU,FW,26-235,1.2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,25.0,Matches
Francisco Perez,es ESP,"FW,MF",20-209,1.0,1,0,0,3,3,3,6,0,1,0,0,0,10,0,2,0.0,Matches
Diego Noguerol,es ESP,"FW,DF",20-328,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,24.9,27.0,71,5,2,370,373,62,623,192,293,6,5,2,1412,346,388,47.1,
Opponent Total,,,28.2,27.0,90,9,2,388,349,51,408,199,250,3,8,1,1354,388,346,52.9,
