Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Giorgi Mamardashvili,ge GEO,GK,22-186,26.0,542,778,69.7,14827,10923,119,119,100.0,260,265,98.1,160,387,41.3,0,0.0,0.0,0.0,0,7,0,0,1,Matches
Samuel,br BRA,"FW,MF",23-101,23.1,623,818,76.2,8403,1876,385,440,87.5,180,235,76.6,24,52,46.2,1,1.2,2.1,-0.2,18,31,20,5,66,Matches
Yunus Musah,us USA,MF,20-125,18.8,535,667,80.2,9064,1972,257,301,85.4,223,257,86.8,40,57,70.2,2,1.5,1.5,0.5,13,50,8,2,81,Matches
José Luis Gayà,es ESP,DF,27-313,19.1,897,1201,74.7,15564,5658,458,488,93.9,322,430,74.9,99,218,45.4,2,4.3,4.0,-2.3,40,71,28,20,86,Matches
Domingos André Ribeiro Almeida,pt POR,MF,22-308,17.7,681,847,80.4,11227,3704,352,392,89.8,239,287,83.3,65,120,54.2,3,2.2,2.3,0.8,23,94,23,7,118,Matches
Thierry Correia,pt POR,"DF,FW",24-025,17.1,803,1048,76.6,13426,4589,430,487,88.3,278,360,77.2,81,152,53.3,0,0.5,1.3,-0.5,9,72,16,8,77,Matches
Hugo Guillamón,es ESP,MF,23-062,16.9,795,964,82.5,14740,3916,342,380,90.0,311,363,85.7,116,162,71.6,4,1.6,1.4,2.4,24,87,9,1,93,Matches
Eray Cömert,ch SUI,DF,25-058,17.0,782,900,86.9,16712,5752,195,220,88.6,471,498,94.6,108,157,68.8,0,0.1,0.2,-0.1,3,44,2,0,50,Matches
Mouctar Diakhaby,gn GUI,DF,26-105,16.2,622,746,83.4,13276,4712,163,187,87.2,361,401,90.0,94,147,63.9,0,0.2,0.1,-0.2,3,46,0,0,44,Matches
Samu Castillejo,es ESP,FW,28-075,12.5,361,469,77.0,5783,1591,194,220,88.2,120,147,81.6,31,63,49.2,0,1.4,1.4,-1.4,20,39,17,4,55,Matches
Edinson Cavani,uy URU,FW,36-048,10.7,190,258,73.6,3018,394,113,144,78.5,53,70,75.7,20,24,83.3,1,1.3,0.7,-0.3,10,9,2,0,12,Matches
Dimitri Foulquier,fr FRA,"DF,MF",30-011,12.4,412,586,70.3,6702,2693,207,239,86.6,167,228,73.2,26,72,36.1,1,0.8,1.2,0.2,5,34,13,8,39,Matches
Gabriel Paulista,br BRA,DF,32-128,9.7,450,526,85.6,8967,3637,154,171,90.1,229,255,89.8,62,89,69.7,0,0.2,0.3,-0.2,4,40,4,0,44,Matches
Hugo Duro,es ESP,FW,23-144,10.8,154,208,74.0,1894,167,103,128,80.5,34,46,73.9,4,7,57.1,0,0.7,0.3,-0.7,6,6,1,0,9,Matches
Justin Kluivert,nl NED,"FW,MF",23-333,10.6,191,280,68.2,3007,655,114,145,78.6,53,74,71.6,18,38,47.4,0,2.0,1.6,-2.0,18,13,12,6,17,Matches
Ilaix Moriba,gn GUI,MF,20-074,8.6,292,365,80.0,4521,1352,163,190,85.8,98,119,82.4,23,32,71.9,1,0.8,0.9,0.2,9,36,9,2,49,Matches
Cenk Özkacar,tr TUR,DF,22-179,8.7,424,503,84.3,8094,2977,166,188,88.3,216,238,90.8,41,63,65.1,0,0.1,0.2,-0.1,2,35,2,0,35,Matches
Nicolás González,es ESP,MF,21-090,7.6,403,452,89.2,6705,1786,196,210,93.3,181,198,91.4,22,34,64.7,0,0.3,0.7,-0.3,5,65,5,0,49,Matches
Toni Lato,es ESP,"DF,MF",25-133,7.3,283,347,81.6,4472,1401,146,158,92.4,112,133,84.2,18,41,43.9,0,0.8,0.8,-0.8,11,25,9,2,28,Matches
Maranhão,br BRA,"FW,MF",26-165,4.8,40,59,67.8,593,157,20,30,66.7,17,22,77.3,1,3,33.3,0,0.4,0.2,-0.4,3,4,1,0,6,Matches
Jesus Vazquez,es ESP,"DF,MF",20-091,3.1,123,150,82.0,1557,563,87,96,90.6,32,42,76.2,2,6,33.3,0,0.3,0.4,-0.3,3,6,2,2,10,Matches
Carlos Soler,es ESP,MF,26-091,2.7,92,123,74.8,1388,378,52,59,88.1,23,28,82.1,9,24,37.5,0,0.2,0.2,-0.2,4,5,4,0,13,Matches
Cristhian Mosquera,co COL,DF,18-280,1.6,53,65,81.5,828,314,29,33,87.9,20,23,87.0,4,9,44.4,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Maxi Gómez,uy URU,FW,26-232,1.2,9,14,64.3,131,3,5,5,100.0,2,4,50.0,1,3,33.3,0,0.2,0.2,-0.2,2,0,0,0,0,Matches
Francisco Perez,es ESP,"FW,MF",20-206,1.0,46,58,79.3,663,145,22,26,84.6,19,23,82.6,1,3,33.3,0,0.0,0.0,0.0,0,2,1,0,5,Matches
Diego Noguerol,es ESP,"FW,DF",20-325,0.1,3,3,100.0,28,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,24.9,26.0,9806,12435,78.9,175590,61315,4475,5059,88.5,4021,4746,84.7,1070,1963,54.5,15,21.0,22.1,-6.0,235,821,188,67,988,
Opponent Total,,,28.2,26.0,8240,10770,76.5,154310,60801,3539,4082,86.7,3363,4039,83.3,1113,2017,55.2,24,24.8,22.9,-0.8,222,693,146,35,803,
