Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Giovanni Di Lorenzo,it ITA,DF,29-242,26.9,2178,76,558,1081,558,65,2178,24,7,29.2,13,54.2,1343,5864,3271,52,46,2,15,15,1536,127,Matches
Alex Meret,it ITA,GK,26-012,26.0,756,654,755,1,0,0,756,0,0,,0,,416,1768,979,0,0,0,0,0,371,0,Matches
Kim Min-jae,kr KOR,DF,26-139,25.3,2313,245,1015,1252,59,22,2313,4,1,25.0,3,75.0,1409,6034,3322,25,11,2,12,7,1688,6,Matches
Stanislav Lobotka,sk SVK,MF,28-129,25.2,1837,50,399,1204,248,9,1837,17,11,64.7,3,17.6,1191,5810,2261,30,43,5,18,10,1430,26,Matches
Andre-Frank Zambo Anguissa,cm CMR,MF,27-138,23.3,1781,38,316,1000,494,58,1781,56,26,46.4,26,46.4,1179,5206,2161,37,36,6,51,36,1394,92,Matches
Victor Osimhen,ng NGA,FW,24-095,21.1,573,20,30,176,379,163,573,61,21,34.4,28,45.9,350,2112,704,33,19,21,72,35,433,133,Matches
Khvicha Kvaratskhelia,ge GEO,FW,22-050,19.2,974,6,82,304,602,130,972,127,41,32.3,71,55.9,631,4195,2180,91,35,57,46,36,744,195,Matches
Piotr Zieliński,pl POL,MF,28-318,19.1,1244,17,152,580,524,43,1244,43,15,34.9,22,51.2,762,3642,1683,45,50,9,17,11,955,90,Matches
Amir Rrahmani,xk KVX,DF,29-038,19.2,1625,183,713,879,39,19,1625,3,2,66.7,1,33.3,1029,5242,3048,11,4,1,5,1,1186,2,Matches
Mário Rui,pt POR,DF,31-311,16.6,1624,34,339,825,473,9,1624,12,5,41.7,5,41.7,965,4165,2625,46,51,1,9,6,1075,81,Matches
Hirving Lozano,mx MEX,FW,27-247,14.2,619,8,63,210,358,65,618,60,34,56.7,18,30.0,439,3013,1794,71,20,18,35,10,458,149,Matches
Matteo Politano,it ITA,FW,29-243,10.8,658,8,92,215,357,50,655,47,20,42.6,21,44.7,429,3174,1710,66,31,24,25,11,485,113,Matches
Mathías Olivera,uy URU,DF,25-154,10.3,947,32,214,485,255,20,947,21,7,33.3,9,42.9,546,2448,1525,36,24,5,13,18,599,41,Matches
Elif Elmas,mk MKD,"FW,MF",23-191,11.3,703,9,86,332,294,35,702,37,16,43.2,15,40.5,445,2285,1218,26,25,9,22,16,549,57,Matches
Juan Jesus,br BRA,DF,31-297,6.8,522,43,213,303,9,6,522,0,0,,0,,328,1662,892,3,1,0,3,0,355,1,Matches
Giacomo Raspadori,it ITA,"FW,MF",23-044,6.4,384,2,33,170,182,36,384,14,4,28.6,8,57.1,241,962,330,8,6,4,21,9,298,52,Matches
Tanguy Ndombele,fr FRA,MF,26-096,7.0,557,10,64,346,150,25,557,27,15,55.6,8,29.6,385,1540,711,17,14,3,23,15,473,28,Matches
Leo Skiri Østigård,no NOR,DF,23-126,2.7,235,14,105,119,11,1,235,0,0,,0,,151,959,521,3,3,0,4,0,158,1,Matches
Pierluigi Gollini,it ITA,GK,28-016,1.0,38,32,38,0,0,0,38,0,0,,0,,30,122,87,0,0,0,0,0,25,0,Matches
Giovanni Simeone,ar ARG,FW,27-272,2.5,127,3,13,55,60,14,127,8,3,37.5,2,25.0,87,451,146,9,7,2,17,8,99,23,Matches
Alessio Zerbin,it ITA,"FW,MF",24-031,0.7,44,4,13,24,7,2,44,1,1,100.0,0,0.0,26,82,11,0,0,0,3,3,27,4,Matches
Gianluca Gaetano,it ITA,MF,22-333,0.4,40,0,2,24,14,4,40,2,2,100.0,0,0.0,30,125,37,1,0,1,0,4,31,4,Matches
Diego Demme,de GER,MF,31-133,0.3,70,2,5,53,12,0,70,1,1,100.0,0,0.0,47,168,68,1,1,0,1,0,66,0,Matches
Adam Ounas,dz ALG,FW,26-143,0.2,19,0,4,12,5,1,19,2,2,100.0,0,0.0,14,121,108,3,2,0,0,0,17,1,Matches
Alessandro Zanoli,it ITA,DF,22-182,0.1,14,0,5,6,3,1,14,0,0,,0,,7,55,45,1,1,1,0,0,11,2,Matches
Karim Zedadka,fr FRA,DF,22-298,0.0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.2,27.0,19884,1490,5309,9658,5093,778,19877,567,234,41.3,253,44.6,12480,61205,31437,615,430,171,412,251,14463,1228,
Opponent Total,,,27.0,27.0,13852,1922,5388,5776,2829,425,13850,417,170,40.8,192,46.0,7308,37079,18195,380,265,99,396,240,8353,740,
