Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Tanguy Ndombele,fr FRA,MF,26-099,26,6,651.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.5,1.3,19.0,52.0,29.0,0.14,0.0,0.14,0.14,0.14,0.12,0.06,0.19,0.12,0.19,Matches
Leo Skiri Østigård,no NOR,DF,23-129,5,2,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Giovanni Simeone,ar ARG,FW,27-275,18,1,303.0,3.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.9,0.9,0.8,1.6,10.0,8.0,25.0,0.89,0.0,0.89,0.89,0.89,0.25,0.23,0.48,0.25,0.48,Matches
Pierluigi Gollini,it ITA,GK,28-019,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessio Zerbin,it ITA,"FW,MF",24-034,6,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Gianluca Gaetano,it ITA,MF,22-336,5,0,40.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,1.0,4.0,4.0,0.0,2.25,2.25,0.0,2.25,0.74,0.38,1.12,0.74,1.12,Matches
Diego Demme,de GER,MF,31-136,4,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adam Ounas,dz ALG,FW,26-146,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Alessandro Zanoli,it ITA,DF,22-185,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,Matches
Karim Zedadka,fr FRA,DF,22-301,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bartosz Bereszyński,pl POL,"DF,FW",30-268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hubert Idasiak,pl POL,GK,21-062,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide Marfella,it ITA,GK,23-203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Salvatore Sirigu,it ITA,GK,36-084,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,28,308,2520.0,28.0,63.0,49.0,112.0,57.0,6.0,7.0,37.0,1.0,51.7,46.2,38.8,85.0,647.0,1303.0,1291.0,2.25,1.75,4.0,2.04,3.79,1.85,1.39,3.23,1.65,3.04,
Opponent Total,,,27.0,28,308,2520.0,28.0,20.0,13.0,33.0,19.0,1.0,2.0,74.0,3.0,23.7,22.2,18.1,40.3,397.0,764.0,760.0,0.71,0.46,1.18,0.68,1.14,0.85,0.65,1.5,0.79,1.44,
