Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Ezri Konsa,eng ENG,DF,25-165,27.9,4,0,0,9,46,0,4,19,13,0,0,0,118,45,31,59.2,Matches
Emiliano Martínez,ar ARG,GK,30-216,26.4,5,0,0,0,6,0,0,1,0,0,0,1,30,8,0,100.0,Matches
Ollie Watkins,eng ENG,FW,27-097,25.8,1,0,0,19,29,13,7,8,9,0,0,0,53,52,82,38.8,Matches
Tyrone Mings,eng ENG,DF,30-024,26.0,4,0,0,16,16,1,2,39,3,1,0,1,140,45,19,70.3,Matches
Douglas Luiz,br BRA,MF,24-332,23.6,4,1,0,37,28,2,76,33,28,0,0,0,147,21,18,53.8,Matches
Jacob Ramsey,eng ENG,"MF,FW",21-313,20.5,4,0,0,25,33,1,10,19,36,0,1,1,107,13,26,33.3,Matches
Leon Bailey,jm JAM,"FW,MF",25-240,19.0,4,0,0,28,15,8,87,5,5,0,1,0,61,21,41,33.9,Matches
John McGinn,sct SCO,MF,28-170,20.9,5,0,0,25,35,0,31,18,29,2,0,0,118,16,14,53.3,Matches
Emi Buendía,ar ARG,"MF,FW",26-102,20.0,0,0,0,35,30,1,17,18,20,0,0,0,103,16,35,31.4,Matches
Boubacar Kamara,fr FRA,MF,23-134,17.4,4,0,0,25,25,0,1,17,23,0,0,0,112,21,16,56.8,Matches
Matty Cash,pl POL,DF,25-242,18.2,3,0,0,18,15,2,46,24,28,0,1,0,94,12,10,54.5,Matches
Ashley Young,eng ENG,DF,37-271,16.1,3,0,0,18,20,1,30,17,20,0,1,0,100,11,11,50.0,Matches
Lucas Digne,fr FRA,DF,29-260,14.4,4,0,0,18,20,2,63,15,10,0,1,1,76,19,16,54.3,Matches
Danny Ings,eng ENG,FW,30-257,9.2,3,0,0,8,5,9,4,1,5,0,0,0,19,16,12,57.1,Matches
Philippe Coutinho,br BRA,"MF,FW",30-298,8.8,3,0,0,16,14,2,19,4,14,0,0,0,41,3,13,18.8,Matches
Álex Moreno,es ESP,DF,29-302,8.3,2,0,0,15,7,0,21,4,8,0,0,0,45,7,3,70.0,Matches
Leander Dendoncker,be BEL,MF,27-356,4.1,0,0,0,1,0,0,2,6,4,0,0,0,21,6,7,46.2,Matches
Calum Chambers,eng ENG,"DF,MF",28-076,3.2,2,0,0,6,1,0,0,7,6,0,0,0,20,2,3,40.0,Matches
Robin Olsen,se SWE,GK,33-088,2.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Diego Carlos,br BRA,DF,30-022,2.0,0,0,0,1,0,0,1,1,0,0,0,0,14,3,3,50.0,Matches
Jan Bednarek,pl POL,DF,26-359,1.1,0,0,0,1,1,0,0,2,3,0,0,0,4,0,0,,Matches
Ludwig Augustinsson,se SWE,DF,28-350,0.9,1,0,0,1,3,0,5,0,1,0,0,0,9,4,1,80.0,Matches
Jhon Durán,co COL,FW,19-114,0.9,0,0,0,5,3,2,2,1,0,0,0,0,2,4,5,44.4,Matches
Bertrand Traoré,bf BFA,"FW,MF",27-212,0.7,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,100.0,Matches
Cameron Archer,eng ENG,"FW,MF",21-259,0.5,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,,Matches
Morgan Sanson,fr FRA,MF,28-231,0.1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0.0,Matches
Squad Total,,,27.7,29.0,56,1,0,330,355,45,432,259,266,3,5,4,1440,346,367,48.5,
Opponent Total,,,27.1,29.0,60,3,3,364,317,65,538,259,294,2,3,2,1515,367,346,51.5,
