Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Fernando,es ESP,GK,32-282,25,25,2205.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Ely,br BRA,DF,29-136,25,25,2165.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.7,0.7,0.2,0.9,6.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Sergio Akieme,es ESP,DF,25-093,25,25,2115.0,23.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,1.9,3.4,58.0,56.0,81.0,0.04,0.0,0.04,0.04,0.04,0.06,0.08,0.15,0.06,0.15,Matches
Lucas Robertone,ar ARG,MF,26-001,25,24,1922.0,21.4,1.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,1.9,1.9,5.1,7.0,32.0,107.0,71.0,0.05,0.23,0.28,0.05,0.28,0.09,0.24,0.33,0.09,0.33,Matches
Srđan Babić,rs SRB,DF,26-331,23,22,2025.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.2,1.1,17.0,47.0,4.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Léo Baptistão,br BRA,"FW,MF",30-205,21,17,1244.0,13.8,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,3.4,3.4,1.0,4.4,27.0,38.0,58.0,0.22,0.07,0.29,0.22,0.29,0.25,0.07,0.32,0.25,0.32,Matches
El Bilal Touré,ml MLI,FW,21-167,19,14,1169.0,13.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,6.1,6.1,1.3,7.4,18.0,13.0,49.0,0.46,0.15,0.62,0.46,0.62,0.47,0.1,0.57,0.47,0.57,Matches
Gonzalo Melero,es ESP,MF,29-076,16,14,1129.0,12.5,3.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,2.4,1.6,1.4,3.0,16.0,64.0,21.0,0.24,0.24,0.48,0.16,0.4,0.19,0.11,0.3,0.13,0.24,Matches
Samu Costa,pt POR,MF,22-112,20,13,1245.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.5,1.6,5.0,59.0,15.0,0.07,0.0,0.07,0.07,0.07,0.08,0.04,0.12,0.08,0.12,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",24-025,20,13,1202.0,13.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,3.0,3.4,31.0,47.0,69.0,0.0,0.15,0.15,0.0,0.15,0.03,0.23,0.26,0.03,0.26,Matches
César de la Hoz,es ESP,MF,30-354,15,13,1183.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.9,1.3,3.0,37.0,2.0,0.08,0.0,0.08,0.08,0.08,0.03,0.07,0.1,0.03,0.1,Matches
Largie Ramazani,be BEL,"FW,MF",22-020,23,12,1185.0,13.2,3.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,3.6,2.9,0.9,3.8,48.0,28.0,76.0,0.23,0.0,0.23,0.23,0.23,0.28,0.07,0.35,0.22,0.29,Matches
Adri Embarba,es ESP,"FW,MF",30-316,20,12,969.0,10.8,1.0,3.0,4.0,1.0,0.0,0.0,5.0,1.0,1.6,1.6,2.8,4.5,44.0,31.0,81.0,0.09,0.28,0.37,0.09,0.37,0.15,0.26,0.42,0.15,0.42,Matches
Juan Brandáriz,es ESP,DF,24-017,15,10,1017.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.4,11.0,24.0,9.0,0.09,0.0,0.09,0.09,0.09,0.03,0.0,0.03,0.03,0.03,Matches
Íñigo Eguaras,es ESP,MF,31-012,19,10,845.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.6,1.6,6.0,53.0,6.0,0.11,0.11,0.21,0.11,0.21,0.1,0.07,0.17,0.1,0.17,Matches
Houboulang Mendes,fr FRA,DF,24-319,12,9,739.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,13.0,14.0,22.0,0.0,0.12,0.12,0.0,0.12,0.0,0.04,0.04,0.0,0.04,Matches
Luis Javier Suárez,co COL,FW,25-107,11,9,737.0,8.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,0.7,3.4,18.0,14.0,44.0,0.24,0.12,0.37,0.24,0.37,0.32,0.09,0.41,0.32,0.41,Matches
Kaiky,br BRA,DF,19-066,9,6,486.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Umar Sadiq,ng NGA,FW,26-045,3,3,240.0,2.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.6,5.0,2.0,7.0,0.75,0.0,0.75,0.75,0.75,0.55,0.06,0.61,0.55,0.61,Matches
Francisco Portillo,es ESP,"MF,FW",32-279,17,2,413.0,4.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,8.0,45.0,31.0,0.44,0.0,0.44,0.44,0.44,0.15,0.06,0.21,0.15,0.21,Matches
Arnau Puigmal,es ESP,"MF,DF",22-068,14,2,393.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.2,0.8,17.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.18,0.13,0.18,Matches
Dyego Sousa,pt POR,FW,33-186,15,2,373.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.8,1.4,7.0,10.0,29.0,0.0,0.24,0.24,0.0,0.24,0.13,0.2,0.33,0.13,0.33,Matches
Lázaro,br BRA,"MF,FW",21-007,11,2,293.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,12.0,12.0,32.0,0.31,0.0,0.31,0.31,0.31,0.2,0.07,0.27,0.2,0.27,Matches
Álex Centelles,es ESP,DF,25-131,4,1,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.2,6.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
Fernando Pacheco,es ESP,GK,30-305,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
