Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Alisson,br BRA,GK,30-186,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohamed Salah,eg EGY,FW,30-295,26.8,12,81,34,42.0,3.02,1.27,0.15,0.35,15.1,2,0,1,13.0,12.2,0.15,-1.0,-0.2,Matches
Trent Alexander-Arnold,eng ENG,DF,24-181,22.5,1,25,4,16.0,1.11,0.18,0.04,0.25,22.3,4,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
Virgil van Dijk,nl NED,DF,31-272,22.5,3,23,8,34.8,1.02,0.36,0.13,0.38,11.6,0,0,0,2.2,2.2,0.1,0.8,0.8,Matches
Andrew Robertson,sct SCO,DF,29-026,20.7,0,12,2,16.7,0.58,0.1,0.0,0.0,14.6,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
Fabinho,br BRA,MF,29-165,20.7,0,12,3,25.0,0.58,0.14,0.0,0.0,19.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Harvey Elliott,eng ENG,"MF,FW",20-002,16.6,1,29,10,34.5,1.74,0.6,0.03,0.1,18.9,0,0,0,1.8,1.8,0.06,-0.8,-0.8,Matches
Darwin Núñez,uy URU,FW,23-286,16.1,8,78,33,42.3,4.85,2.05,0.1,0.24,15.4,0,0,0,10.4,10.4,0.13,-2.4,-2.4,Matches
Jordan Henderson,eng ENG,MF,32-293,16.0,0,15,4,26.7,0.94,0.25,0.0,0.0,24.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Joe Gomez,eng ENG,DF,25-318,15.3,0,5,1,20.0,0.33,0.07,0.0,0.0,23.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Thiago Alcántara,es ESP,MF,31-360,12.8,0,9,1,11.1,0.7,0.08,0.0,0.0,25.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Roberto Firmino,br BRA,"FW,MF",31-186,12.4,8,35,21,60.0,2.82,1.69,0.23,0.38,13.0,0,0,0,4.5,4.5,0.13,3.5,3.5,Matches
Joël Matip,cm CMR,DF,31-241,10.1,0,1,1,100.0,0.1,0.1,0.0,0.0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ibrahima Konaté,fr FRA,DF,23-316,9.2,0,5,1,20.0,0.54,0.11,0.0,0.0,9.0,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Cody Gakpo,nl NED,FW,23-334,8.3,4,21,6,28.6,2.52,0.72,0.19,0.67,13.2,0,0,0,2.9,2.9,0.14,1.1,1.1,Matches
Kostas Tsimikas,gr GRE,DF,26-329,6.9,0,7,2,28.6,1.01,0.29,0.0,0.0,15.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Luis Díaz,co COL,FW,26-083,6.8,3,16,7,43.8,2.35,1.03,0.19,0.43,13.3,0,0,0,1.7,1.7,0.11,1.3,1.3,Matches
James Milner,eng ENG,"MF,DF",37-092,8.2,0,6,1,16.7,0.73,0.12,0.0,0.0,16.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Diogo Jota,pt POR,"FW,MF",26-123,6.8,0,15,3,20.0,2.21,0.44,0.0,0.0,11.2,0,0,0,2.1,2.1,0.14,-2.1,-2.1,Matches
Stefan Bajcetic,es ESP,MF,18-166,5.8,1,6,3,50.0,1.03,0.51,0.17,0.33,24.5,0,0,0,0.8,0.8,0.13,0.2,0.2,Matches
Fabio Carvalho,pt POR,"MF,FW",20-219,3.8,2,11,4,36.4,2.91,1.06,0.18,0.5,11.5,0,0,0,1.1,1.1,0.1,0.9,0.9,Matches
Alex Oxlade-Chamberlain,eng ENG,"FW,MF",29-234,3.7,1,7,3,42.9,1.88,0.81,0.14,0.33,16.3,0,0,0,1.3,1.3,0.19,-0.3,-0.3,Matches
Naby Keïta,gn GUI,MF,28-055,3.3,0,10,0,0.0,3.07,0.0,0.0,,20.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Curtis Jones,eng ENG,"MF,FW",22-066,3.0,0,4,1,25.0,1.32,0.33,0.0,0.0,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Nathaniel Phillips,eng ENG,DF,26-016,0.7,0,1,0,0.0,1.36,0.0,0.0,,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Ben Doak,sct SCO,FW,17-146,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bobby Clark,eng ENG,MF,18-058,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.2,28.0,44,434,153,35.3,15.5,5.46,0.1,0.29,16.0,6,0,1,48.1,47.4,0.11,-4.1,-3.4,
Opponent Total,,,27.3,28.0,31,278,112,40.3,9.93,4.0,0.1,0.26,15.4,7,2,3,39.8,37.7,0.14,-8.8,-8.7,
