Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Alisson,br BRA,GK,30-183,27.0,33,2,0,0,2,41.1,0.34,10.1,0.37,81,190,42.6,901,164,17.6,26.3,145,21.4,29.3,297,15,5.1,50,1.85,19.5,Matches
Squad Total,,,28.2,27.0,33,2,0,0,2,41.1,0.34,10.1,0.37,81,190,42.6,901,164,17.6,26.3,145,21.4,29.3,297,15,5.1,50,1.85,19.5,
Opponent Total,,,27.3,27.0,48,0,0,8,4,44.5,0.31,0.5,0.02,144,484,29.8,710,148,46.2,37.4,233,67.0,48.3,474,27,5.7,23,0.85,13.6,
