Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Alisson,br BRA,GK,30-168,26.0,866,1008,85.9,19958,12734,222,224,99.1,450,458,98.3,190,317,59.9,1,0.3,0.0,0.7,1,11,0,0,1,Matches
Mohamed Salah,eg EGY,FW,30-277,25.7,541,716,75.6,7030,2099,339,409,82.9,142,187,75.9,22,35,62.9,7,5.1,4.9,1.9,47,32,51,5,91,Matches
Trent Alexander-Arnold,eng ENG,DF,24-163,21.5,1403,1912,73.4,26480,10767,657,741,88.7,518,676,76.6,208,427,48.7,2,6.2,5.0,-4.2,48,145,58,20,160,Matches
Virgil van Dijk,nl NED,DF,31-254,21.5,1548,1729,89.5,31048,10985,502,542,92.6,858,913,94.0,173,244,70.9,0,0.2,0.5,-0.2,4,111,5,0,92,Matches
Andrew Robertson,sct SCO,DF,29-008,19.7,1164,1478,78.8,19727,5960,562,630,89.2,486,589,82.5,96,190,50.5,6,4.3,4.8,1.7,39,64,27,12,106,Matches
Fabinho,br BRA,MF,29-147,18.7,1003,1145,87.6,16456,3837,488,530,92.1,394,428,92.1,84,123,68.3,0,0.8,0.7,-0.8,9,71,9,0,101,Matches
Harvey Elliott,eng ENG,"MF,FW",19-349,15.9,708,888,79.7,10632,2726,397,444,89.4,249,312,79.8,38,73,52.1,2,3.1,4.0,-1.1,20,60,36,6,114,Matches
Darwin Núñez,uy URU,FW,23-268,15.0,192,302,63.6,2945,650,90,130,69.2,62,96,64.6,16,22,72.7,3,4.7,2.3,-1.7,23,8,11,1,25,Matches
Jordan Henderson,eng ENG,MF,32-275,14.0,860,1041,82.6,14446,3854,431,475,90.7,324,379,85.5,78,130,60.0,1,1.3,1.8,-0.3,14,104,21,4,115,Matches
Thiago Alcántara,es ESP,MF,31-342,12.8,842,980,85.9,15197,4456,393,424,92.7,299,340,87.9,121,153,79.1,0,1.1,1.2,-1.1,17,95,19,0,107,Matches
Joe Gomez,eng ENG,DF,25-300,14.3,1040,1217,85.5,20938,6688,292,331,88.2,618,673,91.8,114,178,64.0,0,0.2,0.6,-0.2,1,109,3,0,95,Matches
Roberto Firmino,br BRA,"FW,MF",31-168,11.5,387,491,78.8,5227,1666,239,277,86.3,109,137,79.6,17,25,68.0,4,2.3,1.9,1.7,20,42,17,1,70,Matches
Joël Matip,cm CMR,DF,31-223,9.1,573,664,86.3,10398,3449,222,252,88.1,297,322,92.2,46,70,65.7,0,0.3,0.4,-0.3,3,40,6,0,44,Matches
Cody Gakpo,nl NED,FW,23-316,7.3,93,144,64.6,1161,367,53,77,68.8,28,45,62.2,2,4,50.0,0,0.5,0.3,-0.5,7,12,3,0,16,Matches
Ibrahima Konaté,fr FRA,DF,23-298,7.2,439,498,88.2,7878,3250,171,190,90.0,231,250,92.4,28,46,60.9,0,0.0,0.3,0.0,0,21,1,0,29,Matches
Luis Díaz,co COL,FW,26-065,6.8,203,256,79.3,3051,597,124,150,82.7,63,75,84.0,12,14,85.7,2,1.0,0.8,1.0,6,18,5,1,25,Matches
James Milner,eng ENG,"DF,MF",37-074,8.0,435,568,76.6,7806,2716,197,219,90.0,187,221,84.6,43,95,45.3,1,0.8,1.6,0.2,11,47,13,4,53,Matches
Kostas Tsimikas,gr GRE,DF,26-311,6.0,330,428,77.1,5641,1547,164,190,86.3,116,142,81.7,41,75,54.7,4,1.5,1.1,2.5,15,13,6,3,21,Matches
Stefan Bajcetic,es ESP,MF,18-148,5.8,200,258,77.5,3227,694,98,118,83.1,74,89,83.1,18,29,62.1,0,0.4,0.5,-0.4,4,17,7,1,24,Matches
Diogo Jota,pt POR,"FW,MF",26-105,5.0,107,153,69.9,1405,381,68,89,76.4,26,36,72.2,4,9,44.4,2,1.5,0.9,0.5,10,8,5,1,15,Matches
Fabio Carvalho,pt POR,"MF,FW",20-201,3.8,114,139,82.0,1526,270,70,81,86.4,30,37,81.1,5,6,83.3,0,0.1,0.2,-0.1,1,7,2,0,11,Matches
Alex Oxlade-Chamberlain,eng ENG,"FW,MF",29-216,3.5,73,99,73.7,1206,331,38,42,90.5,24,33,72.7,7,13,53.8,0,0.9,0.2,-0.9,5,8,2,0,12,Matches
Naby Keïta,gn GUI,MF,28-037,3.3,129,168,76.8,1820,590,75,87,86.2,43,54,79.6,6,8,75.0,0,0.7,0.2,-0.7,8,15,2,0,15,Matches
Curtis Jones,eng ENG,"MF,FW",22-048,2.2,121,141,85.8,1845,464,63,71,88.7,49,52,94.2,5,8,62.5,0,0.2,0.3,-0.2,2,10,3,0,18,Matches
Nathaniel Phillips,eng ENG,DF,25-363,0.7,71,82,86.6,1364,602,32,34,94.1,27,29,93.1,9,14,64.3,0,0.0,0.0,0.0,0,7,0,0,9,Matches
Ben Doak,sct SCO,FW,17-128,0.3,10,14,71.4,86,17,9,10,90.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Bobby Clark,eng ENG,MF,18-040,0.1,1,1,100.0,29,17,0,0,,1,1,100.0,0,0,,0,0.0,0.1,0.0,0,0,1,0,1,Matches
Squad Total,,,28.1,26.0,13453,16520,81.4,238527,81714,5996,6767,88.6,5705,6575,86.8,1383,2309,59.9,35,36.9,34.6,-1.9,315,1075,313,59,1371,
Opponent Total,,,27.3,26.0,8316,11146,74.6,147050,57722,3878,4566,84.9,3316,4028,82.3,879,1871,47.0,19,26.0,19.6,-7.0,193,627,172,48,801,
