Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Wladimiro Falcone,it ITA,GK,27-356,27.0,962,805,959,3,0,0,962,0,0,,0,,486,3080,1694,0,0,0,1,0,325,0,Matches
Federico Baschirotto,it ITA,DF,26-195,26.0,1313,179,720,546,56,22,1313,3,1,33.3,1,33.3,619,3229,1745,8,2,0,6,1,664,9,Matches
Valentin Gendrey,fr FRA,DF,22-286,25.0,1355,79,492,574,302,10,1355,26,10,38.5,13,50.0,552,2938,1734,33,23,3,37,11,571,69,Matches
Morten Hjulmand,dk DEN,MF,23-282,23.6,1169,82,350,677,153,6,1169,13,8,61.5,1,7.7,522,2265,894,7,11,0,22,17,537,9,Matches
Joan Gonzàlez,es ESP,MF,21-061,20.6,899,41,195,472,245,30,899,42,15,35.7,21,50.0,444,2207,878,16,15,6,39,22,523,53,Matches
Gabriel Strefezza,br BRA,FW,25-350,19.5,939,8,107,393,462,45,938,73,27,37.0,36,49.3,613,3558,1608,55,41,13,59,42,672,117,Matches
Antonino Gallo,it ITA,DF,23-088,18.8,1085,58,334,467,301,8,1085,20,13,65.0,5,25.0,505,3109,1822,53,30,4,17,7,528,40,Matches
Alexis Blin,fr FRA,"MF,DF",26-199,17.9,928,71,285,477,169,14,928,10,5,50.0,5,50.0,376,1763,911,12,10,1,22,10,476,22,Matches
Federico Di Francesco,it ITA,"FW,MF",28-293,15.7,547,12,62,206,287,57,547,31,10,32.3,17,54.8,334,2042,1046,42,19,17,41,21,378,136,Matches
Samuel Umtiti,fr FRA,DF,29-140,13.5,679,72,333,333,17,5,679,8,2,25.0,4,50.0,312,1470,785,7,6,0,6,4,321,1,Matches
Assan Ceesay,gm GAM,FW,29-017,13.1,440,25,55,184,206,48,440,25,15,60.0,8,32.0,204,968,384,14,12,6,47,17,280,65,Matches
Lorenzo Colombo,it ITA,FW,21-026,13.2,484,5,14,224,248,58,483,31,10,32.3,17,54.8,254,1042,325,11,10,3,63,33,348,99,Matches
Lameck Banda,zm ZAM,"FW,MF",22-064,13.1,517,7,54,193,286,48,517,81,32,39.5,36,44.4,355,3066,1452,54,40,23,51,26,363,112,Matches
Marin Pongračić,hr CRO,DF,25-204,8.8,435,48,232,201,11,4,435,2,2,100.0,0,0.0,223,1491,754,3,1,0,5,0,210,1,Matches
Giuseppe Pezzella,it ITA,DF,25-125,8.2,524,34,189,196,143,5,524,15,5,33.3,7,46.7,248,1535,816,18,14,1,11,9,257,30,Matches
Kristoffer Askildsen,no NOR,MF,22-084,6.9,300,15,61,156,87,6,300,6,3,50.0,1,16.7,117,625,313,9,2,1,13,3,149,16,Matches
Kristijan Bistrović,hr CRO,MF,24-359,5.1,168,5,29,84,55,3,168,1,1,100.0,0,0.0,83,378,119,4,1,0,3,5,99,8,Matches
Youssef Maleh,it ITA,MF,24-224,4.9,188,7,46,88,55,11,188,6,1,16.7,4,66.7,91,348,158,6,5,2,4,7,105,14,Matches
Alessandro Tuia,it ITA,DF,32-299,4.7,214,20,110,101,5,2,214,3,1,33.3,1,33.3,88,422,233,1,1,0,0,0,104,0,Matches
Remi Oudin,fr FRA,FW,26-136,5.3,344,8,59,146,145,21,344,6,1,16.7,3,50.0,192,1027,331,10,8,3,9,5,217,27,Matches
Þórir Jóhann Helgason,is ISL,MF,22-187,1.9,75,8,22,29,26,1,75,0,0,,0,,32,121,51,1,2,0,3,2,36,1,Matches
Yıldırım Mert Çetin,tr TUR,DF,26-092,0.2,8,2,5,3,0,0,8,0,0,,0,,3,12,1,0,0,0,2,0,2,0,Matches
Marcin Listkowski,pl POL,"MF,FW",25-052,0.9,34,2,10,11,13,1,34,0,0,,0,,17,157,81,6,1,0,1,1,20,4,Matches
Joel Voelkerling Persson,se SWE,FW,20-078,0.7,27,0,0,15,13,1,27,1,1,100.0,0,0.0,12,61,19,1,1,0,3,2,20,6,Matches
Pablo Rodríguez,es ESP,"FW,MF",21-242,0.6,32,0,4,18,11,0,32,1,0,0.0,0,0.0,21,97,54,2,2,0,1,2,22,7,Matches
Kastriot Dermaku,al ALB,DF,31-078,0.4,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Simone Romagnoli,it ITA,DF,33-053,0.3,20,6,14,6,0,0,20,0,0,,0,,6,30,4,0,0,0,0,0,9,0,Matches
Pietro Ceccaroni,it ITA,DF,27-103,0.3,10,3,7,3,0,0,10,0,0,,0,,1,5,0,0,0,0,0,0,0,0,Matches
Tommaso Cassandro,it ITA,DF,23-084,0.1,8,1,4,3,1,0,8,0,0,,0,,2,5,4,0,0,0,0,0,3,0,Matches
Squad Total,,,25.3,27.0,13706,1603,4752,5811,3297,406,13704,404,163,40.3,180,44.6,6712,37051,18216,373,257,83,466,247,7239,846,
Opponent Total,,,27.4,27.0,17315,1604,5613,7862,4015,551,17311,482,206,42.7,221,45.9,9517,50219,25700,445,327,98,479,313,10979,1000,
