Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Wladimiro Falcone,it ITA,GK,27-359,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Baschirotto,it ITA,DF,26-198,27,27,2430.0,27.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.5,1.5,0.3,1.8,8.0,70.0,9.0,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Matches
Valentin Gendrey,fr FRA,DF,22-289,28,26,2341.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.7,2.2,35.0,86.0,74.0,0.0,0.04,0.04,0.0,0.04,0.02,0.07,0.09,0.02,0.09,Matches
Morten Hjulmand,dk DEN,MF,23-285,26,26,2217.0,24.6,0.0,4.0,4.0,0.0,0.0,0.0,7.0,1.0,0.3,0.3,1.9,2.2,7.0,111.0,9.0,0.0,0.16,0.16,0.0,0.16,0.01,0.08,0.09,0.01,0.09,Matches
Joan Gonzàlez,es ESP,MF,21-064,27,23,1941.0,21.6,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,1.3,2.6,17.0,61.0,55.0,0.05,0.14,0.19,0.05,0.19,0.06,0.06,0.12,0.06,0.12,Matches
Gabriel Strefezza,br BRA,FW,25-353,26,23,1831.0,20.3,7.0,1.0,8.0,6.0,1.0,1.0,4.0,0.0,3.8,3.0,2.5,5.5,56.0,71.0,120.0,0.34,0.05,0.39,0.29,0.34,0.19,0.12,0.31,0.15,0.27,Matches
Antonino Gallo,it ITA,DF,23-091,23,19,1698.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,1.4,1.5,54.0,116.0,41.0,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08,Matches
Alexis Blin,fr FRA,MF,26-202,26,18,1680.0,18.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.4,1.5,12.0,72.0,22.0,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Matches
Federico Di Francesco,it ITA,"FW,MF",28-296,27,17,1458.0,16.2,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.3,2.3,2.3,4.6,44.0,41.0,142.0,0.06,0.12,0.19,0.06,0.19,0.14,0.14,0.28,0.14,0.28,Matches
Lorenzo Colombo,it ITA,FW,21-029,25,14,1266.0,14.1,4.0,2.0,6.0,4.0,0.0,1.0,4.0,0.0,4.5,3.7,1.4,5.1,12.0,19.0,101.0,0.28,0.14,0.43,0.28,0.43,0.32,0.1,0.42,0.26,0.37,Matches
Lameck Banda,zm ZAM,"FW,MF",22-067,27,14,1225.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,1.0,2.8,55.0,19.0,118.0,0.07,0.07,0.15,0.07,0.15,0.13,0.07,0.2,0.13,0.2,Matches
Samuel Umtiti,fr FRA,DF,29-143,15,14,1214.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.0,0.5,7.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Assan Ceesay,gm GAM,FW,29-020,24,14,1190.0,13.2,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,0.1,3.1,14.0,14.0,67.0,0.3,0.0,0.3,0.3,0.3,0.23,0.01,0.24,0.23,0.24,Matches
Giuseppe Pezzella,it ITA,DF,25-128,12,9,821.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,22.0,58.0,36.0,0.0,0.11,0.11,0.0,0.11,0.01,0.05,0.06,0.01,0.06,Matches
