Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Wladimiro Falcone,it ITA,GK,27-356,27.0,2,0.07,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Federico Baschirotto,it ITA,DF,26-195,26.0,8,0.31,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Valentin Gendrey,fr FRA,DF,22-286,25.0,29,1.16,22,3,1,0,3,0,1,0.04,0,0,0,0,1,0,Matches
Morten Hjulmand,dk DEN,MF,23-282,23.6,40,1.69,36,1,0,1,2,0,5,0.21,5,0,0,0,0,0,Matches
Joan Gonzàlez,es ESP,MF,21-061,20.6,34,1.65,25,0,1,3,4,1,3,0.15,2,0,0,0,0,1,Matches
Gabriel Strefezza,br BRA,FW,25-350,19.5,63,3.22,49,6,6,1,1,0,5,0.26,5,0,0,0,0,0,Matches
Antonino Gallo,it ITA,DF,23-088,18.8,41,2.18,34,3,3,0,1,0,1,0.05,1,0,0,0,0,0,Matches
Alexis Blin,fr FRA,"MF,DF",26-199,17.9,22,1.23,19,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Federico Di Francesco,it ITA,"FW,MF",28-293,15.7,38,2.42,22,5,4,2,4,1,5,0.32,2,1,1,1,0,0,Matches
Samuel Umtiti,fr FRA,DF,29-140,13.5,7,0.52,5,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Assan Ceesay,gm GAM,FW,29-017,13.1,23,1.76,14,0,5,1,3,0,4,0.31,1,0,3,0,0,0,Matches
Lorenzo Colombo,it ITA,FW,21-026,13.2,35,2.65,24,0,4,6,1,0,2,0.15,1,0,0,1,0,0,Matches
Lameck Banda,zm ZAM,"FW,MF",22-064,13.1,27,2.06,13,1,9,1,3,0,3,0.23,3,0,0,0,0,0,Matches
Marin Pongračić,hr CRO,DF,25-204,8.8,6,0.68,4,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Giuseppe Pezzella,it ITA,DF,25-125,8.2,13,1.59,12,1,0,0,0,0,2,0.24,2,0,0,0,0,0,Matches
Kristoffer Askildsen,no NOR,MF,22-084,6.9,14,2.02,8,4,0,0,2,0,1,0.14,1,0,0,0,0,0,Matches
Kristijan Bistrović,hr CRO,MF,24-359,5.1,10,1.95,3,7,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Youssef Maleh,it ITA,MF,24-224,4.9,4,0.82,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alessandro Tuia,it ITA,DF,32-299,4.7,5,1.07,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Remi Oudin,fr FRA,FW,26-136,5.3,24,4.51,11,9,0,4,0,0,3,0.56,2,1,0,0,0,0,Matches
Þórir Jóhann Helgason,is ISL,MF,22-187,1.9,4,2.06,2,2,0,0,0,0,1,0.51,1,0,0,0,0,0,Matches
Yıldırım Mert Çetin,tr TUR,DF,26-092,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcin Listkowski,pl POL,"MF,FW",25-052,0.9,1,1.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joel Voelkerling Persson,se SWE,FW,20-078,0.7,2,3.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo Rodríguez,es ESP,"FW,MF",21-242,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kastriot Dermaku,al ALB,DF,31-078,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Simone Romagnoli,it ITA,DF,33-053,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pietro Ceccaroni,it ITA,DF,27-103,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tommaso Cassandro,it ITA,DF,23-084,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.3,27.0,452,16.74,322,47,33,21,25,4,36,1.33,26,2,4,2,1,1,
Opponent Total,,,27.4,27.0,561,20.78,415,55,22,30,32,7,49,1.81,33,3,4,4,5,0,
