Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
1,Paris S-G,13,11,2,0,34,15,19,35,2.69,26.3,15.5,10.8,0.83,14,10,1,3,34,11,23,31,2.21,31.6,15.3,16.4,1.17
2,Lens,14,12,1,1,29,10,19,37,2.64,26.0,12.2,13.9,0.99,14,4,8,2,18,11,7,20,1.43,23.9,18.3,5.6,0.4
3,Marseille,14,7,3,4,25,18,7,24,1.71,25.8,16.7,9.1,0.65,13,10,2,1,26,9,17,32,2.46,20.6,16.9,3.7,0.28
