Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gianluigi Donnarumma,it ITA,GK,24-022,27.0,589,687,85.7,12162,7937,175,176,99.4,310,317,97.8,92,182,50.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marquinhos,br BRA,DF,28-309,22.1,1508,1587,95.0,26427,9370,601,623,96.5,761,786,96.8,110,129,85.3,0,0.4,0.8,-0.4,6,65,2,0,67,Matches
Lionel Messi,ar ARG,"FW,MF",35-268,21.5,1085,1363,79.6,16924,6158,592,678,87.3,326,394,82.7,108,162,66.7,13,9.0,10.8,4.0,59,156,96,2,213,Matches
Sergio Ramos,es ESP,DF,36-354,21.0,1631,1726,94.5,30695,9759,601,630,95.4,798,822,97.1,184,210,87.6,1,0.1,0.5,0.9,2,146,5,2,121,Matches
Kylian Mbappé,fr FRA,FW,24-089,20.3,682,847,80.5,9074,2146,408,485,84.1,196,240,81.7,23,39,59.0,3,5.4,5.9,-2.4,35,49,50,9,87,Matches
Vitinha,pt POR,MF,23-034,18.3,1231,1340,91.9,18086,4205,663,695,95.4,418,449,93.1,70,83,84.3,1,1.8,2.2,-0.8,14,122,15,0,94,Matches
Marco Verratti,it ITA,MF,30-134,16.8,1564,1689,92.6,24491,8508,792,837,94.6,583,614,95.0,108,134,80.6,0,0.8,2.5,-0.8,15,156,31,1,179,Matches
Neymar,br BRA,"MF,FW",31-042,17.2,1011,1262,80.1,14702,5435,568,659,86.2,297,359,82.7,71,124,57.3,11,8.8,7.4,2.2,49,135,48,2,161,Matches
Achraf Hakimi,ma MAR,"DF,MF",24-135,16.8,943,1065,88.5,12016,3323,598,651,91.9,265,292,90.8,16,28,57.1,3,2.8,4.2,0.2,29,34,35,10,74,Matches
Danilo Pereira,pt POR,"DF,MF",31-191,16.2,1095,1170,93.6,18013,6341,523,542,96.5,466,499,93.4,79,96,82.3,0,0.5,0.6,-0.5,4,112,5,0,101,Matches
Fabián Ruiz Peña,es ESP,MF,26-350,14.1,1008,1108,91.0,14871,3756,540,577,93.6,354,385,91.9,57,71,80.3,1,1.2,1.4,-0.2,8,97,11,0,82,Matches
Nuno Mendes,pt POR,"DF,MF",20-273,13.1,571,676,84.5,8046,2518,325,364,89.3,192,217,88.5,20,30,66.7,4,2.1,2.6,1.9,18,39,14,3,61,Matches
Nordi Mukiele,fr FRA,DF,25-138,12.6,585,674,86.8,8570,2494,320,342,93.6,220,253,87.0,19,29,65.5,3,2.1,1.4,0.9,10,17,9,2,26,Matches
Juan Bernat,es ESP,DF,30-018,12.1,627,677,92.6,8555,1859,384,406,94.6,194,209,92.8,15,20,75.0,3,2.3,2.0,0.7,15,22,5,1,21,Matches
Carlos Soler,es ESP,MF,26-076,9.4,394,465,84.7,5530,1383,233,266,87.6,118,133,88.7,19,31,61.3,2,1.3,1.3,0.7,11,32,4,1,41,Matches
Presnel Kimpembe,fr FRA,DF,27-218,8.1,471,503,93.6,7240,2911,243,251,96.8,194,202,96.0,22,26,84.6,0,0.2,0.3,-0.2,1,36,1,0,40,Matches
Hugo Ekitike,fr FRA,FW,20-272,8.8,189,231,81.8,2435,285,129,152,84.9,43,54,79.6,6,8,75.0,3,1.1,0.9,1.9,6,12,5,0,16,Matches
Warren Zaire-Emery,fr FRA,MF,17-011,5.3,314,339,92.6,4311,820,184,197,93.4,110,113,97.3,5,6,83.3,0,0.0,0.3,0.0,0,26,2,0,20,Matches
Renato Sanches,pt POR,MF,25-213,4.7,376,409,91.9,6309,1481,186,202,92.1,148,153,96.7,34,38,89.5,0,1.1,0.6,-1.1,7,36,2,0,35,Matches
Pablo Sarabia,es ESP,"FW,MF",30-312,4.1,147,187,78.6,2118,609,81,94,86.2,49,56,87.5,6,16,37.5,0,1.3,1.1,-1.3,10,14,7,0,18,Matches
Timothee Pembele,fr FRA,DF,20-191,2.4,66,80,82.5,903,182,39,44,88.6,20,24,83.3,2,4,50.0,1,0.3,0.4,0.7,2,2,0,0,5,Matches
El Chadaille Bitshiabu,fr FRA,DF,17-307,2.5,188,203,92.6,3282,1164,83,86,96.5,87,95,91.6,15,18,83.3,0,0.0,0.0,0.0,0,9,0,0,9,Matches
Leandro Paredes,ar ARG,MF,28-263,0.6,68,70,97.1,1060,325,36,38,94.7,25,25,100.0,4,4,100.0,1,0.4,0.4,0.6,2,7,1,0,6,Matches
Ismaël Gharbi,es ESP,"MF,FW",18-343,0.5,27,31,87.1,265,25,18,21,85.7,5,5,100.0,0,1,0.0,0,0.0,0.1,0.0,0,1,0,0,0,Matches
Ilyes Housni,fr FRA,FW,17-309,0.1,3,3,100.0,37,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.6,27.0,16373,18392,89.0,256122,82994,8324,9018,92.3,6180,6697,92.3,1085,1489,72.9,50,42.9,47.7,7.1,303,1325,348,33,1477,
Opponent Total,,,26.9,27.0,9960,11965,83.2,169774,60691,4650,5181,89.8,3921,4437,88.4,974,1611,60.5,19,22.9,20.0,-3.9,228,749,180,39,928,
