Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Gianluigi Donnarumma,it ITA,GK,24-022,27.0,2,0,0,0,2,0,0,0,0,0,0,0,37,6,1,85.7,Matches
Marquinhos,br BRA,DF,28-309,22.1,2,0,0,12,8,0,0,20,15,0,0,1,127,23,19,54.8,Matches
Lionel Messi,ar ARG,"FW,MF",35-268,21.5,0,0,0,3,32,6,56,0,14,0,0,0,46,0,3,0.0,Matches
Sergio Ramos,es ESP,DF,36-354,21.0,3,1,0,23,18,3,11,24,21,1,0,0,131,34,24,58.6,Matches
Kylian Mbappé,fr FRA,FW,24-089,20.3,5,0,0,12,24,21,36,3,2,1,0,0,37,6,5,54.5,Matches
Vitinha,pt POR,MF,23-034,18.3,2,0,0,21,14,0,5,15,17,0,0,0,123,4,2,66.7,Matches
Marco Verratti,it ITA,MF,30-134,16.8,8,1,0,26,34,0,5,18,37,0,1,0,130,9,9,50.0,Matches
Neymar,br BRA,"MF,FW",31-042,17.2,6,1,1,25,65,5,54,4,14,1,0,0,63,1,2,33.3,Matches
Achraf Hakimi,ma MAR,"DF,MF",24-135,16.8,5,0,0,22,11,3,30,9,24,0,0,0,94,5,6,45.5,Matches
Danilo Pereira,pt POR,"DF,MF",31-191,16.2,2,0,0,12,7,1,1,22,12,0,0,0,107,23,16,59.0,Matches
Fabián Ruiz Peña,es ESP,MF,26-350,14.1,0,0,0,13,9,3,5,9,19,0,0,0,106,4,7,36.4,Matches
Nuno Mendes,pt POR,"DF,MF",20-273,13.1,2,0,0,20,20,3,21,12,24,0,0,0,74,8,5,61.5,Matches
Nordi Mukiele,fr FRA,DF,25-138,12.6,0,0,0,16,14,2,16,14,23,0,0,0,61,21,10,67.7,Matches
Juan Bernat,es ESP,DF,30-018,12.1,1,0,0,6,6,0,7,7,12,0,0,0,60,4,4,50.0,Matches
Carlos Soler,es ESP,MF,26-076,9.4,0,0,0,11,14,0,18,3,9,1,0,0,50,1,4,20.0,Matches
Presnel Kimpembe,fr FRA,DF,27-218,8.1,3,0,0,22,9,1,0,13,8,0,1,0,38,13,8,61.9,Matches
Hugo Ekitike,fr FRA,FW,20-272,8.8,0,0,0,8,9,5,0,4,4,0,0,0,28,6,7,46.2,Matches
Warren Zaire-Emery,fr FRA,MF,17-011,5.3,0,0,0,4,5,1,0,7,5,0,0,0,27,2,8,20.0,Matches
Renato Sanches,pt POR,MF,25-213,4.7,0,0,0,15,4,0,2,8,0,0,0,0,35,4,4,50.0,Matches
Pablo Sarabia,es ESP,"FW,MF",30-312,4.1,1,0,0,4,5,2,16,2,4,0,0,0,16,0,2,0.0,Matches
Timothee Pembele,fr FRA,DF,20-191,2.4,0,0,0,0,1,0,2,4,4,0,0,0,4,3,3,50.0,Matches
El Chadaille Bitshiabu,fr FRA,DF,17-307,2.5,1,0,0,1,0,0,0,7,4,0,0,0,28,2,1,66.7,Matches
Leandro Paredes,ar ARG,MF,28-263,0.6,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,,Matches
Ismaël Gharbi,es ESP,"MF,FW",18-343,0.5,1,0,0,3,1,0,0,3,0,0,0,0,2,0,0,,Matches
Ilyes Housni,fr FRA,FW,17-309,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,Matches
Squad Total,,,27.6,27.0,44,3,1,279,314,56,285,209,274,4,2,1,1426,179,150,54.4,
Opponent Total,,,26.9,27.0,37,2,0,333,263,43,350,326,367,2,6,2,1441,150,179,45.6,
