Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Lassana Coulibaly,ml MLI,MF,26-361,23.8,44,1.85,39,1,1,0,3,0,7,0.29,7,0,0,0,0,0,Matches
Antonio Candreva,it ITA,"DF,MF",36-037,23.8,67,2.81,44,15,1,4,3,0,8,0.34,6,1,0,1,0,0,Matches
Boulaye Dia,sn SEN,FW,26-141,20.6,49,2.38,40,0,2,5,2,0,5,0.24,5,0,0,0,0,0,Matches
Tonny Vilhena,nl NED,MF,28-093,18.4,42,2.28,28,8,3,0,3,0,3,0.16,3,0,0,0,0,0,Matches
Domagoj Bradarić,hr CRO,DF,23-117,18.1,34,1.88,27,2,1,2,1,1,2,0.11,2,0,0,0,0,0,Matches
Flavius Daniliuc,at AUT,DF,21-344,17.5,12,0.69,9,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Krzysztof Piątek,pl POL,FW,27-279,17.4,40,2.3,27,0,5,4,3,1,7,0.4,4,0,1,2,0,0,Matches
Luigi Sepe,it ITA,GK,31-333,17.0,1,0.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pasquale Mazzocchi,it ITA,DF,27-253,15.8,53,3.35,37,9,5,0,1,1,7,0.44,5,0,2,0,0,0,Matches
Dylan Bronn,tn TUN,DF,27-291,15.8,14,0.88,12,0,0,2,0,0,2,0.13,2,0,0,0,0,0,Matches
Norbert Gyömbér,sk SVK,DF,30-277,13.8,9,0.65,7,1,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
Lorenzo Pirola,it ITA,DF,21-045,12.9,10,0.78,4,1,0,4,1,0,1,0.08,0,0,0,1,0,0,Matches
Federico Bonazzoli,it ITA,"FW,MF",25-320,12.1,25,2.07,19,0,1,3,2,0,3,0.25,3,0,0,0,0,0,Matches
Federico Fazio,ar ARG,DF,36-020,11.9,12,1.0,7,1,0,4,0,0,0,0.0,0,0,0,0,0,0,Matches
Guillermo Ochoa,mx MEX,GK,37-267,11.0,4,0.36,4,0,0,0,0,0,2,0.18,2,0,0,0,0,0,Matches
Giulio Maggiore,it ITA,MF,25-025,8.4,14,1.65,11,0,0,2,1,0,1,0.12,1,0,0,0,0,0,Matches
Ivan Radovanović,rs SRB,"MF,DF",34-220,7.5,2,0.27,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Grigoris Kastanos,cy CYP,"MF,DF",25-066,6.6,16,2.43,12,3,0,0,1,0,1,0.15,0,1,0,0,0,0,Matches
Junior Sambia,fr FRA,DF,26-211,6.5,17,2.61,13,0,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Emil Bohinen,no NOR,MF,24-025,5.7,8,1.41,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hans Nicolussi Caviglia,it ITA,MF,22-292,5.1,7,1.38,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Matteo Lovato,it ITA,DF,23-051,4.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Domen Črnigoj,si SVN,MF,27-139,3.3,6,1.83,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Erik Botheim,no NOR,FW,23-086,3.9,9,2.29,6,0,0,1,1,1,1,0.25,1,0,0,0,0,0,Matches
William Troost-Ekong,ng NGA,DF,29-217,2.9,1,0.34,1,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Matches
Diego Valencia,cl CHI,"MF,FW",23-082,2.6,1,0.39,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Franck Ribéry,fr FRA,MF,39-364,0.4,1,2.43,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Julian Kristoffersen,no NOR,FW,25-331,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.1,28.0,498,17.79,366,43,22,35,25,7,52,1.86,43,2,3,4,0,0,
Opponent Total,,,27.3,28.0,751,26.82,562,48,45,52,35,9,82,2.93,57,3,5,9,7,1,
