Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Lassana Coulibaly,ml MLI,MF,26-361,23.8,700,844,82.9,11099,3159,344,393,87.5,291,327,89.0,39,63,61.9,2,1.3,1.1,0.7,14,64,7,1,90,Matches
Antonio Candreva,it ITA,"DF,MF",36-037,23.8,931,1278,72.8,16249,5784,468,503,93.0,333,449,74.2,104,237,43.9,3,3.0,3.7,0.0,39,86,36,20,113,Matches
Boulaye Dia,sn SEN,FW,26-141,20.6,331,438,75.6,4892,998,177,216,81.9,107,135,79.3,19,27,70.4,4,2.8,1.5,1.2,27,22,13,2,38,Matches
Tonny Vilhena,nl NED,MF,28-093,18.4,473,623,75.9,7637,2384,242,280,86.4,164,191,85.9,42,88,47.7,1,1.7,1.4,-0.7,16,45,11,5,63,Matches
Domagoj Bradarić,hr CRO,DF,23-117,18.1,595,802,74.2,9605,3102,315,367,85.8,226,293,77.1,43,105,41.0,2,2.2,1.4,-0.2,16,28,16,9,41,Matches
Flavius Daniliuc,at AUT,DF,21-344,17.5,712,833,85.5,13892,5323,254,280,90.7,364,400,91.0,84,126,66.7,2,0.2,0.1,1.8,3,44,0,0,49,Matches
Krzysztof Piątek,pl POL,FW,27-279,17.4,286,421,67.9,3884,529,171,227,75.3,81,117,69.2,14,26,53.8,2,1.3,0.5,0.7,15,19,8,0,25,Matches
Luigi Sepe,it ITA,GK,31-333,17.0,441,648,68.1,11985,9017,79,79,100.0,216,217,99.5,143,345,41.4,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Pasquale Mazzocchi,it ITA,DF,27-253,15.8,499,678,73.6,8185,2829,256,287,89.2,186,250,74.4,42,90,46.7,2,2.3,1.8,-0.3,27,30,16,9,46,Matches
Dylan Bronn,tn TUN,DF,27-291,15.8,732,866,84.5,13197,5333,310,340,91.2,342,373,91.7,69,120,57.5,0,0.4,0.8,-0.4,5,54,4,1,65,Matches
Norbert Gyömbér,sk SVK,DF,30-277,13.8,454,539,84.2,8419,3337,161,181,89.0,240,267,89.9,47,81,58.0,0,0.1,0.1,-0.1,2,30,0,0,38,Matches
Lorenzo Pirola,it ITA,DF,21-045,12.9,434,549,79.1,8112,2798,158,180,87.8,230,274,83.9,42,73,57.5,0,0.4,0.4,-0.4,3,28,1,0,30,Matches
Federico Bonazzoli,it ITA,"FW,MF",25-320,12.1,257,345,74.5,4512,940,132,159,83.0,83,103,80.6,35,50,70.0,1,1.1,0.7,-0.1,8,29,6,0,42,Matches
Federico Fazio,ar ARG,DF,36-020,11.9,410,536,76.5,7740,3216,139,170,81.8,214,250,85.6,47,94,50.0,0,0.1,0.1,-0.1,3,24,3,0,40,Matches
Guillermo Ochoa,mx MEX,GK,37-267,11.0,238,407,58.5,8222,6283,25,25,100.0,93,95,97.9,120,285,42.1,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Giulio Maggiore,it ITA,MF,25-025,8.4,307,408,75.2,5295,1451,139,174,79.9,128,147,87.1,31,60,51.7,0,0.5,0.6,-0.5,3,31,11,0,49,Matches
Ivan Radovanović,rs SRB,"MF,DF",34-220,7.5,214,265,80.8,4318,1602,75,84,89.3,105,115,91.3,32,57,56.1,0,0.0,0.1,0.0,1,19,0,0,16,Matches
Grigoris Kastanos,cy CYP,"MF,DF",25-066,6.6,171,243,70.4,2615,807,97,109,89.0,53,76,69.7,13,26,50.0,0,0.4,0.5,-0.4,7,19,4,0,22,Matches
Junior Sambia,fr FRA,DF,26-211,6.5,255,325,78.5,3781,1600,141,159,88.7,90,114,78.9,12,30,40.0,0,0.9,0.5,-0.9,3,12,8,1,26,Matches
Emil Bohinen,no NOR,MF,24-025,5.7,244,288,84.7,3465,902,142,159,89.3,79,93,84.9,11,15,73.3,0,0.4,0.2,-0.4,7,15,4,1,19,Matches
Hans Nicolussi Caviglia,it ITA,MF,22-292,5.1,147,195,75.4,2572,760,57,70,81.4,69,84,82.1,12,22,54.5,0,0.0,0.1,0.0,2,14,0,0,17,Matches
Matteo Lovato,it ITA,DF,23-051,4.8,171,200,85.5,3182,1194,64,70,91.4,87,100,87.0,17,24,70.8,0,0.0,0.0,0.0,0,7,0,0,7,Matches
Domen Črnigoj,si SVN,MF,27-139,3.3,79,111,71.2,1189,263,42,55,76.4,31,36,86.1,4,10,40.0,0,0.4,0.6,-0.4,2,8,0,0,3,Matches
Erik Botheim,no NOR,FW,23-086,3.9,55,87,63.2,716,146,29,42,69.0,17,26,65.4,2,3,66.7,1,1.3,0.4,-0.3,6,4,2,0,11,Matches
William Troost-Ekong,ng NGA,DF,29-217,2.9,106,127,83.5,2238,833,23,27,85.2,70,77,90.9,11,18,61.1,0,0.0,0.0,0.0,0,1,1,1,4,Matches
Diego Valencia,cl CHI,"MF,FW",23-082,2.6,52,75,69.3,753,195,37,44,84.1,8,14,57.1,5,7,71.4,0,0.1,0.0,-0.1,2,1,2,1,4,Matches
Franck Ribéry,fr FRA,MF,39-364,0.4,19,22,86.4,235,19,11,12,91.7,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Julian Kristoffersen,no NOR,FW,25-331,0.2,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.1,28.0,9313,12155,76.6,167989,64804,4088,4693,87.1,3914,4631,84.5,1040,2082,50.0,20,20.5,16.5,-0.5,211,650,153,51,859,
Opponent Total,,,27.3,28.0,12278,15078,81.4,214795,73878,5582,6257,89.2,5148,5917,87.0,1238,2136,58.0,30,30.7,25.4,-0.7,318,961,265,58,1195,
