Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Édgar Badía,es ESP,GK,31-050,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Omar Mascarell,es ESP,MF,30-060,24,24,2087.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.9,1.3,21.0,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Gerard Gumbau,es ESP,MF,28-106,25,21,1855.0,20.6,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.0,0.9,0.9,2.9,3.7,11.0,90.0,33.0,0.0,0.19,0.19,0.0,0.19,0.04,0.14,0.18,0.04,0.18,Matches
Carlos Clerc,es ESP,"DF,MF",31-041,22,21,1743.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.4,2.0,41.0,53.0,80.0,0.0,0.05,0.05,0.0,0.05,0.03,0.07,0.1,0.03,0.1,Matches
Lucas Boyé,ar ARG,FW,27-034,24,20,1692.0,18.8,3.0,2.0,5.0,3.0,0.0,1.0,5.0,1.0,5.0,4.2,1.8,6.1,45.0,45.0,112.0,0.16,0.11,0.27,0.16,0.27,0.27,0.1,0.36,0.22,0.32,Matches
Helibelton Palacios,co COL,DF,29-296,21,20,1690.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.7,1.1,22.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Pedro Bigas,es ESP,DF,32-200,21,18,1533.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.9,0.9,0.0,0.9,14.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Enzo Roco,cl CHI,DF,30-230,19,18,1475.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,0.0,0.6,5.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Pere Milla,es ESP,"FW,MF",30-192,20,15,1280.0,14.2,6.0,1.0,7.0,3.0,3.0,3.0,5.0,0.0,4.5,2.1,1.1,3.2,18.0,53.0,62.0,0.42,0.07,0.49,0.21,0.28,0.31,0.08,0.38,0.15,0.22,Matches
Tete Morente,es ESP,"MF,DF",26-120,21,12,1144.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.7,1.7,0.3,2.1,30.0,34.0,82.0,0.08,0.0,0.08,0.08,0.08,0.14,0.03,0.16,0.14,0.16,Matches
Fidel,es ESP,"MF,FW",33-158,17,11,957.0,10.6,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.3,0.5,1.1,1.6,29.0,62.0,52.0,0.09,0.09,0.19,0.0,0.09,0.12,0.1,0.22,0.04,0.15,Matches
Raúl Guti,es ESP,MF,26-094,20,10,916.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.0,1.3,4.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.13,0.14,Matches
Ezequiel Ponce,ar ARG,"FW,MF",26-005,26,8,1039.0,11.5,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,0.5,3.5,10.0,18.0,47.0,0.26,0.0,0.26,0.26,0.26,0.26,0.04,0.3,0.26,0.3,Matches
Diego González,es ESP,DF,28-065,15,8,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.0,0.8,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Roger Martí,es ESP,FW,32-090,12,8,655.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.7,1.2,8.0,7.0,50.0,0.0,0.14,0.14,0.0,0.14,0.08,0.09,0.17,0.08,0.17,Matches
Gonzalo Verdú,es ESP,DF,34-164,12,8,604.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.3,0.3,0.0,0.3,0.0,8.0,0.0,0.15,0.0,0.15,0.15,0.15,0.04,0.0,0.04,0.04,0.04,Matches
Carmona,es ESP,"MF,DF",21-064,9,8,589.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,0.1,0.5,8.0,10.0,27.0,0.15,0.0,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08,Matches
Álex Collado,es ESP,MF,23-346,9,8,536.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.9,1.4,10.0,16.0,34.0,0.17,0.17,0.34,0.17,0.34,0.08,0.16,0.23,0.08,0.23,Matches
Pol Lirola,es ESP,DF,25-233,9,7,566.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,19.0,19.0,29.0,0.16,0.0,0.16,0.16,0.16,0.03,0.11,0.14,0.03,0.14,Matches
Lisandro Magallán,ar ARG,DF,29-188,7,5,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
