Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Édgar Badía,es ESP,GK,31-050,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,,0,0.48,19.0,55.0,-36.0,-1.33,,23.9,54.0,-30.1,-1.12,,Matches
Omar Mascarell,es ESP,MF,30-060,24,2087.0,87.0,85.9,23.2,24,87.0,21,0,,0,0.54,17.0,45.0,-28.0,-1.21,0.89,21.3,42.6,-21.2,-0.92,1.42,Matches
Gerard Gumbau,es ESP,MF,28-106,25,1855.0,74.0,76.3,20.6,21,82.0,11,4,36.0,0,0.48,13.0,44.0,-31.0,-1.5,-0.72,19.1,41.7,-22.6,-1.1,0.07,Matches
Carlos Clerc,es ESP,"DF,MF",31-041,22,1743.0,79.0,71.7,19.4,21,82.0,13,1,22.0,5,0.55,14.0,39.0,-25.0,-1.29,0.15,17.1,37.3,-20.2,-1.04,0.25,Matches
Lucas Boyé,ar ARG,FW,27-034,24,1692.0,71.0,69.6,18.8,20,81.0,10,4,21.0,0,0.5,14.0,35.0,-21.0,-1.12,0.71,17.6,32.0,-14.4,-0.77,1.15,Matches
Helibelton Palacios,co COL,DF,29-296,21,1690.0,80.0,69.5,18.8,20,82.0,14,1,45.0,2,0.57,13.0,38.0,-25.0,-1.33,0.01,16.7,37.1,-20.4,-1.09,0.09,Matches
Pedro Bigas,es ESP,DF,32-200,21,1533.0,73.0,63.1,17.0,18,80.0,13,3,28.0,3,0.38,7.0,35.0,-28.0,-1.64,-0.84,12.0,30.8,-18.8,-1.1,0.03,Matches
Enzo Roco,cl CHI,DF,30-230,19,1475.0,78.0,60.7,16.4,18,81.0,11,1,19.0,4,0.47,14.0,35.0,-21.0,-1.28,0.13,16.5,32.4,-15.8,-0.97,0.38,Matches
Pere Milla,es ESP,"FW,MF",30-192,20,1280.0,64.0,52.7,14.2,15,77.0,6,5,25.0,0,0.48,12.0,36.0,-24.0,-1.69,-0.75,13.5,26.9,-13.4,-0.92,0.42,Matches
Tete Morente,es ESP,"MF,DF",26-120,21,1144.0,54.0,47.1,12.7,12,78.0,4,9,24.0,4,0.43,9.0,23.0,-14.0,-1.1,0.44,10.4,23.5,-13.2,-1.04,0.15,Matches
Fidel,es ESP,"MF,FW",33-158,17,957.0,56.0,39.4,10.6,11,71.0,2,6,30.0,1,0.59,6.0,21.0,-15.0,-1.41,-0.13,9.6,19.2,-9.6,-0.9,0.36,Matches
Raúl Guti,es ESP,MF,26-094,20,916.0,46.0,37.7,10.2,10,69.0,3,10,22.0,6,0.4,9.0,22.0,-13.0,-1.28,0.09,7.4,21.9,-14.5,-1.47,-0.55,Matches
Ezequiel Ponce,ar ARG,"FW,MF",26-005,26,1039.0,40.0,42.8,11.5,8,68.0,1,18,27.0,0,0.46,13.0,17.0,-4.0,-0.35,1.72,14.2,24.0,-9.8,-0.85,0.46,Matches
Diego González,es ESP,DF,28-065,15,930.0,62.0,38.3,10.3,8,85.0,5,7,36.0,10,0.53,8.0,21.0,-13.0,-1.26,0.12,8.6,23.7,-15.1,-1.46,-0.56,Matches
Roger Martí,es ESP,FW,32-090,12,655.0,55.0,27.0,7.3,8,73.0,1,4,18.0,6,0.42,3.0,12.0,-9.0,-1.24,0.13,5.0,14.0,-9.0,-1.23,-0.16,Matches
Gonzalo Verdú,es ESP,DF,34-164,12,604.0,50.0,24.9,6.7,8,68.0,3,4,16.0,8,0.75,3.0,10.0,-7.0,-1.04,0.39,3.4,10.7,-7.3,-1.08,0.05,Matches
Carmona,es ESP,"MF,DF",21-064,9,589.0,65.0,24.2,6.5,8,72.0,2,1,15.0,0,1.0,5.0,10.0,-5.0,-0.76,0.75,8.1,9.6,-1.5,-0.23,1.17,Matches
Álex Collado,es ESP,MF,23-346,9,536.0,60.0,22.1,6.0,8,64.0,2,1,22.0,7,0.33,4.0,15.0,-11.0,-1.85,-0.66,4.2,11.4,-7.2,-1.21,-0.12,Matches
Pol Lirola,es ESP,DF,25-233,9,566.0,63.0,23.3,6.3,7,73.0,3,2,26.0,12,0.22,5.0,15.0,-10.0,-1.59,-0.33,4.7,10.9,-6.2,-0.99,0.16,Matches
Lisandro Magallán,ar ARG,DF,29-188,7,404.0,58.0,16.6,4.5,5,74.0,3,2,17.0,2,0.71,6.0,6.0,0.0,0.0,1.6,7.8,10.1,-2.3,-0.51,0.72,Matches
Randy Ntekja,fr FRA,FW,25-118,6,264.0,44.0,10.9,2.9,4,57.0,0,2,18.0,0,1.17,0.0,6.0,-6.0,-2.05,-0.8,1.8,6.4,-4.6,-1.58,-0.52,Matches
Josan,es ESP,"MF,DF",33-121,17,473.0,28.0,19.5,5.3,3,52.0,0,14,23.0,8,0.24,5.0,14.0,-9.0,-1.71,-0.47,4.0,17.3,-13.3,-2.53,-1.76,Matches
Lautaro Blanco,ar ARG,"MF,DF",24-043,9,353.0,39.0,14.5,3.9,3,74.0,1,6,22.0,3,0.67,3.0,8.0,-5.0,-1.27,0.07,3.4,8.8,-5.4,-1.38,-0.31,Matches
Johan Mojica,co COL,"DF,MF",30-225,3,270.0,90.0,11.1,3.0,3,90.0,3,0,,0,0.33,1.0,5.0,-4.0,-1.33,0.0,2.1,5.6,-3.5,-1.15,-0.04,Matches
Nicolás Ezequiel Fernández,ar ARG,"MF,DF",23-082,12,352.0,29.0,14.5,3.9,2,76.0,1,10,20.0,7,0.25,3.0,9.0,-6.0,-1.53,-0.23,4.5,11.0,-6.5,-1.66,-0.64,Matches
Domingos Quina,pt POR,MF,23-136,10,275.0,28.0,11.3,3.1,2,73.0,1,8,16.0,3,0.3,2.0,8.0,-6.0,-1.96,-0.71,2.9,7.8,-4.9,-1.6,-0.54,Matches
John Donald,es ESP,DF,22-216,3,150.0,50.0,6.2,1.7,2,53.0,1,1,45.0,10,0.0,1.0,3.0,-2.0,-1.2,0.14,0.8,5.0,-4.2,-2.49,-1.47,Matches
Federico Fernández,ar ARG,DF,34-041,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,4,0.0,1.0,2.0,-1.0,-1.0,0.35,1.1,0.9,0.3,0.29,1.46,Matches
Pape Cheikh Diop,sn SEN,MF,25-238,1,33.0,33.0,1.4,0.4,0,,0,1,33.0,1,0.0,2.0,1.0,1.0,2.73,4.12,0.1,0.9,-0.8,-2.2,-1.1,Matches
Alejandro Alfaro,es ESP,MF,20-292,1,15.0,15.0,0.6,0.2,0,,0,1,15.0,1,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.4,-0.4,-2.24,-1.13,Matches
Javier Pastore,ar ARG,MF,33-287,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,6,1.0,0.0,0.0,0.0,0.0,1.34,0.0,0.1,-0.1,-1.44,-0.33,Matches
Manu Cocca,ar ARG,DF,20-146,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jesús López,es ESP,GK,20-245,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Rodrigo Mendoza,es ESP,MF,18-019,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Juan Navarro,es ESP,GK,24-225,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Marco Soler,es ESP,DF,22-363,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Axel Werner,ar ARG,GK,27-034,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
Squad Total,,,29.2,27,2430.0,90.0,100.0,27.0,297,79.0,163,127,24.0,162,0.48,19.0,55.0,-36.0,-1.33,,23.9,54.0,-30.1,-1.12,,
Opponent Total,,,28.0,27,2430.0,90.0,100.0,27.0,297,79.0,163,127,24.0,159,2.26,55.0,19.0,36.0,1.33,,54.0,23.9,30.1,1.12,,
