Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Juan Delgado,cl CHI,DF,30-032,25,25,2215.0,24.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.7,0.7,3.3,4.0,78.0,88.0,109.0,0.0,0.04,0.04,0.0,0.04,0.03,0.13,0.16,0.03,0.16,Matches
Vitorino Antunes,pt POR,DF,36-005,25,25,2125.0,23.6,1.0,2.0,3.0,0.0,1.0,1.0,9.0,1.0,1.5,0.7,1.8,2.6,49.0,116.0,53.0,0.04,0.08,0.13,0.0,0.08,0.06,0.08,0.14,0.03,0.11,Matches
Rui Pires,pt POR,MF,25-015,24,24,1898.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.6,0.8,5.0,85.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Nuno Lima,pt POR,DF,22-021,22,21,1905.0,21.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.2,1.2,0.1,1.3,1.0,50.0,1.0,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.06,0.06,0.06,Matches
Nigel Thomas,nl NED,"FW,MF",22-064,26,18,1557.0,17.3,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.9,1.9,1.5,3.4,55.0,24.0,129.0,0.17,0.0,0.17,0.17,0.17,0.11,0.09,0.2,0.11,0.2,Matches
Nicolás Gaitán,ar ARG,"FW,MF",35-042,19,16,1236.0,13.7,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,2.7,2.7,2.6,5.3,22.0,50.0,67.0,0.15,0.22,0.36,0.15,0.36,0.19,0.19,0.38,0.19,0.38,Matches
Jordan Holsgrove,sct SCO,MF,23-208,18,15,1379.0,15.3,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,1.5,1.5,0.5,2.0,35.0,79.0,53.0,0.13,0.13,0.26,0.13,0.26,0.1,0.03,0.13,0.1,0.13,Matches
Matchoi Djaló,pt POR,"MF,FW",19-361,21,14,1270.0,14.1,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.4,1.4,1.1,2.5,21.0,37.0,65.0,0.07,0.0,0.07,0.07,0.07,0.1,0.08,0.18,0.1,0.18,Matches
José Carlos Marafona,pt POR,GK,35-333,12,12,1066.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrián Butzke,es ESP,FW,24-007,20,11,1129.0,12.5,5.0,1.0,6.0,5.0,0.0,0.0,3.0,1.0,4.5,4.5,1.6,6.1,13.0,23.0,53.0,0.4,0.08,0.48,0.4,0.48,0.36,0.13,0.49,0.36,0.49,Matches
Zé Uilton,br BRA,"FW,MF",30-255,22,11,1081.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.4,1.4,1.4,2.8,31.0,29.0,64.0,0.08,0.0,0.08,0.08,0.08,0.12,0.12,0.23,0.12,0.23,Matches
