Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Juan Delgado,cl CHI,DF,30-032,24.6,1462,63,392,723,359,29,1462,60,27,45.0,22,36.7,842,5092,2884,78,47,6,41,14,877,109,Matches
Vitorino Antunes,pt POR,DF,36-005,23.6,1699,78,596,730,391,15,1698,36,20,55.6,13,36.1,819,4217,2240,49,39,3,26,18,901,53,Matches
Rui Pires,pt POR,MF,25-015,21.1,1124,72,380,650,101,7,1124,7,5,71.4,1,14.3,568,1795,724,5,8,0,6,4,711,9,Matches
Nuno Lima,pt POR,DF,22-021,21.2,1266,198,786,461,23,15,1266,3,1,33.3,1,33.3,691,2293,994,1,2,0,5,1,819,1,Matches
Nigel Thomas,nl NED,"FW,MF",22-064,17.3,691,11,91,221,382,33,691,59,20,33.9,31,52.5,428,2877,1340,55,34,8,44,13,479,129,Matches
Nicolás Gaitán,ar ARG,"FW,MF",35-042,13.7,630,17,80,295,264,35,630,33,13,39.4,13,39.4,354,1906,819,22,27,2,23,11,400,67,Matches
Jordan Holsgrove,sct SCO,MF,23-208,15.3,954,29,226,527,213,27,954,38,22,57.9,12,31.6,541,2680,1229,35,19,7,28,10,685,53,Matches
Matchoi Djaló,pt POR,"MF,FW",19-361,14.1,598,9,90,267,253,23,598,49,24,49.0,14,28.6,393,2182,958,21,18,4,30,29,406,65,Matches
José Carlos Marafona,pt POR,GK,35-333,11.8,376,324,374,2,0,0,376,0,0,,0,,186,1079,634,0,0,0,0,0,127,0,Matches
Adrián Butzke,es ESP,FW,24-007,12.5,429,14,32,209,195,67,429,14,6,42.9,6,42.9,246,1037,452,13,11,5,26,15,323,53,Matches
Zé Uilton,br BRA,"FW,MF",30-255,12.0,414,18,90,154,177,16,414,24,9,37.5,9,37.5,255,1859,809,31,17,4,14,18,268,64,Matches
Luíz Carlos,br BRA,MF,37-275,9.1,446,14,110,253,88,7,446,8,5,62.5,1,12.5,237,1166,386,11,11,2,13,8,296,20,Matches
Maracás,br BRA,DF,28-344,9.0,466,88,317,145,5,3,466,0,0,,0,,267,975,470,0,0,0,0,1,287,0,Matches
Erick Ferigra,ec ECU,DF,24-058,9.9,583,81,355,217,14,7,583,4,4,100.0,0,0.0,352,1545,819,0,2,0,12,0,394,1,Matches
Flávio Ramos,br BRA,DF,28-329,8.3,447,90,303,136,9,8,447,0,0,,0,,248,977,389,0,1,1,2,1,265,0,Matches
Philippe Koffi,fr FRA,FW,21-028,7.4,193,5,22,75,102,26,193,19,8,42.1,9,47.4,117,856,413,24,9,6,32,15,132,34,Matches
Igor Vekič,si SVN,GK,24-335,6.1,211,186,210,1,0,0,211,0,0,,0,,89,439,283,0,0,0,0,0,65,0,Matches
