13,Toulouse,29,10,5,14,44,51,-7,35,1.21,40.2,44.5,-4.3,-0.15,L L W L L,"22,932",Thijs Dallinga - 11,Maxime Dupé,Unnamed: 19
14,Nantes,29,6,12,11,30,40,-10,30,1.03,33.3,38.5,-5.2,-0.18,L L D D L,28089,"Ludovic Blas, Mostafa Mohamed - 6",Alban Lafont,
15,Brest,29,6,9,14,33,47,-14,27,0.93,32.5,45.5,-13.0,-0.45,L W L D W,11239,Jérémy Le Douaron - 7,Marco Bizot,
16,Strasbourg,29,5,11,13,37,50,-13,26,0.9,36.0,48.5,-12.4,-0.43,D L D W L,23553,Habib Diallo - 15,Matz Sels,
17,Auxerre,29,6,8,15,24,51,-27,26,0.9,30.7,43.0,-12.3,-0.42,W D D L W,14090,M'Baye Niang - 4,Benoît Costil,
