Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marco Bizot,nl NED,GK,32-024,27.0,556,778,71.5,16923,12101,62,62,100.0,288,292,98.6,205,422,48.6,0,0.0,0.0,0.0,0,9,1,0,0,Matches
Lilian Brassier,fr FRA,DF,23-152,24.4,871,1145,76.1,18006,8059,302,344,87.8,424,500,84.8,134,262,51.1,0,0.9,1.2,-0.9,7,70,12,7,85,Matches
Franck Honorat,fr FRA,"FW,MF",26-235,22.1,541,819,66.1,9345,2792,265,341,77.7,175,244,71.7,70,163,42.9,3,7.1,5.7,-4.1,67,33,37,22,51,Matches
Pierre Lees-Melou,fr FRA,MF,29-313,21.7,833,1006,82.8,16919,5861,309,351,88.0,346,388,89.2,151,223,67.7,1,1.2,1.7,-0.2,9,102,11,4,125,Matches
Haris Belkebla,dz ALG,MF,29-065,20.1,694,836,83.0,12385,3300,287,326,88.0,314,355,88.5,73,106,68.9,0,0.6,0.6,-0.6,9,74,7,1,89,Matches
Jean-Kevin Duverne,fr FRA,DF,25-265,19.4,752,1028,73.2,12703,5414,387,439,88.2,264,352,75.0,79,170,46.5,0,0.7,0.8,-0.7,8,85,7,6,106,Matches
Brendan Chardonnet,fr FRA,DF,28-102,17.7,699,856,81.7,15869,6038,189,214,88.3,362,398,91.0,136,222,61.3,0,0.3,0.4,-0.3,6,62,7,2,48,Matches
Mahdi Camara,fr FRA,MF,24-277,16.0,447,538,83.1,6775,1614,216,246,87.8,183,219,83.6,17,25,68.0,0,0.3,0.3,-0.3,5,40,4,0,57,Matches
Hugo Magnetti,fr FRA,MF,24-308,15.3,507,617,82.2,9342,2325,216,254,85.0,219,248,88.3,59,87,67.8,2,0.6,0.8,1.4,11,55,8,4,61,Matches
Achraf Dari,ma MAR,DF,23-332,14.6,547,690,79.3,12287,4337,123,144,85.4,308,343,89.8,106,183,57.9,0,0.0,0.1,0.0,1,25,0,0,33,Matches
Noah Fadiga,sn SEN,DF,23-121,13.3,454,565,80.4,7007,2620,221,257,86.0,199,228,87.3,18,46,39.1,0,0.1,0.5,-0.1,2,36,8,3,56,Matches
Jérémy Le Douaron,fr FRA,"FW,MF",24-347,14.4,161,238,67.6,2170,371,100,133,75.2,44,70,62.9,6,12,50.0,2,1.0,0.5,1.0,9,10,7,2,14,Matches
Mathias Pereira Lage,pt POR,"MF,FW",26-124,12.0,225,330,68.2,3556,1097,119,149,79.9,70,102,68.6,24,49,49.0,1,1.4,1.0,-0.4,9,24,2,1,28,Matches
Christophe Hérelle,mq MTQ,DF,30-224,11.8,377,440,85.7,7609,2474,107,120,89.2,207,230,90.0,53,69,76.8,0,0.1,0.2,-0.1,3,9,2,0,24,Matches
Islam Slimani,dz ALG,FW,34-289,11.0,261,367,71.1,3733,663,143,192,74.5,87,117,74.4,13,21,61.9,1,1.2,1.5,-0.2,13,22,4,0,26,Matches
Romain Del Castillo,fr FRA,"FW,MF",27-005,10.5,294,454,64.8,5180,2036,148,193,76.7,93,139,66.9,41,95,43.2,5,3.0,2.7,2.0,21,31,22,5,49,Matches
Steve Mounié,bj BEN,FW,28-186,8.7,109,209,52.2,1491,335,64,107,59.8,33,66,50.0,3,6,50.0,0,0.1,0.1,-0.1,3,11,0,0,13,Matches
Kenny Lala,fr FRA,DF,31-182,6.7,261,361,72.3,5452,2170,98,122,80.3,115,147,78.2,47,80,58.8,0,1.0,0.9,-1.0,11,14,5,2,19,Matches
Youcef Belaïli,dz ALG,"FW,MF",31-020,4.0,114,158,72.2,2224,569,47,52,90.4,42,50,84.0,20,42,47.6,2,0.8,1.2,1.2,8,4,8,1,14,Matches
Jere Uronen,fi FIN,DF,28-264,3.3,125,157,79.6,2127,799,53,62,85.5,55,61,90.2,11,22,50.0,1,0.2,0.7,0.8,1,12,6,5,15,Matches
Alberth Elis,hn HON,"MF,FW",27-050,2.7,29,38,76.3,354,132,20,26,76.9,6,7,85.7,0,2,0.0,0,0.2,0.3,-0.2,3,2,3,1,4,Matches
Irvin Cardona,fr FRA,"FW,MF",25-238,2.6,34,58,58.6,468,79,21,32,65.6,10,17,58.8,1,4,25.0,0,0.3,0.0,-0.3,3,2,0,0,4,Matches
Félix Lemaréchal,ci CIV,MF,19-239,1.6,35,41,85.4,587,106,15,18,83.3,18,21,85.7,1,1,100.0,0,0.1,0.1,-0.1,2,2,0,0,3,Matches
Banzouzi Locko,fr FRA,DF,20-332,1.5,56,66,84.8,1020,330,22,22,100.0,26,32,81.3,6,9,66.7,0,0.0,0.1,0.0,0,3,1,1,4,Matches
Taïryk Arconte,fr FRA,FW,19-142,1.4,10,17,58.8,129,32,6,9,66.7,3,5,60.0,0,1,0.0,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
Joaquín Blázquez,ar ARG,GK,22-065,1.0,21,29,72.4,728,535,6,6,100.0,7,8,87.5,8,14,57.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Karamoko Dembele,sct SCO,"FW,MF",20-040,1.8,54,81,66.7,883,212,29,35,82.9,16,28,57.1,6,10,60.0,0,0.2,0.2,-0.2,3,2,2,1,4,Matches
Axel Camblan,fr FRA,"FW,MF",19-216,0.8,19,27,70.4,196,46,13,15,86.7,3,5,60.0,0,2,0.0,0,0.1,0.1,-0.1,2,0,0,0,4,Matches
Hianga Mananga Mbock,fr FRA,MF,23-096,0.2,8,10,80.0,146,13,3,3,100.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.3,28.0,9094,11959,76.0,175614,66460,3591,4274,84.0,3921,4678,83.8,1289,2349,54.9,18,21.5,21.9,-3.5,218,740,164,68,937,
Opponent Total,,,26.8,28.0,12414,15219,81.6,219188,76852,5318,6120,86.9,5486,6267,87.5,1213,2037,59.5,29,30.0,32.2,-1.0,287,1153,276,61,1459,
