Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Marco Bizot,nl NED,GK,32-024,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lilian Brassier,fr FRA,DF,23-152,26,25,2193.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.9,1.4,19.0,85.0,29.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Franck Honorat,fr FRA,"FW,MF",26-235,25,23,1992.0,22.1,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,3.7,3.7,7.1,10.8,82.0,51.0,196.0,0.23,0.14,0.36,0.23,0.36,0.17,0.32,0.49,0.17,0.49,Matches
Pierre Lees-Melou,fr FRA,MF,29-313,23,23,1957.0,21.7,4.0,1.0,5.0,4.0,0.0,0.0,7.0,1.0,1.3,1.3,1.2,2.5,21.0,125.0,28.0,0.18,0.05,0.23,0.18,0.23,0.06,0.06,0.12,0.06,0.12,Matches
Haris Belkebla,dz ALG,MF,29-065,28,20,1813.0,20.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.6,1.0,14.0,89.0,27.0,0.05,0.0,0.05,0.05,0.05,0.02,0.03,0.05,0.02,0.05,Matches
Jean-Kevin Duverne,fr FRA,DF,25-265,24,18,1748.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.7,1.1,47.0,106.0,85.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Brendan Chardonnet,fr FRA,DF,28-102,20,17,1591.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.3,0.8,2.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Mahdi Camara,fr FRA,MF,24-277,21,17,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.4,1.4,0.3,1.6,22.0,57.0,36.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches
Hugo Magnetti,fr FRA,MF,24-308,24,15,1377.0,15.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.2,26.0,61.0,20.0,0.0,0.13,0.13,0.0,0.13,0.04,0.04,0.08,0.04,0.08,Matches
Achraf Dari,ma MAR,DF,23-332,18,15,1317.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,3.0,33.0,1.0,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.03,0.02,0.03,Matches
Noah Fadiga,sn SEN,DF,23-121,18,15,1193.0,13.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,37.0,56.0,31.0,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches
Jérémy Le Douaron,fr FRA,"FW,MF",24-347,22,14,1294.0,14.4,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,6.2,6.2,1.0,7.2,22.0,14.0,76.0,0.42,0.14,0.56,0.42,0.56,0.43,0.07,0.5,0.43,0.5,Matches
Mathias Pereira Lage,pt POR,"MF,FW",26-124,18,14,1079.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.4,2.5,17.0,28.0,80.0,0.08,0.08,0.17,0.08,0.17,0.09,0.12,0.21,0.09,0.21,Matches
Christophe Hérelle,mq MTQ,DF,30-224,16,12,1060.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,2.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Islam Slimani,dz ALG,FW,34-289,16,11,986.0,11.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,2.5,1.7,1.2,2.9,11.0,26.0,61.0,0.09,0.09,0.18,0.09,0.18,0.23,0.11,0.33,0.16,0.26,Matches
