Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Kevin Trapp,de GER,GK,32-269,25.0,664,450,209,36,0,4,0,0,0,0,0,0,447,5,0,Matches
Obite N'Dicka,fr FRA,DF,23-226,24.9,1454,1402,50,46,1,6,4,4,0,0,0,0,1249,2,13,Matches
Mario Götze,de GER,MF,30-304,23.5,1155,1069,75,21,12,7,61,8,21,9,9,0,860,11,37,Matches
Tuta,br BRA,DF,23-273,23.9,1438,1386,51,38,2,6,4,13,0,0,0,0,1155,1,17,Matches
Randal Kolo Muani,fr FRA,FW,24-119,22.8,507,486,17,0,3,2,22,1,0,0,0,0,320,4,26,Matches
Djibril Sow,ch SUI,MF,26-056,22.7,1232,1197,26,22,6,2,5,2,0,0,0,0,1046,9,16,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",23-033,17.0,463,418,42,7,4,0,45,7,24,14,6,0,292,3,23,Matches
Daichi Kamada,jp JPN,"MF,FW",26-241,18.5,937,878,55,24,3,6,46,2,29,15,8,0,751,4,21,Matches
Kristijan Jakić,hr CRO,"DF,MF",25-324,15.0,845,761,81,27,1,3,9,52,0,0,0,0,643,3,19,Matches
Sebastian Rode,de GER,MF,32-174,11.3,617,596,17,14,4,1,8,0,0,0,0,0,520,4,9,Matches
Ansgar Knauff,de GER,DF,21-083,11.5,524,395,127,5,0,0,19,122,0,0,0,0,343,2,26,Matches
Makoto Hasebe,jp JPN,DF,39-075,9.1,563,524,36,33,1,1,0,1,0,0,0,0,492,3,5,Matches
Junior Dina Ebimbe,fr FRA,"DF,MF",22-133,8.7,340,293,46,3,1,0,5,43,0,0,0,0,243,1,7,Matches
Rafael Borré,co COL,"FW,MF",27-200,8.7,333,317,15,2,2,1,20,4,2,0,0,0,229,1,14,Matches
Aurélio Buta,pt POR,DF,26-052,7.5,424,327,97,3,0,0,29,94,0,0,0,0,312,0,18,Matches
Philipp Max,de GER,DF,29-185,6.2,406,302,103,13,0,0,48,66,24,16,4,0,306,1,10,Matches
Luca Pellegrini,it ITA,DF,24-027,6.2,431,315,113,13,1,7,54,81,19,13,2,0,292,3,23,Matches
Christopher Lenz,de GER,DF,28-193,8.4,449,343,105,16,0,3,60,68,21,11,7,0,331,1,9,Matches
Hrvoje Smolčić,hr CRO,DF,22-229,5.2,355,340,15,11,0,0,0,2,0,0,0,0,287,0,3,Matches
Lucas Alario,ar ARG,"FW,MF",30-177,3.4,78,73,5,0,0,0,0,0,0,0,0,0,53,0,1,Matches
Almamy Touré,ml MLI,DF,26-340,1.8,101,98,3,2,0,1,2,1,0,0,0,0,80,0,2,Matches
Diant Ramaj,de GER,GK,21-196,1.0,25,19,6,2,0,0,0,0,0,0,0,0,21,0,0,Matches
Filip Kostić,rs SRB,"DF,MF",30-153,0.8,40,25,14,3,0,1,7,6,5,3,2,0,23,1,0,Matches
Faride Alidou,de GER,"DF,MF",21-259,1.5,63,54,9,0,0,0,2,9,0,0,0,0,47,0,2,Matches
Timothy Chandler,us USA,DF,33-005,0.9,53,37,15,0,0,0,3,15,0,0,0,0,31,1,0,Matches
Paxten Aaronson,us USA,MF,19-220,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Marcel Wenig,de GER,MF,18-334,0.0,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
Squad Total,,,26.9,26.0,13511,12119,1332,341,41,51,453,601,145,81,38,0,10386,60,301,
Opponent Total,,,27.2,26.0,12830,11492,1295,381,30,74,412,554,109,42,57,0,9761,43,279,
