Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Kevin Trapp,de GER,GK,32-269,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Obite N'Dicka,fr FRA,DF,23-226,25,25,2242.0,24.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,0.2,1.5,12.0,71.0,3.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches
Mario Götze,de GER,MF,30-304,25,25,2119.0,23.5,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,4.8,6.9,42.0,116.0,150.0,0.08,0.04,0.13,0.08,0.13,0.09,0.2,0.3,0.09,0.3,Matches
Tuta,br BRA,DF,23-273,24,24,2151.0,23.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.4,1.6,13.0,82.0,14.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches
Randal Kolo Muani,fr FRA,FW,24-119,25,24,2049.0,22.8,12.0,10.0,22.0,10.0,2.0,2.0,4.0,1.0,10.3,8.7,5.1,13.8,78.0,46.0,187.0,0.53,0.44,0.97,0.44,0.88,0.45,0.22,0.67,0.38,0.61,Matches
Djibril Sow,ch SUI,MF,26-056,25,23,2045.0,22.7,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.4,1.4,0.8,2.2,29.0,144.0,24.0,0.13,0.0,0.13,0.13,0.13,0.06,0.03,0.09,0.06,0.09,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",23-033,22,20,1530.0,17.0,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,5.8,5.8,2.8,8.7,59.0,27.0,125.0,0.41,0.12,0.53,0.41,0.53,0.34,0.17,0.51,0.34,0.51,Matches
Daichi Kamada,jp JPN,"MF,FW",26-241,24,19,1666.0,18.5,7.0,4.0,11.0,5.0,2.0,2.0,2.0,0.0,6.8,5.3,2.2,7.4,31.0,107.0,73.0,0.38,0.22,0.59,0.27,0.49,0.37,0.12,0.49,0.28,0.4,Matches
Kristijan Jakić,hr CRO,"DF,MF",25-324,22,15,1354.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.7,1.4,16.0,56.0,19.0,0.07,0.0,0.07,0.07,0.07,0.05,0.05,0.09,0.05,0.09,Matches
Sebastian Rode,de GER,MF,32-174,21,13,1014.0,11.3,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.7,0.7,0.9,1.6,19.0,69.0,27.0,0.36,0.09,0.44,0.36,0.44,0.07,0.08,0.14,0.07,0.14,Matches
Ansgar Knauff,de GER,DF,21-083,18,12,1031.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,2.1,36.0,30.0,46.0,0.09,0.09,0.17,0.09,0.17,0.06,0.12,0.18,0.06,0.18,Matches
Makoto Hasebe,jp JPN,DF,39-075,11,9,823.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Junior Dina Ebimbe,fr FRA,"DF,MF",22-133,11,8,780.0,8.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,1.4,3.3,28.0,28.0,26.0,0.23,0.12,0.35,0.23,0.35,0.22,0.16,0.38,0.22,0.38,Matches
Rafael Borré,co COL,"FW,MF",27-200,25,7,786.0,8.7,2.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,3.6,2.8,1.6,4.5,21.0,23.0,74.0,0.23,0.23,0.46,0.11,0.34,0.42,0.19,0.6,0.32,0.51,Matches
Aurélio Buta,pt POR,DF,26-052,10,7,677.0,7.5,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.3,24.0,29.0,53.0,0.27,0.27,0.53,0.27,0.53,0.02,0.14,0.17,0.02,0.17,Matches
Philipp Max,de GER,DF,29-185,8,7,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.3,1.7,12.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.06,0.21,0.28,0.06,0.28,Matches
Luca Pellegrini,it ITA,DF,24-027,9,7,557.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.8,1.4,19.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.23,0.09,0.23,Matches
Christopher Lenz,de GER,DF,28-193,17,6,753.0,8.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.6,2.1,17.0,30.0,49.0,0.0,0.24,0.24,0.0,0.24,0.06,0.19,0.25,0.06,0.25,Matches
Hrvoje Smolčić,hr CRO,DF,22-229,9,4,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Lucas Alario,ar ARG,"FW,MF",30-177,18,2,307.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.5,2.0,8.0,16.0,0.29,0.0,0.29,0.29,0.29,0.42,0.01,0.43,0.42,0.43,Matches
Almamy Touré,ml MLI,DF,26-340,3,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
