Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Kevin Trapp,de GER,GK,32-269,25.0,714,643,710,4,0,0,714,0,0,,0,,365,1744,1047,0,0,0,0,0,307,0,Matches
Obite N'Dicka,fr FRA,DF,23-226,24.9,1757,194,899,796,72,22,1757,8,4,50.0,3,37.5,1009,4723,2550,12,10,2,14,4,1101,3,Matches
Mario Götze,de GER,MF,30-304,23.5,1382,13,162,732,505,55,1382,62,19,30.6,39,62.9,797,3258,1482,42,36,9,42,34,1004,150,Matches
Tuta,br BRA,DF,23-273,23.9,1731,180,836,826,87,20,1731,14,7,50.0,7,50.0,1019,5046,2655,13,12,2,24,12,1055,14,Matches
Randal Kolo Muani,fr FRA,FW,24-119,22.8,837,11,42,350,460,152,835,134,59,44.0,55,41.0,503,3696,1855,78,43,49,92,55,645,187,Matches
Djibril Sow,ch SUI,MF,26-056,22.7,1442,40,289,951,214,22,1442,17,9,52.9,4,23.5,870,3904,1881,29,27,4,19,13,968,24,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",23-033,17.0,712,10,91,285,348,89,712,79,28,35.4,47,59.5,395,2670,1319,59,35,38,57,31,453,125,Matches
Daichi Kamada,jp JPN,"MF,FW",26-241,18.5,1131,20,177,678,286,50,1129,31,13,41.9,16,51.6,639,3068,1349,31,19,10,21,19,755,73,Matches
Kristijan Jakić,hr CRO,"DF,MF",25-324,15.0,1012,85,424,479,117,14,1012,15,8,53.3,7,46.7,495,2020,960,16,11,2,13,5,569,19,Matches
Sebastian Rode,de GER,MF,32-174,11.3,713,21,120,469,129,16,713,8,4,50.0,2,25.0,374,1670,892,19,14,3,7,6,497,27,Matches
Ansgar Knauff,de GER,DF,21-083,11.5,690,29,221,305,185,28,690,53,17,32.1,29,54.7,322,2268,1314,36,23,10,28,7,333,46,Matches
Makoto Hasebe,jp JPN,DF,39-075,9.1,647,93,326,320,3,0,647,0,0,,0,,384,1916,1029,1,1,1,3,1,399,0,Matches
Junior Dina Ebimbe,fr FRA,"DF,MF",22-133,8.7,472,23,132,241,111,26,472,32,13,40.6,15,46.9,236,1523,764,28,18,5,22,13,263,26,Matches
Rafael Borré,co COL,"FW,MF",27-200,8.7,443,7,46,209,192,57,442,29,15,51.7,12,41.4,268,1382,538,21,11,11,31,9,332,74,Matches
Aurélio Buta,pt POR,DF,26-052,7.5,509,20,112,235,169,20,509,18,8,44.4,6,33.3,221,1344,624,24,11,7,13,6,267,53,Matches
Philipp Max,de GER,DF,29-185,6.2,454,14,91,201,164,13,454,5,2,40.0,3,60.0,225,986,481,12,6,0,6,2,276,41,Matches
Luca Pellegrini,it ITA,DF,24-027,6.2,514,11,127,224,170,10,514,26,11,42.3,12,46.2,240,1188,674,19,17,2,7,5,267,28,Matches
Christopher Lenz,de GER,DF,28-193,8.4,541,30,126,241,179,14,541,6,4,66.7,1,16.7,241,1216,679,17,13,1,9,4,279,49,Matches
Hrvoje Smolčić,hr CRO,DF,22-229,5.2,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609,0,3,0,3,1,254,1,Matches
Lucas Alario,ar ARG,"FW,MF",30-177,3.4,120,12,20,45,58,23,120,8,5,62.5,3,37.5,52,233,115,2,6,1,4,8,86,16,Matches
Almamy Touré,ml MLI,DF,26-340,1.8,121,7,48,64,9,2,121,3,3,100.0,0,0.0,68,227,103,0,1,1,1,0,81,5,Matches
Diant Ramaj,de GER,GK,21-196,1.0,28,27,28,0,0,0,28,0,0,,0,,18,95,66,0,0,0,0,0,8,0,Matches
Filip Kostić,rs SRB,"DF,MF",30-153,0.8,45,0,10,16,20,3,45,3,1,33.3,1,33.3,23,172,105,3,1,1,0,1,23,3,Matches
Faride Alidou,de GER,"DF,MF",21-259,1.5,89,0,14,49,27,3,89,8,2,25.0,6,75.0,41,250,137,5,3,2,4,3,46,15,Matches
Timothy Chandler,us USA,DF,33-005,0.9,62,2,13,31,18,0,62,2,0,0.0,2,100.0,23,82,50,1,0,0,2,0,31,5,Matches
Paxten Aaronson,us USA,MF,19-220,0.1,5,0,0,4,1,0,5,0,0,,0,,3,6,1,0,0,0,0,0,4,0,Matches
Marcel Wenig,de GER,MF,18-334,0.0,13,0,2,8,3,1,13,0,0,,0,,7,27,2,0,0,1,1,0,11,0,Matches
Squad Total,,,26.9,26.0,16616,1564,5300,7951,3539,644,16611,563,234,41.6,270,48.0,9069,45813,23281,468,321,162,423,239,10314,984,
Opponent Total,,,27.2,26.0,16022,1850,5708,7218,3251,562,16021,484,231,47.7,198,40.9,8791,42810,20553,328,231,86,431,230,9689,920,
