Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Mory Diaw,sn SEN,GK,29-270,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,,0,1.26,26.0,38.0,-12.0,-0.44,,28.9,44.1,-15.2,-0.56,,Matches
Mateusz Wieteska,pl POL,DF,26-036,26,2339.0,90.0,96.3,26.0,26,90.0,25,0,,0,1.19,24.0,38.0,-14.0,-0.54,-2.52,27.9,43.1,-15.2,-0.59,-0.63,Matches
Neto Borges,br BRA,DF,26-187,24,2071.0,86.0,85.2,23.0,24,86.0,21,0,,0,1.38,22.0,33.0,-11.0,-0.48,-0.23,24.6,36.7,-12.2,-0.53,0.23,Matches
Yohann Magnin,fr FRA,MF,25-271,27,2021.0,75.0,83.2,22.5,22,87.0,19,5,21.0,0,1.26,20.0,30.0,-10.0,-0.45,-0.01,23.2,34.8,-11.6,-0.52,0.27,Matches
Alidu Seidu,gh GHA,DF,22-288,20,1753.0,88.0,72.1,19.5,20,88.0,18,0,,0,1.45,23.0,25.0,-2.0,-0.1,1.23,22.5,30.7,-8.2,-0.42,0.5,Matches
Johan Gastien,fr FRA,MF,35-053,20,1613.0,81.0,66.4,17.9,18,87.0,12,2,25.0,0,1.5,21.0,26.0,-5.0,-0.28,0.49,20.1,30.8,-10.7,-0.6,-0.1,Matches
Saîf-Eddine Khaoui,tn TUN,MF,27-326,24,1592.0,66.0,65.5,17.7,18,82.0,5,6,19.0,1,1.29,17.0,20.0,-3.0,-0.17,0.8,18.5,25.3,-6.8,-0.38,0.53,Matches
Jim Allevinah,ga GAB,"DF,FW",28-020,25,1568.0,63.0,64.5,17.4,17,82.0,8,8,21.0,0,1.24,12.0,25.0,-13.0,-0.75,-0.85,18.0,28.8,-10.8,-0.62,-0.16,Matches
Muhammed Saracevic Cham,at AUT,MF,22-174,27,1447.0,54.0,59.5,16.1,17,76.0,3,10,16.0,0,1.26,14.0,26.0,-12.0,-0.75,-0.75,17.6,27.7,-10.1,-0.63,-0.17,Matches
Elba Rashani,xk KVX,"MF,DF",29-314,22,1443.0,66.0,59.4,16.0,17,78.0,5,5,24.0,0,1.27,18.0,22.0,-4.0,-0.25,0.48,19.5,24.4,-4.9,-0.31,0.62,Matches
Maximiliano Caufriez,be BEL,DF,26-031,16,1385.0,87.0,57.0,15.4,16,87.0,13,0,,0,1.25,16.0,17.0,-1.0,-0.06,0.88,15.9,21.1,-5.2,-0.34,0.52,Matches
Komnen Andrić,rs SRB,FW,27-261,27,1366.0,51.0,56.2,15.2,16,74.0,2,11,17.0,0,1.26,14.0,26.0,-12.0,-0.79,-0.79,15.6,28.9,-13.2,-0.87,-0.71,Matches
Grejohn Kyei,fr FRA,FW,27-219,26,1322.0,51.0,54.4,14.7,15,72.0,1,11,22.0,0,1.31,14.0,16.0,-2.0,-0.14,0.68,17.5,19.3,-1.8,-0.12,0.97,Matches
Florent Ogier,fr FRA,DF,33-363,18,1304.0,72.0,53.7,14.5,14,90.0,13,4,12.0,9,1.22,12.0,25.0,-13.0,-0.9,-0.98,15.2,27.9,-12.7,-0.88,-0.68,Matches
Maxime Gonalons,fr FRA,MF,34-009,15,784.0,52.0,32.3,8.7,11,67.0,0,4,12.0,0,1.07,8.0,15.0,-7.0,-0.8,-0.53,6.7,16.4,-9.7,-1.12,-0.82,Matches
