Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Mory Diaw,sn SEN,GK,29-270,27.0,38,7,0,3,0,40.4,0.28,2.4,0.09,166,425,39.1,835,132,40.6,37.1,198,43.4,38.8,346,24,6.9,17,0.63,11.1,Matches
Squad Total,,,27.7,27.0,38,7,0,3,0,40.4,0.28,2.4,0.09,166,425,39.1,835,132,40.6,37.1,198,43.4,38.8,346,24,6.9,17,0.63,11.1,
Opponent Total,,,27.0,27.0,26,2,0,4,1,30.2,0.29,5.2,0.19,83,214,38.8,617,141,23.5,29.3,143,48.3,40.9,317,18,5.7,15,0.56,13.3,
