Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Arthur Theate,be BEL,DF,22-298,26,26,2332.0,25.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,0.4,3.4,24.0,185.0,1.0,0.08,0.0,0.08,0.08,0.08,0.11,0.02,0.13,0.11,0.13,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29-064,26,26,2108.0,23.4,3.0,5.0,8.0,2.0,1.0,1.0,4.0,1.0,4.1,3.4,7.7,11.0,27.0,180.0,198.0,0.13,0.21,0.34,0.09,0.3,0.18,0.33,0.5,0.14,0.47,Matches
Steve Mandanda,fr FRA,GK,37-356,25,25,2205.0,24.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,Matches
Adrien Truffert,fr FRA,DF,21-119,27,23,1950.0,21.7,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.5,2.2,55.0,90.0,166.0,0.0,0.28,0.28,0.0,0.28,0.03,0.07,0.1,0.03,0.1,Matches
Amine Gouiri,fr FRA,FW,23-031,22,20,1677.0,18.6,9.0,1.0,10.0,9.0,0.0,0.0,3.0,0.0,8.3,8.3,2.6,10.9,45.0,48.0,125.0,0.48,0.05,0.54,0.48,0.54,0.44,0.14,0.59,0.44,0.59,Matches
Hamari Traoré,ml MLI,DF,31-051,20,18,1650.0,18.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.4,2.3,43.0,111.0,106.0,0.05,0.11,0.16,0.05,0.16,0.05,0.08,0.13,0.05,0.13,Matches
Arnaud Kalimuendo,fr FRA,FW,21-058,20,17,1290.0,14.3,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,4.8,4.8,1.8,6.6,28.0,20.0,136.0,0.42,0.14,0.56,0.42,0.56,0.34,0.12,0.46,0.34,0.46,Matches
Flavien Tait,fr FRA,MF,30-045,24,16,1425.0,15.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.9,1.9,2.0,3.9,42.0,136.0,44.0,0.13,0.13,0.25,0.13,0.25,0.12,0.13,0.25,0.12,0.25,Matches
Martin Terrier,fr FRA,"FW,MF",26-015,16,16,1319.0,14.7,9.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,5.6,5.6,3.4,9.0,34.0,60.0,137.0,0.61,0.27,0.89,0.61,0.89,0.38,0.23,0.61,0.38,0.61,Matches
Joe Rodon,wls WAL,DF,25-148,14,14,1237.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.9,0.9,0.0,0.9,3.0,43.0,0.0,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.07,Matches
Baptiste Santamaria,fr FRA,MF,28-010,15,14,1217.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,7.0,107.0,16.0,0.07,0.0,0.07,0.07,0.07,0.05,0.04,0.09,0.05,0.09,Matches
Lovro Majer,hr CRO,"MF,FW",25-061,22,12,1065.0,11.8,1.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,2.2,1.4,2.9,4.4,37.0,86.0,73.0,0.08,0.25,0.34,0.0,0.25,0.19,0.25,0.43,0.12,0.37,Matches
