Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Arthur Theate,be BEL,DF,22-316,27.9,19,0.68,18,0,0,0,0,1,2,0.07,2,0,0,0,0,0,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29-082,25.4,119,4.68,75,33,3,6,1,1,13,0.51,12,0,0,1,0,0,Matches
Steve Mandanda,fr FRA,GK,38-009,26.5,5,0.19,5,0,0,0,0,0,2,0.08,2,0,0,0,0,0,Matches
Adrien Truffert,fr FRA,DF,21-137,21.7,51,2.35,40,3,3,3,2,0,8,0.37,7,1,0,0,0,0,Matches
Amine Gouiri,fr FRA,FW,23-049,19.2,66,3.43,50,0,5,8,2,1,6,0.31,5,0,1,0,0,0,Matches
Hamari Traoré,ml MLI,DF,31-069,19.4,42,2.17,38,0,0,3,0,1,7,0.36,7,0,0,0,0,0,Matches
Arnaud Kalimuendo,fr FRA,FW,21-076,16.2,25,1.55,17,0,0,5,2,1,3,0.19,2,0,0,1,0,0,Matches
Flavien Tait,fr FRA,MF,30-063,15.8,50,3.15,39,0,6,1,0,4,6,0.38,4,0,2,0,0,0,Matches
Martin Terrier,fr FRA,"FW,MF",26-033,14.7,56,3.82,43,0,3,8,1,1,9,0.61,6,0,1,1,1,0,Matches
Baptiste Santamaria,fr FRA,MF,28-028,14.1,30,2.13,28,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Joe Rodon,wls WAL,DF,25-166,13.7,3,0.22,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lovro Majer,hr CRO,"MF,FW",25-079,12.2,54,4.42,36,6,2,4,5,1,4,0.33,2,2,0,0,0,0,Matches
Désiré Doué,fr FRA,"MF,FW",17-307,11.8,33,2.8,22,2,3,1,3,2,2,0.17,2,0,0,0,0,0,Matches
Christopher Wooh,cm CMR,DF,21-200,10.2,4,0.39,2,0,0,1,1,0,2,0.2,1,0,0,0,1,0,Matches
Chimuanya Ugochukwu,fr FRA,MF,19-011,11.4,7,0.61,6,0,0,0,0,1,2,0.18,2,0,0,0,0,0,Matches
Warmed Omari,fr FRA,DF,22-348,7.1,3,0.42,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Karl Toko Ekambi,cm CMR,"MF,FW",30-204,6.4,15,2.33,12,0,1,2,0,0,2,0.31,1,0,0,1,0,0,Matches
Djed Spence,eng ENG,DF,22-240,6.4,11,1.73,7,0,4,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Birger Meling,no NOR,DF,28-110,9.2,11,1.19,10,1,0,0,0,0,2,0.22,2,0,0,0,0,0,Matches
Xeka,pt POR,MF,28-147,6.1,8,1.31,6,1,0,0,1,0,1,0.16,0,0,0,0,1,0,Matches
Jeremy Doku,be BEL,"MF,FW",20-314,6.9,33,4.81,22,0,9,1,0,1,2,0.29,0,0,2,0,0,0,Matches
Gaëtan Laborde,fr FRA,FW,28-338,2.8,10,3.61,6,0,1,3,0,0,1,0.36,0,0,0,1,0,0,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",21-050,3.6,13,3.6,9,0,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Doğan Alemdar,tr TUR,GK,20-159,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lorenz Assignon,tg TOG,DF,22-288,2.2,3,1.38,3,0,0,0,0,0,1,0.46,1,0,0,0,0,0,Matches
Ibrahim Salah,ma MAR,"FW,MF",21-219,1.5,6,4.06,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jeanöel Belocian,fr FRA,DF,18-048,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Loïc Bade,fr FRA,DF,22-360,1.0,1,1.0,0,0,0,1,0,0,1,1.0,0,0,0,1,0,0,Matches
Matthis Abline,fr FRA,"FW,MF",20-009,1.2,7,5.94,2,0,0,3,1,1,2,1.7,0,0,0,0,1,1,Matches
Sehrou Guirassy,gn GUI,MF,27-025,0.3,2,7.83,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alan Do Marcolino,ga GAB,FW,21-018,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guela Doué,fr FRA,FW,20-171,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.9,29.0,687,23.69,509,46,44,53,19,16,78,2.69,58,3,6,6,4,1,
Opponent Total,,,27.0,29.0,520,17.93,394,46,17,29,21,13,44,1.52,29,4,2,8,1,0,
