Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Andrea Consigli,it ITA,GK,36-065,25.0,37,3,0,3,0,28.1,0.31,-8.9,-0.36,135,335,40.3,846,135,30.6,34.1,225,33.8,33.8,346,20,5.8,25,1.0,14.7,Matches
Gianluca Pegolo,it ITA,GK,42-008,2.0,3,1,0,0,0,3.2,0.38,0.2,0.12,9,18,50.0,61,10,21.3,29.7,16,31.3,28.3,28,2,7.1,0,0.0,9.0,Matches
Squad Total,,,26.8,27.0,40,4,0,3,0,31.3,0.31,-8.7,-0.32,144,353,40.8,907,145,30.0,33.8,241,33.6,33.4,374,22,5.9,25,0.93,14.4,
Opponent Total,,,27.1,27.0,35,6,1,4,1,35.4,0.22,1.4,0.05,142,347,40.9,807,148,32.6,31.6,180,46.7,39.4,316,14,4.4,20,0.74,13.9,
