Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Davide Frattesi,it ITA,MF,23-148,23.9,71,2.97,55,0,4,5,5,2,4,0.17,4,0,0,0,0,0,Matches
Andrea Consigli,it ITA,GK,36-051,25.0,6,0.24,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rogério,br BRA,DF,25-065,23.3,53,2.28,42,6,1,1,3,0,4,0.17,3,0,0,0,1,0,Matches
Jeremy Toljan,de GER,DF,28-223,20.7,37,1.79,36,1,0,0,0,0,2,0.1,2,0,0,0,0,0,Matches
Armand Lauriente,fr FRA,FW,24-105,18.2,84,4.62,62,7,7,2,4,2,12,0.66,7,0,2,1,2,0,Matches
Gian Marco Ferrari,it ITA,DF,31-032,19.0,12,0.63,10,1,0,0,1,0,2,0.1,2,0,0,0,0,0,Matches
Martin Erlic,hr CRO,DF,25-054,18.9,7,0.37,5,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Andrea Pinamonti,it ITA,FW,23-304,18.2,42,2.31,28,0,1,8,5,0,3,0.17,0,0,0,2,1,0,Matches
Maxime Lopez,fr FRA,MF,25-105,16.8,41,2.44,38,3,0,0,0,0,3,0.18,3,0,0,0,0,0,Matches
Domenico Berardi,it ITA,FW,28-230,13.0,63,4.84,45,8,3,4,3,0,10,0.77,6,1,0,2,1,0,Matches
Matheus Henrique,br BRA,MF,25-090,13.3,44,3.31,37,1,1,1,2,2,2,0.15,2,0,0,0,0,0,Matches
Kristian Thorstvedt,no NOR,MF,24-006,11.1,22,1.98,16,0,1,3,1,1,1,0.09,1,0,0,0,0,0,Matches
Ruan,br BRA,DF,23-285,10.3,3,0.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giorgos Kyriakopoulos,gr GRE,"FW,DF",27-042,8.5,26,3.05,21,0,2,1,1,1,3,0.35,2,0,0,1,0,0,Matches
Pedro Obiang,gq EQG,MF,30-357,7.8,8,1.02,6,0,1,1,0,0,1,0.13,1,0,0,0,0,0,Matches
Grégoire Defrel,mq MTQ,FW,31-275,7.6,10,1.32,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Hamed Junior Traorè,ci CIV,"MF,FW",23-031,6.6,26,3.96,21,5,0,0,0,0,6,0.91,4,2,0,0,0,0,Matches
Kaan Ayhan,tr TUR,DF,28-129,6.1,5,0.83,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nadir Zortea,it ITA,DF,23-273,5.0,9,1.8,7,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca D'Andrea,it ITA,FW,18-194,3.5,15,4.27,12,1,1,1,0,0,1,0.28,1,0,0,0,0,0,Matches
Emil Ceide,no NOR,FW,21-197,3.7,13,3.55,11,0,1,0,1,0,2,0.55,0,0,1,0,1,0,Matches
Abdou Harroui,nl NED,MF,25-065,3.8,7,1.87,7,0,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
Nedim Bajrami,al ALB,FW,24-019,3.5,6,1.7,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Riccardo Marchizza,it ITA,DF,24-358,2.0,6,2.97,5,0,1,0,0,0,2,0.99,2,0,0,0,0,0,Matches
Gianluca Pegolo,it ITA,GK,41-359,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Agustín Álvarez Martínez,uy URU,"FW,MF",21-304,3.5,6,1.73,2,0,1,2,1,0,2,0.58,1,0,0,1,0,0,Matches
Mert Müldür,tr TUR,DF,23-350,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Janis Antiste,fr FRA,FW,20-213,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giacomo Raspadori,it ITA,FW,23-029,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,27.0,622,23.04,492,36,26,31,28,9,61,2.26,42,3,3,7,6,0,
Opponent Total,,,27.1,27.0,594,22.0,446,61,23,27,22,15,64,2.37,48,3,6,5,2,0,
