Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Lewis Dunk,eng ENG,DF,31-133,26.0,2022,2239,90.3,39052,14461,702,741,94.7,1070,1124,95.2,221,326,67.8,0,0.7,0.5,-0.7,6,130,4,0,99,Matches
Pascal Groß,de GER,"MF,DF",31-292,25.2,1260,1617,77.9,20222,5997,657,725,90.6,467,567,82.4,95,225,42.2,4,7.5,6.5,-3.5,57,99,47,7,178,Matches
Solly March,eng ENG,"FW,DF",28-257,24.9,774,1077,71.9,13749,3255,363,432,84.0,300,397,75.6,88,167,52.7,5,5.7,4.8,-0.7,42,50,40,11,112,Matches
Moisés Caicedo,ec ECU,MF,21-152,24.2,1353,1529,88.5,20944,5536,737,799,92.2,473,523,90.4,98,122,80.3,1,2.2,2.0,-1.2,31,119,29,5,153,Matches
Alexis Mac Allister,ar ARG,MF,24-100,22.2,1080,1247,86.6,17500,4351,546,602,90.7,434,475,91.4,72,99,72.7,1,2.5,2.4,-1.5,25,109,19,1,115,Matches
Robert Sánchez,es ESP,GK,25-136,22.0,571,748,76.3,13022,8424,184,185,99.5,274,283,96.8,106,265,40.0,0,0.0,0.0,0.0,0,11,0,0,0,Matches
Pervis Estupiñán,ec ECU,DF,25-072,18.4,1002,1227,81.7,14458,4662,589,656,89.8,340,411,82.7,41,72,56.9,3,3.2,2.4,-0.2,32,64,29,12,103,Matches
Joël Veltman,nl NED,DF,31-078,19.9,1068,1281,83.4,18625,6196,441,491,89.8,535,610,87.7,74,126,58.7,1,0.5,0.8,0.5,7,142,10,4,130,Matches
Adam Webster,eng ENG,DF,28-089,16.6,1109,1266,87.6,20666,7432,405,441,91.8,593,656,90.4,102,143,71.3,0,0.1,0.3,-0.1,3,92,4,1,84,Matches
Leandro Trossard,be BEL,"FW,MF",28-120,14.6,379,529,71.6,6222,1920,199,236,84.3,124,178,69.7,40,63,63.5,2,2.1,2.1,-0.1,23,42,25,7,67,Matches
Danny Welbeck,eng ENG,FW,32-128,14.9,232,277,83.8,2752,476,145,164,88.4,64,72,88.9,2,7,28.6,2,2.6,1.3,-0.6,17,20,8,0,30,Matches
Kaoru Mitoma,jp JPN,"FW,MF",25-318,15.1,521,640,81.4,7281,1608,336,373,90.1,150,187,80.2,21,34,61.8,3,3.9,3.6,-0.9,22,31,21,0,60,Matches
Adam Lallana,eng ENG,"MF,FW",34-328,8.0,262,317,82.6,3033,656,173,194,89.2,57,74,77.0,6,9,66.7,1,1.0,1.2,0.0,14,23,9,1,33,Matches
Levi Colwill,eng ENG,DF,20-036,7.1,526,593,88.7,9382,3624,210,231,90.9,269,292,92.1,41,54,75.9,0,0.1,0.2,-0.1,2,34,3,0,31,Matches
Evan Ferguson,ie IRL,FW,18-166,5.2,95,117,81.2,1278,125,65,76,85.5,26,30,86.7,3,4,75.0,2,0.3,0.4,1.7,4,1,3,0,5,Matches
Jason Steele,eng ENG,GK,32-228,4.0,110,126,87.3,2156,1585,53,53,100.0,39,39,100.0,17,31,54.8,1,0.1,0.2,0.9,1,1,0,0,0,Matches
Tariq Lamptey,gh GHA,DF,22-185,5.0,239,302,79.1,3509,854,130,149,87.2,96,116,82.8,5,21,23.8,0,0.2,0.7,-0.2,4,14,8,5,26,Matches
Deniz Undav,de GER,"FW,MF",26-258,2.9,52,64,81.3,562,116,37,42,88.1,9,11,81.8,1,4,25.0,0,0.7,0.7,-0.7,5,1,2,0,3,Matches
Enock Mwepu,zm ZAM,"FW,MF",25-092,2.4,61,78,78.2,819,126,42,50,84.0,15,17,88.2,3,5,60.0,1,0.5,0.2,0.5,3,5,2,0,6,Matches
Billy Gilmour,sct SCO,MF,21-296,1.8,142,154,92.2,2460,520,63,67,94.0,64,67,95.5,13,16,81.3,0,0.1,0.4,-0.1,1,10,4,0,17,Matches
Jeremy Sarmiento,ec ECU,MF,20-291,2.0,53,67,79.1,694,191,32,38,84.2,16,19,84.2,1,2,50.0,1,0.2,0.3,0.8,2,4,5,1,11,Matches
Jan Paul van Hecke,nl NED,DF,22-299,0.9,95,99,96.0,1928,467,21,21,100.0,69,71,97.2,5,6,83.3,0,0.0,0.0,0.0,0,13,0,0,10,Matches
Julio César Enciso,py PAR,"FW,MF",19-070,1.9,33,44,75.0,346,99,24,29,82.8,7,10,70.0,0,1,0.0,0,0.1,0.1,-0.1,2,3,1,0,6,Matches
Facundo Buonanotte,ar ARG,"FW,MF",18-101,0.6,20,25,80.0,237,32,17,20,85.0,2,3,66.7,1,2,50.0,1,0.1,0.0,0.9,3,2,0,0,1,Matches
Andrew Moran,ie IRL,FW,19-170,0.1,1,2,50.0,13,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.4,26.0,13060,15665,83.4,220910,72713,6172,6816,90.6,5493,6233,88.1,1056,1804,58.5,29,33.7,31.1,-4.7,306,1020,273,55,1280,
Opponent Total,,,27.3,26.0,8192,10598,77.3,141945,54055,3862,4411,87.6,3341,3955,84.5,767,1644,46.7,19,18.5,16.1,0.5,179,569,157,33,729,
