Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Robert Sánchez,es ESP,GK,25-139,22.0,29,5,0,4,3,24.1,0.26,-1.9,-0.09,56,201,27.9,616,98,24.7,29.3,127,38.6,35.9,220,17,7.7,13,0.59,12.5,Matches
Jason Steele,eng ENG,GK,32-231,5.0,5,0,0,1,0,3.9,0.23,-1.1,-0.21,12,30,40.0,154,19,19.5,25.7,11,0.0,10.8,38,6,15.8,6,1.2,14.6,Matches
Squad Total,,,27.4,27.0,34,5,0,5,3,28.0,0.25,-3.0,-0.11,68,231,29.4,770,117,23.6,28.6,138,35.5,33.9,258,23,8.9,19,0.7,13.0,
Opponent Total,,,27.3,27.0,51,5,1,1,4,46.2,0.27,-0.8,-0.03,136,413,32.9,777,136,38.4,33.9,219,52.5,40.5,420,31,7.4,43,1.59,13.7,
