Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Alban Lafont,fr FRA,GK,24-055,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andrei Girotto,br BRA,"DF,MF",31-030,26.8,1,18,3,16.7,0.67,0.11,0.06,0.33,19.1,1,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Ludovic Blas,fr FRA,"FW,MF",25-078,22.8,6,71,23,32.4,3.12,1.01,0.06,0.17,22.7,3,2,4,7.3,4.4,0.06,-1.3,-0.4,Matches
Pedro Chirivella,es ESP,MF,25-300,20.5,0,16,5,31.3,0.78,0.24,0.0,0.0,22.2,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Moses Simon,ng NGA,"FW,MF",27-250,20.2,5,25,6,24.0,1.24,0.3,0.16,0.67,18.8,1,1,1,3.9,2.9,0.12,1.1,1.1,Matches
Jean-Charles Castelletto,cm CMR,DF,28-052,19.5,0,7,2,28.6,0.36,0.1,0.0,0.0,13.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Nicolas Pallois,fr FRA,DF,35-181,18.0,0,5,2,40.0,0.28,0.11,0.0,0.0,12.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Samuel Moutoussamy,cd COD,MF,26-219,17.7,0,18,4,22.2,1.02,0.23,0.0,0.0,17.4,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
Moussa Sissoko,fr FRA,MF,33-215,16.4,2,14,4,28.6,0.86,0.24,0.14,0.5,15.5,0,0,0,2.0,2.0,0.14,0.0,0.0,Matches
Quentin Merlin,fr FRA,DF,20-307,14.1,0,12,3,25.0,0.85,0.21,0.0,0.0,24.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Mostafa Mohamed,eg EGY,FW,25-111,15.9,6,40,14,35.0,2.52,0.88,0.15,0.43,14.7,0,0,0,5.6,5.6,0.14,0.4,0.4,Matches
Fabien Centonze,fr FRA,DF,27-062,12.6,0,8,0,0.0,0.64,0.0,0.0,,22.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Evann Guessand,fr FRA,"FW,MF",21-261,12.4,2,20,11,55.0,1.62,0.89,0.1,0.18,11.6,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
Ignatius Ganago,cm CMR,FW,24-031,12.7,4,23,10,43.5,1.81,0.79,0.17,0.4,12.7,0,0,0,2.3,2.3,0.1,1.7,1.7,Matches
Dennis Appiah,fr FRA,"DF,MF",30-283,8.8,0,5,1,20.0,0.57,0.11,0.0,0.0,19.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Jaouen Hadjam,fr FRA,DF,19-358,7.1,0,5,2,40.0,0.71,0.28,0.0,0.0,24.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Florent Mollet,fr FRA,MF,31-120,6.5,1,8,3,37.5,1.24,0.46,0.13,0.33,24.3,2,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Sébastien Corchia,fr FRA,"DF,MF",32-138,6.9,0,4,2,50.0,0.58,0.29,0.0,0.0,26.8,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
João Victor,br BRA,DF,24-245,5.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Charles Traore,ml MLI,DF,31-077,3.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcus Coco,fr FRA,"DF,FW",26-268,3.6,1,5,1,20.0,1.4,0.28,0.2,1.0,15.4,0,0,0,0.8,0.8,0.16,0.2,0.2,Matches
Fábio,br BRA,"DF,MF",32-253,2.5,0,3,2,66.7,1.21,0.8,0.0,0.0,13.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Andy Delort,dz ALG,FW,31-161,2.3,0,10,4,40.0,4.31,1.72,0.0,0.0,10.6,0,0,0,2.1,2.1,0.21,-2.1,-2.1,Matches
Rémy Descamps,fr FRA,GK,26-267,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Abdoul Kader Bamba,fr FRA,"FW,MF",28-298,0.9,0,1,1,100.0,1.15,1.15,0.0,0.0,19.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Nathan Zeze,fr FRA,DF,17-274,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lohann Doucet,fr FRA,"MF,FW",20-186,1.0,0,1,1,100.0,0.99,0.99,0.0,0.0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Mohamed Achi,fr FRA,FW,21-062,0.4,0,1,0,0.0,2.5,0.0,0.0,,26.1,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Stredair Appuah,fr FRA,MF,18-265,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.3,28.0,28,320,104,32.5,11.43,3.71,0.08,0.24,18.3,8,3,5,32.0,28.3,0.09,-4.0,-3.3,
Opponent Total,,,27.1,28.0,33,344,128,37.2,12.29,4.57,0.08,0.23,17.1,15,4,4,36.2,33.1,0.1,-3.2,-4.1,
