Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Evann Guessand,fr FRA,"FW,MF",21-279,26,1112.0,43.0,42.6,12.4,13,71.0,2,13,15.0,1,1.08,11.0,16.0,-5.0,-0.4,-0.1,14.1,16.7,-2.6,-0.21,-0.05,Matches
Ignatius Ganago,cm CMR,"FW,MF",24-049,21,1176.0,56.0,45.1,13.1,12,80.0,4,9,25.0,1,0.95,15.0,22.0,-7.0,-0.54,-0.35,15.7,15.9,-0.2,-0.02,0.29,Matches
Dennis Appiah,fr FRA,"DF,MF",30-301,15,795.0,53.0,30.5,8.8,9,76.0,3,6,18.0,0,0.87,8.0,16.0,-8.0,-0.91,-0.81,10.0,12.5,-2.4,-0.28,-0.14,Matches
Florent Mollet,fr FRA,MF,31-138,10,672.0,67.0,25.7,7.5,8,79.0,3,2,22.0,0,0.9,7.0,13.0,-6.0,-0.8,-0.62,8.2,10.1,-1.9,-0.26,-0.11,Matches
Jaouen Hadjam,dz ALG,DF,20-011,9,637.0,71.0,24.4,7.1,7,81.0,2,2,34.0,0,1.0,7.0,9.0,-2.0,-0.28,0.08,7.6,7.9,-0.3,-0.04,0.18,Matches
Sébastien Corchia,fr FRA,DF,32-156,21,712.0,34.0,27.3,7.9,5,77.0,2,16,20.0,7,1.14,9.0,14.0,-5.0,-0.63,-0.39,7.0,12.9,-5.9,-0.74,-0.77,Matches
João Victor,br BRA,DF,24-263,8,552.0,69.0,21.1,6.1,5,90.0,5,3,34.0,2,1.0,6.0,10.0,-4.0,-0.65,-0.39,7.0,10.0,-3.0,-0.5,-0.4,Matches
Charles Traore,ml MLI,DF,31-095,9,323.0,36.0,12.4,3.6,4,67.0,1,5,11.0,0,1.67,2.0,4.0,-2.0,-0.56,-0.24,2.8,5.4,-2.6,-0.72,-0.62,Matches
Marcus Coco,fr FRA,"DF,FW",26-286,18,336.0,19.0,12.9,3.7,3,60.0,0,15,10.0,9,1.22,4.0,3.0,1.0,0.27,0.7,5.4,6.6,-1.2,-0.33,-0.17,Matches
Andy Delort,dz ALG,FW,31-179,7,285.0,41.0,10.9,3.2,3,68.0,0,4,20.0,0,1.0,1.0,6.0,-5.0,-1.58,-1.39,5.9,5.2,0.7,0.22,0.45,Matches
Fábio,br BRA,"DF,MF",32-271,6,224.0,37.0,8.6,2.5,3,47.0,0,3,27.0,1,1.0,3.0,3.0,0.0,0.0,0.38,3.2,2.5,0.7,0.29,0.51,Matches
Rémy Descamps,fr FRA,GK,26-285,1,90.0,90.0,3.4,1.0,1,90.0,1,0,,25,1.0,2.0,2.0,0.0,0.0,0.36,1.7,0.7,1.1,1.06,1.29,Matches
Abdoul Kader Bamba,fr FRA,"FW,MF",28-316,4,78.0,20.0,3.0,0.9,1,60.0,0,3,6.0,9,0.6,3.0,1.0,2.0,2.31,2.73,0.7,0.4,0.3,0.33,0.52,Matches
Nathan Zeze,fr FRA,DF,17-292,1,59.0,59.0,2.3,0.7,1,59.0,0,0,,2,3.0,1.0,0.0,1.0,1.53,1.91,0.1,0.8,-0.7,-1.08,-0.92,Matches
Lohann Doucet,fr FRA,"MF,FW",20-204,9,91.0,10.0,3.5,1.0,0,,0,9,10.0,11,0.89,2.0,0.0,2.0,1.98,2.41,1.1,1.3,-0.2,-0.16,0.02,Matches
Mohamed Achi,fr FRA,FW,21-080,2,36.0,18.0,1.4,0.4,0,,0,2,18.0,6,0.5,1.0,0.0,1.0,2.5,2.88,0.8,0.0,0.7,1.87,2.08,Matches
Stredair Appuah,fr FRA,MF,18-283,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,0,1.0,1.0,0.0,1.0,9.0,9.38,0.4,0.1,0.3,2.61,2.8,Matches
Loïc Affamah,fr FRA,FW,20-281,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Junior Diaz,fr FRA,DF,19-257,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Gor Manvelyan,fr FRA,MF,20-362,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Denis Petrić,rs SRB,GK,34-317,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Robin Voisine,fr FRA,DF,20-364,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.4,29,2610.0,90.0,100.0,29.0,319,82.0,182,134,19.0,111,1.03,30.0,40.0,-10.0,-0.34,,33.3,38.5,-5.2,-0.18,,
Opponent Total,,,27.1,29,2610.0,90.0,100.0,29.0,319,82.0,182,134,19.0,136,1.55,40.0,30.0,10.0,0.34,,38.5,33.3,5.2,0.18,,
