Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Kevin Danso,at AUT,DF,24-199,29,29,2610.0,29.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,2.4,2.4,0.9,3.3,25.0,135.0,2.0,0.03,0.03,0.07,0.03,0.07,0.08,0.03,0.11,0.08,0.11,Matches
Brice Samba,fr FRA,GK,28-346,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Salis Abdul Samed,gh GHA,MF,23-011,27,27,2426.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,1.5,2.3,28.0,141.0,37.0,0.04,0.04,0.07,0.04,0.07,0.03,0.05,0.08,0.03,0.08,Matches
Florian Sotoca,fr FRA,"FW,MF",32-163,29,27,2387.0,26.5,6.0,8.0,14.0,5.0,1.0,3.0,4.0,0.0,9.6,7.3,7.3,14.6,35.0,144.0,239.0,0.23,0.3,0.53,0.19,0.49,0.36,0.28,0.64,0.27,0.55,Matches
Seko Fofana,ci CIV,MF,27-334,27,26,2353.0,26.1,4.0,4.0,8.0,3.0,1.0,2.0,2.0,0.0,7.4,5.8,3.2,9.0,93.0,141.0,195.0,0.15,0.15,0.31,0.11,0.27,0.28,0.12,0.4,0.22,0.34,Matches
Facundo Medina,ar ARG,DF,23-313,24,24,2059.0,22.9,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,2.2,2.2,0.8,3.0,65.0,197.0,28.0,0.04,0.13,0.17,0.04,0.17,0.09,0.04,0.13,0.09,0.13,Matches
Jonathan Gradit,fr FRA,DF,30-133,24,24,2020.0,22.4,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.1,1.9,28.0,177.0,7.0,0.04,0.13,0.18,0.04,0.18,0.04,0.05,0.08,0.04,0.08,Matches
Przemysław Frankowski,pl POL,"DF,MF",27-359,29,23,2121.0,23.6,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.2,1.4,5.4,6.8,40.0,109.0,201.0,0.08,0.08,0.17,0.04,0.13,0.09,0.23,0.32,0.06,0.29,Matches
Loïs Openda,be BEL,FW,23-049,29,20,1773.0,19.7,15.0,2.0,17.0,15.0,0.0,0.0,1.0,0.0,13.2,13.2,2.5,15.6,43.0,31.0,158.0,0.76,0.1,0.86,0.76,0.86,0.67,0.13,0.8,0.67,0.8,Matches
Deiver Machado,co COL,"DF,MF",29-216,26,19,1698.0,18.9,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,1.4,2.4,44.0,45.0,113.0,0.16,0.05,0.21,0.16,0.21,0.05,0.08,0.13,0.05,0.13,Matches
