Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Kevin Danso,at AUT,DF,24-199,29.0,32,17,20,11,1,16,26,61.5,10,33,23,10,29,61,100,0,Matches
Brice Samba,fr FRA,GK,28-346,29.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,8,1,Matches
Salis Abdul Samed,gh GHA,MF,23-011,27.0,40,23,15,21,4,23,41,56.1,18,33,8,25,31,71,17,0,Matches
Florian Sotoca,fr FRA,"FW,MF",32-163,26.5,37,18,11,15,11,14,34,41.2,20,38,1,37,23,60,34,0,Matches
Seko Fofana,ci CIV,MF,27-334,26.1,21,8,5,15,1,9,27,33.3,18,12,3,9,18,39,9,0,Matches
Facundo Medina,ar ARG,DF,23-313,22.9,24,15,11,13,0,8,27,29.6,19,16,7,9,19,43,48,1,Matches
Jonathan Gradit,fr FRA,DF,30-133,22.4,34,22,14,14,6,16,31,51.6,15,23,13,10,30,64,54,0,Matches
Przemysław Frankowski,pl POL,"DF,MF",27-359,23.6,64,41,30,27,7,34,62,54.8,28,24,4,20,33,97,30,2,Matches
Loïs Openda,be BEL,FW,23-049,19.7,8,8,1,6,1,2,9,22.2,7,7,0,7,1,9,2,0,Matches
Deiver Machado,co COL,"DF,MF",29-216,18.9,42,25,15,20,7,18,31,58.1,13,16,4,12,16,58,23,0,Matches
David Pereira da Costa,pt POR,"MF,FW",22-091,15.1,13,7,1,10,2,7,19,36.8,12,17,0,17,11,24,6,0,Matches
Massadio Haïdara,ml MLI,"DF,MF",30-125,14.8,21,14,8,8,5,9,18,50.0,9,22,7,15,29,50,28,0,Matches
Adrien Thomasson,fr FRA,"MF,FW",29-117,7.4,17,14,5,8,4,8,23,34.8,15,15,0,15,4,21,4,0,Matches
Angelo Fulgini,fr FRA,"FW,MF",26-229,5.4,8,3,1,3,4,3,8,37.5,5,5,0,5,5,13,1,0,Matches
Wesley Saïd,fr FRA,"FW,MF",27-352,6.7,4,1,1,2,1,2,5,40.0,3,4,0,4,1,5,2,0,Matches
Jimmy Cabot,fr FRA,"DF,MF",28-353,5.7,20,12,10,8,2,12,26,46.2,14,5,0,5,4,24,12,0,Matches
Jean Onana,cm CMR,MF,23-088,4.2,13,8,2,11,0,4,7,57.1,3,5,1,4,7,20,6,0,Matches
Alexis Claude-Maurice,fr FRA,"MF,FW",24-304,5.6,11,6,5,5,1,5,12,41.7,7,5,0,5,1,12,1,0,Matches
Łukasz Poręba,pl POL,MF,23-024,2.7,5,4,2,1,2,2,3,66.7,1,3,0,3,3,8,2,0,Matches
Julien Le Cardinal,fr FRA,DF,25-246,1.6,6,4,5,0,1,4,6,66.7,2,3,0,3,2,8,4,0,Matches
Rémy Labeau Lascary,gp GLP,"FW,MF",20-034,1.3,4,2,4,0,0,0,0,,0,4,0,4,0,4,0,0,Matches
Ismaëlben Boura,fr FRA,"DF,FW",22-235,1.0,6,4,4,2,0,5,6,83.3,1,2,1,1,2,8,3,0,Matches
Adam Buksa,pl POL,"FW,MF",26-268,0.7,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Ignatius Ganago,cm CMR,FW,24-049,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Patrick Berg,no NOR,"MF,FW",25-133,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
Gaël Kakuta,cd COD,FW,31-289,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Steven Fortes,cv CPV,DF,30-354,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Christopher Wooh,cm CMR,MF,21-200,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Squad Total,,,27.0,29.0,432,256,171,200,61,202,424,47.6,222,293,72,221,270,702,397,4,
Opponent Total,,,26.8,29.0,434,246,210,170,54,200,447,44.7,247,298,83,215,329,763,595,13,
