Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Matheus,br BRA,GK,30-258,24,24,2153.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nuno Sequeira,pt POR,DF,32-227,24,23,1910.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,2.1,2.4,36.0,106.0,135.0,0.05,0.05,0.09,0.05,0.09,0.01,0.1,0.11,0.01,0.11,Matches
Almoatasem Al Musrati,ly LBY,MF,26-362,22,22,1865.0,20.7,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.2,1.2,2.5,3.6,10.0,158.0,7.0,0.14,0.1,0.24,0.14,0.24,0.06,0.12,0.18,0.06,0.18,Matches
Vítor Tormena,br BRA,DF,27-089,22,21,1895.0,21.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.5,1.5,0.4,1.9,11.0,75.0,2.0,0.05,0.0,0.05,0.05,0.05,0.07,0.02,0.09,0.07,0.09,Matches
Ricardo Horta,pt POR,"MF,FW",28-200,21,21,1830.0,20.3,9.0,6.0,15.0,8.0,1.0,3.0,1.0,0.0,8.8,6.5,4.3,10.7,42.0,119.0,133.0,0.44,0.3,0.74,0.39,0.69,0.43,0.21,0.64,0.32,0.53,Matches
Iuri Medeiros,pt POR,"MF,FW",28-267,22,21,1473.0,16.4,7.0,4.0,11.0,6.0,1.0,1.0,5.0,0.0,5.4,4.6,6.8,11.3,36.0,87.0,97.0,0.43,0.24,0.67,0.37,0.61,0.33,0.41,0.74,0.28,0.69,Matches
André Horta,pt POR,MF,26-147,24,19,1512.0,16.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,2.0,3.3,50.0,138.0,56.0,0.06,0.12,0.18,0.06,0.18,0.08,0.12,0.2,0.08,0.2,Matches
Abel Ruiz,es ESP,"FW,MF",23-065,25,17,1388.0,15.4,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,4.3,4.3,2.2,6.4,39.0,20.0,130.0,0.26,0.32,0.58,0.26,0.58,0.28,0.14,0.42,0.28,0.42,Matches
Sikou Niakaté,fr FRA,DF,23-267,17,16,1329.0,14.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.5,0.5,0.2,0.8,13.0,51.0,6.0,0.07,0.0,0.07,0.07,0.07,0.04,0.01,0.05,0.04,0.05,Matches
Simon Banza,fr FRA,FW,26-233,22,15,1310.0,14.6,10.0,1.0,11.0,10.0,0.0,0.0,3.0,0.0,7.2,7.2,1.1,8.3,19.0,20.0,79.0,0.69,0.07,0.76,0.69,0.76,0.49,0.08,0.57,0.49,0.57,Matches
Victor Perea,es ESP,DF,23-002,17,14,1263.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.6,1.7,33.0,65.0,109.0,0.0,0.14,0.14,0.0,0.14,0.01,0.11,0.12,0.01,0.12,Matches
Vitinha,pt POR,FW,23-019,17,12,1097.0,12.2,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,6.1,6.1,1.4,7.5,25.0,15.0,85.0,0.57,0.16,0.74,0.57,0.74,0.5,0.12,0.61,0.5,0.61,Matches
Paulo Oliveira,pt POR,DF,31-085,14,11,1104.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.2,0.4,2.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Fabiano,br BRA,DF,23-020,12,11,963.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.7,0.9,18.0,29.0,54.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.08,0.02,0.08,Matches
Uroš Račić,rs SRB,MF,25-017,18,10,833.0,9.3,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.9,1.2,0.2,1.4,10.0,59.0,15.0,0.11,0.0,0.11,0.0,0.0,0.21,0.03,0.24,0.12,0.15,Matches
Bruma,pt POR,"MF,FW",28-161,7,4,301.0,3.3,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,1.6,22.0,16.0,25.0,0.9,0.3,1.2,0.9,1.2,0.44,0.03,0.47,0.44,0.47,Matches
André Castro,pt POR,MF,35-001,21,3,556.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,8.0,31.0,8.0,0.16,0.16,0.32,0.16,0.32,0.11,0.02,0.12,0.11,0.12,Matches
Cristian Borja,co COL,DF,30-044,8,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,3.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.16,0.19,0.03,0.19,Matches
Serdar Saatçı,tr TUR,DF,20-048,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro djaló,es ESP,"FW,MF",23-230,17,1,451.0,5.0,1.0,4.0,5.0,1.0,0.0,0.0,6.0,1.0,0.8,0.8,1.8,2.6,22.0,17.0,59.0,0.2,0.8,1.0,0.2,1.0,0.16,0.36,0.52,0.16,0.52,Matches
Rodrigo Gomes,pt POR,"FW,MF",19-270,13,1,312.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.5,17.0,6.0,29.0,0.29,0.0,0.29,0.29,0.29,0.14,0.01,0.15,0.14,0.15,Matches
Pizzi,pt POR,"FW,MF",33-179,7,1,179.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,1.0,9.0,15.0,0.0,0.5,0.5,0.0,0.5,0.2,0.12,0.31,0.2,0.31,Matches
Diego Lainez,mx MEX,MF,22-298,6,1,156.0,1.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.4,1.0,8.0,11.0,20.0,0.58,1.15,1.73,0.58,1.73,0.37,0.21,0.58,0.37,0.58,Matches
Tiago Sá,pt POR,GK,28-082,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Rodrigues,pt POR,DF,21-299,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Hernani Infande,pt POR,"MF,FW",22-000,3,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Jean Gorby,fr FRA,"MF,FW",20-252,3,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joe Mendes,se SWE,MF,20-093,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dinis Pinto,pt POR,DF,22-222,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,0.0,1.07,Matches
Pedro Santos,pt POR,FW,22-173,2,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.98,Matches
Diogo Fonseca,pt POR,DF,20-358,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lukáš Horníček,cz CZE,GK,20-264,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Mineiro,br BRA,MF,27-038,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.1,25,275,2250.0,25.0,52.0,34.0,86.0,49.0,3.0,5.0,64.0,6.0,42.1,38.2,28.2,66.4,431.0,1095.0,1086.0,2.08,1.36,3.44,1.96,3.32,1.68,1.13,2.81,1.53,2.65,
Opponent Total,,,26.8,25,275,2250.0,25.0,22.0,18.0,40.0,20.0,2.0,3.0,72.0,4.0,27.2,24.8,20.6,45.5,392.0,792.0,784.0,0.88,0.72,1.6,0.8,1.52,1.09,0.82,1.91,0.99,1.82,
