Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Manuel Riemann,de GER,GK,34-209,26.0,1441,939,1339,108,0,0,1441,0,0,,0,,824,4467,2843,0,0,0,0,0,670,0,Matches
Anthony Losilla,fr FRA,MF,37-027,23.4,1010,74,291,562,172,25,1010,17,8,47.1,8,47.1,326,1446,574,13,13,1,20,10,441,33,Matches
Kevin Stöger,at AUT,MF,29-222,22.4,1462,28,225,837,414,27,1461,42,18,42.9,16,38.1,684,3304,1473,29,21,2,29,29,872,72,Matches
Philipp Hofmann,de GER,FW,30-007,22.1,765,41,56,407,305,80,765,16,8,50.0,6,37.5,328,1016,268,7,7,3,41,32,573,88,Matches
Ivan Ordets,ua UKR,DF,30-272,19.2,894,130,503,338,54,34,894,0,0,,0,,320,1023,362,1,3,0,9,3,376,8,Matches
Danilo Soares,br BRA,DF,31-159,15.2,935,67,349,480,119,2,935,16,7,43.8,8,50.0,344,1574,622,12,13,1,13,10,363,15,Matches
Simon Zoller,de GER,FW,31-284,14.2,411,21,57,196,160,47,411,6,1,16.7,2,33.3,180,631,220,8,1,5,16,5,241,54,Matches
Erhan Mašović,rs SRB,DF,24-135,16.5,758,89,405,322,34,14,758,3,2,66.7,1,33.3,348,1515,651,3,1,0,8,3,379,2,Matches
Cristian Gamboa,cr CRC,DF,33-164,14.1,712,51,264,331,121,2,712,10,4,40.0,4,40.0,274,1223,596,7,7,1,9,4,343,17,Matches
Christopher Antwi-Adjei,gh GHA,"FW,MF",29-058,14.5,620,3,57,187,387,43,620,53,21,39.6,26,49.1,347,2387,985,42,28,12,66,26,355,154,Matches
Takuma Asano,jp JPN,"FW,MF",28-147,12.1,348,5,40,134,180,43,348,25,8,32.0,12,48.0,219,1473,526,18,12,8,36,23,248,73,Matches
Philipp Förster,de GER,MF,28-061,11.4,522,11,65,259,204,16,522,14,5,35.7,8,57.1,240,1302,618,15,14,2,17,13,292,38,Matches
Kostas Stafylidis,gr GRE,"DF,MF",29-125,9.9,483,36,158,251,76,3,483,11,7,63.6,2,18.2,206,996,460,9,5,0,11,3,231,11,Matches
Saidy Janko,gm GAM,DF,27-166,9.0,451,37,139,237,83,1,451,21,14,66.7,5,23.8,186,1374,648,19,18,1,16,10,212,25,Matches
Gerrit Holtmann,ph PHI,FW,28-012,9.5,385,1,42,135,216,33,385,37,12,32.4,23,62.2,203,1725,780,34,21,6,27,13,245,74,Matches
Patrick Osterhage,de GER,MF,23-064,8.1,351,25,109,167,82,11,351,11,3,27.3,7,63.6,167,845,296,6,8,1,14,5,176,14,Matches
Vassilis Lambropoulos,gr GRE,DF,33-006,6.9,327,50,172,141,19,13,327,1,0,0.0,0,0.0,121,567,233,1,1,0,4,1,129,0,Matches
Jordi Osei-Tutu,eng ENG,"DF,FW",24-186,7.2,301,14,75,106,124,21,301,23,10,43.5,12,52.2,164,1453,661,21,10,8,25,10,150,38,Matches
Keven Schlotterbeck,de GER,DF,25-343,6.5,353,68,184,149,20,12,353,1,0,0.0,1,100.0,136,576,326,0,0,0,2,3,141,2,Matches
Dominique Heintz,de GER,DF,29-234,5.6,223,41,132,83,11,3,223,2,2,100.0,0,0.0,97,475,157,2,2,0,0,4,97,1,Matches
Pierre Kunde,cm CMR,MF,27-254,3.6,216,9,47,129,47,3,216,9,5,55.6,4,44.4,96,529,242,6,6,0,10,2,96,1,Matches
Tim Oermann,de GER,DF,19-182,2.2,69,16,51,18,0,0,69,0,0,,0,,32,179,82,0,0,0,1,0,38,0,Matches
Jacek Góralski,pl POL,MF,30-197,1.6,59,5,22,33,4,0,59,0,0,,0,,25,123,65,1,3,0,1,0,29,0,Matches
Jannes Horn,de GER,"DF,FW",26-059,0.7,27,3,22,3,2,0,27,0,0,,0,,11,49,16,0,0,0,0,0,12,0,Matches
Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",26-288,2.6,112,3,5,41,67,17,112,6,2,33.3,4,66.7,48,224,67,4,2,5,6,1,88,18,Matches
Moritz Broschinski,de GER,"FW,MF",22-195,1.2,52,3,8,19,25,11,52,1,0,0.0,1,100.0,36,184,90,6,0,4,9,3,32,11,Matches
Squad Total,,,30.1,26.0,13287,1770,4817,5673,2926,461,13286,325,137,42.2,150,46.2,5962,30660,13861,264,196,60,390,213,6829,749,
Opponent Total,,,27.2,26.0,15783,1765,5592,6704,3643,697,15770,518,223,43.1,233,45.0,8314,43244,21866,385,233,108,418,258,9398,1002,
