Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Manuel Riemann,de GER,GK,34-191,25.0,790,1306,60.5,30978,27022,66,67,98.5,222,228,97.4,502,1000,50.2,0,0.1,0.6,-0.1,2,100,6,1,15,Matches
Anthony Losilla,fr FRA,MF,37-009,22.4,506,742,68.2,8651,2840,234,310,75.5,209,295,70.8,47,92,51.1,2,0.7,0.6,1.3,9,46,4,2,71,Matches
Kevin Stöger,at AUT,MF,29-204,21.5,833,1200,69.4,15262,5749,378,459,82.4,302,414,72.9,123,240,51.3,1,4.1,5.4,-3.1,50,112,32,8,148,Matches
Philipp Hofmann,de GER,FW,29-354,21.1,324,556,58.3,4345,1011,210,322,65.2,91,171,53.2,11,16,68.8,1,2.3,2.6,-1.3,20,27,11,0,50,Matches
Ivan Ordets,ua UKR,DF,30-254,18.5,482,653,73.8,9691,3236,130,181,71.8,295,351,84.0,49,102,48.0,0,0.3,0.4,-0.3,3,17,3,0,35,Matches
Danilo Soares,br BRA,DF,31-141,15.2,549,750,73.2,9854,3554,245,288,85.1,226,302,74.8,67,119,56.3,0,1.1,0.9,-1.1,7,55,9,2,66,Matches
Simon Zoller,de GER,FW,31-266,14.2,187,296,63.2,2875,588,110,156,70.5,60,97,61.9,13,19,68.4,1,0.9,0.5,0.1,7,15,3,0,18,Matches
Cristian Gamboa,cr CRC,DF,33-146,14.1,389,583,66.7,8094,3389,142,173,82.1,161,233,69.1,82,152,53.9,0,0.5,0.7,-0.5,9,46,14,9,47,Matches
Erhan Mašović,rs SRB,DF,24-117,15.5,451,561,80.4,8770,3109,148,170,87.1,249,280,88.9,46,91,50.5,0,0.5,0.5,-0.5,7,32,1,0,41,Matches
Christopher Antwi-Adjei,gh GHA,"FW,MF",29-040,13.5,238,397,59.9,3868,1331,124,159,78.0,84,142,59.2,21,58,36.2,6,3.2,2.3,2.8,22,8,19,9,18,Matches
Takuma Asano,jp JPN,"FW,MF",28-129,11.2,147,210,70.0,2056,549,92,117,78.6,48,63,76.2,3,8,37.5,2,1.0,1.1,1.0,12,11,8,2,19,Matches
Philipp Förster,de GER,MF,28-043,11.4,299,410,72.9,4743,1709,164,190,86.3,97,131,74.0,28,56,50.0,5,2.0,2.0,3.0,15,36,13,4,47,Matches
Saidy Janko,gm GAM,DF,27-148,9.0,235,340,69.1,4106,1246,112,146,76.7,93,130,71.5,27,51,52.9,0,0.1,0.2,-0.1,2,22,3,0,25,Matches
Gerrit Holtmann,ph PHI,FW,27-359,9.5,143,247,57.9,1796,487,96,124,77.4,33,60,55.0,5,22,22.7,1,0.8,0.8,0.2,10,4,8,4,8,Matches
Kostas Stafylidis,gr GRE,"DF,MF",29-107,8.9,248,345,71.9,4851,1793,100,114,87.7,111,146,76.0,34,69,49.3,2,0.3,0.4,1.7,4,19,5,4,25,Matches
Vassilis Lambropoulos,gr GRE,DF,32-353,6.8,163,239,68.2,3280,1390,51,61,83.6,96,123,78.0,16,52,30.8,0,0.2,0.3,-0.2,1,12,2,0,26,Matches
Jordi Osei-Tutu,eng ENG,"DF,FW",24-168,7.2,124,180,68.9,1855,708,69,86,80.2,41,59,69.5,10,19,52.6,0,0.2,0.3,-0.2,4,9,5,2,17,Matches
Patrick Osterhage,de GER,MF,23-046,7.1,164,232,70.7,2403,686,90,116,77.6,56,74,75.7,9,17,52.9,0,0.2,0.4,-0.2,3,10,6,3,19,Matches
Keven Schlotterbeck,de GER,DF,25-325,6.2,171,250,68.4,3649,1298,54,78,69.2,95,122,77.9,22,47,46.8,0,0.3,0.1,-0.3,3,13,1,0,17,Matches
Dominique Heintz,de GER,DF,29-216,4.7,123,148,83.1,2391,828,47,50,94.0,60,65,92.3,15,31,48.4,0,0.0,0.2,0.0,0,7,1,0,8,Matches
Pierre Kunde,cm CMR,MF,27-236,3.6,89,162,54.9,1525,543,41,57,71.9,39,64,60.9,8,35,22.9,0,0.1,0.1,-0.1,2,12,2,1,14,Matches
Tim Oermann,de GER,DF,19-164,2.2,39,51,76.5,738,268,14,16,87.5,18,19,94.7,6,12,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jacek Góralski,pl POL,MF,30-179,1.6,31,39,79.5,488,138,14,17,82.4,12,12,100.0,3,6,50.0,0,0.1,0.0,-0.1,2,0,0,0,3,Matches
Jannes Horn,de GER,"DF,FW",26-041,0.7,15,19,78.9,211,120,6,7,85.7,6,7,85.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",26-270,2.6,45,82,54.9,579,164,31,47,66.0,13,25,52.0,0,4,0.0,0,0.5,0.2,-0.5,5,7,5,0,10,Matches
Moritz Broschinski,de GER,"FW,MF",22-177,1.1,17,25,68.0,258,52,12,16,75.0,3,5,60.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,,,30.1,25.0,6802,10023,67.9,137317,63808,2780,3527,78.8,2720,3618,75.2,1149,2321,49.5,21,19.2,20.8,1.8,199,621,161,51,748,
Opponent Total,,,27.0,25.0,8989,12170,73.9,168437,69282,3872,4584,84.5,3753,4676,80.3,1162,2252,51.6,30,25.8,29.6,4.2,262,680,243,51,947,
