Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Manuel Riemann,de GER,GK,34-191,25.0,56,7,1,8,3,51.5,0.28,-1.5,-0.06,413,875,47.2,1108,66,67.2,44.9,190,68.4,50.0,381,20,5.2,90,3.6,22.6,Matches
Squad Total,,,30.1,25.0,56,7,1,8,3,51.5,0.28,-1.5,-0.06,413,875,47.2,1108,66,67.2,44.9,190,68.4,50.0,381,20,5.2,90,3.6,22.6,
Opponent Total,,,27.0,25.0,27,1,0,5,2,27.9,0.31,2.9,0.12,156,437,35.7,889,154,38.2,35.2,172,56.4,45.3,321,25,7.8,25,1.0,13.7,
