Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Mattia Caldara,it ITA,DF,28-333,12.9,425,553,76.9,7669,2941,171,206,83.0,202,247,81.8,43,84,51.2,0,0.0,0.1,0.0,1,21,1,0,30,Matches
Simone Bastoni,it ITA,"MF,DF",26-149,10.5,281,469,59.9,4709,1739,142,168,84.5,100,165,60.6,32,90,35.6,2,0.9,1.1,1.1,15,24,9,6,24,Matches
Albin Ekdal,se SWE,MF,33-249,10.6,336,431,78.0,5094,1803,183,219,83.6,121,151,80.1,18,31,58.1,2,1.3,0.3,0.7,5,36,8,0,42,Matches
Daniele Verde,it ITA,"FW,MF",26-287,7.7,193,284,68.0,3367,1082,89,115,77.4,79,109,72.5,22,46,47.8,0,0.9,1.4,-0.9,13,14,10,2,23,Matches
Viktor Kovalenko,ua UKR,MF,27-048,4.8,145,186,78.0,2316,531,77,84,91.7,54,68,79.4,12,22,54.5,0,0.3,0.4,-0.3,5,3,4,1,17,Matches
Petko Hristov,bg BUL,DF,24-033,4.1,160,207,77.3,2653,997,82,90,91.1,64,79,81.0,11,29,37.9,0,0.0,0.1,0.0,0,11,2,1,8,Matches
Eldor Shomurodov,uz UZB,FW,27-278,4.0,67,92,72.8,895,270,38,47,80.9,23,27,85.2,2,3,66.7,0,0.4,0.2,-0.4,6,6,1,0,11,Matches
Daniel Maldini,it ITA,"FW,MF",21-174,5.1,103,145,71.0,1398,283,58,71,81.7,29,39,74.4,6,14,42.9,0,0.1,0.2,-0.1,2,8,4,1,8,Matches
Salvatore Esposito,it ITA,MF,22-178,2.4,122,158,77.2,1951,617,72,82,87.8,41,52,78.8,7,17,41.2,0,0.1,0.1,-0.1,1,15,1,0,11,Matches
Jeroen Zoet,nl NED,GK,32-087,1.7,34,65,52.3,1150,997,8,8,100.0,11,12,91.7,15,45,33.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Mikael Ellertsson,is ISL,"MF,DF",21-023,1.9,24,40,60.0,322,82,16,18,88.9,7,14,50.0,0,5,0.0,0,0.0,0.0,0.0,1,3,0,0,3,Matches
Dávid Strelec,sk SVK,FW,21-364,1.9,25,43,58.1,294,30,19,27,70.4,5,9,55.6,0,1,0.0,0,0.1,0.1,-0.1,1,1,0,0,1,Matches
Jacopo Sala,it ITA,MF,31-119,1.2,36,46,78.3,589,199,20,21,95.2,13,15,86.7,3,5,60.0,0,0.0,0.1,0.0,1,4,2,0,6,Matches
Szymon Żurkowski,pl POL,MF,25-190,1.2,31,39,79.5,370,68,23,25,92.0,7,8,87.5,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Przemysław Wiśniewski,pl POL,DF,24-250,1.1,27,42,64.3,564,218,8,10,80.0,13,15,86.7,5,13,38.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Salvador Ferrer,es ESP,DF,25-072,1.1,53,65,81.5,994,301,21,22,95.5,23,30,76.7,8,10,80.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
Petar Zovko,ba BIH,GK,21-009,0.8,22,36,61.1,683,458,4,4,100.0,9,9,100.0,9,23,39.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Tio Cipot,si SVN,"FW,DF",19-348,0.7,24,32,75.0,306,77,14,16,87.5,9,12,75.0,0,1,0.0,0,0.1,0.1,-0.1,2,1,1,0,3,Matches
Federico Marchetti,it ITA,GK,40-055,0.7,14,18,77.8,316,175,6,6,100.0,4,4,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
João Moutinho,pt POR,"DF,FW",25-081,0.6,30,42,71.4,405,162,18,20,90.0,9,12,75.0,1,6,16.7,0,0.0,0.0,0.0,1,4,0,0,1,Matches
Leandro Sanca,pt POR,"FW,MF",23-089,0.4,9,12,75.0,171,27,4,5,80.0,2,4,50.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Raimonds Krollis,lv LVA,FW,21-157,0.2,1,2,50.0,23,5,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Julius Beck,dk DEN,MF,17-341,0.1,5,5,100.0,116,29,0,0,,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Squad Total,,,26.3,27.0,8715,11658,74.8,152007,59736,4108,4793,85.7,3455,4228,81.7,894,1913,46.7,13,18.0,17.8,-5.0,196,658,181,57,810,
Opponent Total,,,27.7,27.0,10568,13505,78.3,192331,69403,4475,5220,85.7,4570,5348,85.5,1220,2147,56.8,32,35.8,29.1,-3.8,356,768,248,74,1078,
