Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Mehdi Bourabia,ma MAR,MF,31-224,27,2088.0,77.0,85.9,23.2,26,79.0,11,1,31.0,0,0.89,22.0,38.0,-16.0,-0.69,0.36,24.4,40.5,-16.0,-0.69,0.05,Matches
Bartłomiej Drągowski,pl POL,GK,25-212,25,2136.0,85.0,87.9,23.7,25,85.0,23,0,,1,0.88,18.0,38.0,-20.0,-0.84,-0.84,21.7,41.1,-19.4,-0.82,-0.99,Matches
Dimitris Nikolaou,gr GRE,DF,24-218,25,2139.0,86.0,88.0,23.8,24,89.0,22,1,10.0,0,0.96,20.0,37.0,-17.0,-0.72,0.21,24.3,39.3,-15.0,-0.63,0.54,Matches
Emmanuel Gyasi,gh GHA,"FW,DF",29-067,24,1967.0,82.0,80.9,21.9,24,82.0,9,0,,0,0.96,19.0,31.0,-12.0,-0.55,1.01,20.7,35.7,-15.0,-0.69,0.07,Matches
M'Bala Nzola,ao ANG,FW,26-213,23,1987.0,86.0,81.8,22.1,22,89.0,20,1,32.0,0,1.0,21.0,31.0,-10.0,-0.45,1.58,23.7,37.3,-13.5,-0.61,0.47,Matches
Ethan Ampadu,wls WAL,"DF,MF",22-186,21,1810.0,86.0,74.5,20.1,21,86.0,16,0,,0,0.86,16.0,29.0,-13.0,-0.65,0.37,21.5,34.0,-12.4,-0.62,0.31,Matches
Kevin Agudelo,co COL,"MF,FW",24-125,26,1788.0,69.0,73.6,19.9,21,78.0,6,5,30.0,1,0.88,17.0,29.0,-12.0,-0.6,0.52,19.4,34.0,-14.6,-0.73,-0.13,Matches
Arkadiusz Reca,pl POL,DF,27-275,21,1610.0,77.0,66.3,17.9,19,81.0,12,2,32.0,0,0.81,16.0,26.0,-10.0,-0.56,0.54,19.0,27.3,-8.2,-0.46,0.71,Matches
Jakub Kiwior,pl POL,DF,23-032,17,1443.0,85.0,59.4,16.0,17,85.0,13,0,,1,0.88,16.0,27.0,-11.0,-0.69,0.13,15.3,26.6,-11.3,-0.71,-0.02,Matches
Emil Holm,se SWE,DF,22-310,20,1393.0,70.0,57.3,15.5,17,79.0,9,3,15.0,2,0.9,14.0,24.0,-10.0,-0.65,0.22,16.0,23.3,-7.3,-0.47,0.53,Matches
Kelvin Amian,fr FRA,DF,25-039,20,1499.0,75.0,61.7,16.7,16,86.0,14,4,31.0,0,0.8,13.0,24.0,-11.0,-0.66,0.21,18.7,29.6,-10.9,-0.65,0.12,Matches
Mattia Caldara,it ITA,DF,28-318,18,1162.0,65.0,47.8,12.9,12,87.0,10,6,20.0,8,1.11,9.0,21.0,-12.0,-0.93,-0.36,10.1,26.4,-16.3,-1.26,-1.08,Matches
Simone Bastoni,it ITA,"MF,DF",26-134,13,946.0,73.0,38.9,10.5,12,76.0,3,1,34.0,1,1.08,10.0,16.0,-6.0,-0.57,0.28,8.4,14.6,-6.2,-0.59,0.18,Matches
Albin Ekdal,se SWE,MF,33-234,20,953.0,48.0,39.2,10.6,9,75.0,3,11,25.0,1,1.15,8.0,17.0,-9.0,-0.85,-0.18,14.4,17.4,-3.0,-0.28,0.68,Matches
Daniele Verde,it ITA,"FW,MF",26-272,16,689.0,43.0,28.4,7.7,8,63.0,0,8,24.0,5,0.75,7.0,11.0,-4.0,-0.52,0.3,8.9,13.2,-4.3,-0.56,0.2,Matches
Viktor Kovalenko,ua UKR,MF,27-033,13,431.0,33.0,17.7,4.8,5,53.0,0,8,21.0,4,0.85,4.0,8.0,-4.0,-0.84,-0.11,3.0,6.4,-3.4,-0.71,-0.02,Matches
Petko Hristov,bg BUL,DF,24-018,9,365.0,41.0,15.0,4.1,4,68.0,2,5,19.0,8,0.56,5.0,10.0,-5.0,-1.23,-0.58,3.5,7.0,-3.5,-0.87,-0.2,Matches
Eldor Shomurodov,uz UZB,FW,27-263,7,356.0,51.0,14.7,4.0,4,75.0,2,3,19.0,0,0.86,3.0,7.0,-4.0,-1.01,-0.32,4.5,7.2,-2.7,-0.68,0.02,Matches
Daniel Maldini,it ITA,"FW,MF",21-159,14,460.0,33.0,18.9,5.1,2,66.0,0,12,27.0,8,0.57,3.0,8.0,-5.0,-0.98,-0.29,5.8,9.3,-3.5,-0.69,0.01,Matches
Salvatore Esposito,it ITA,MF,22-163,5,216.0,43.0,8.9,2.4,2,67.0,0,3,28.0,4,0.2,2.0,5.0,-3.0,-1.25,-0.56,1.8,4.3,-2.5,-1.03,-0.36,Matches
