Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Willi Orban,hu HUN,DF,30-136,24,24,2141.0,23.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,0.2,2.8,13.0,101.0,7.0,0.13,0.0,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12,Matches
Dominik Szoboszlai,hu HUN,"MF,FW",22-145,23,21,1803.0,20.0,4.0,8.0,12.0,4.0,0.0,0.0,1.0,1.0,2.6,2.6,6.7,9.3,56.0,114.0,99.0,0.2,0.4,0.6,0.2,0.6,0.13,0.33,0.46,0.13,0.46,Matches
Joško Gvardiol,hr CRO,DF,21-055,23,18,1666.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.5,2.0,24.0,98.0,2.0,0.05,0.0,0.05,0.05,0.05,0.08,0.03,0.11,0.08,0.11,Matches
Janis Blaswich,de GER,GK,31-321,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André Silva,pt POR,FW,27-133,25,18,1539.0,17.1,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,8.5,8.5,2.7,11.2,29.0,33.0,130.0,0.23,0.18,0.41,0.23,0.41,0.5,0.16,0.66,0.5,0.66,Matches
Benjamin Henrichs,de GER,"DF,MF",26-024,22,17,1613.0,17.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.8,0.8,1.1,1.9,36.0,78.0,119.0,0.11,0.06,0.17,0.11,0.17,0.05,0.06,0.11,0.05,0.11,Matches
Xaver Schlager,at AUT,MF,25-172,19,16,1466.0,16.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,21.0,72.0,11.0,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.05,0.02,0.05,Matches
David Raum,de GER,"DF,FW",24-331,23,16,1385.0,15.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,4.5,5.0,38.0,54.0,109.0,0.0,0.13,0.13,0.0,0.13,0.03,0.3,0.32,0.03,0.32,Matches
Christopher Nkunku,fr FRA,"FW,MF",25-125,18,15,1418.0,15.8,12.0,1.0,13.0,10.0,2.0,3.0,2.0,0.0,9.5,7.2,2.5,9.7,31.0,58.0,117.0,0.76,0.06,0.83,0.63,0.7,0.61,0.16,0.77,0.45,0.62,Matches
Timo Werner,de GER,"FW,MF",27-013,19,15,1304.0,14.5,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,6.1,6.1,2.2,8.2,44.0,36.0,150.0,0.48,0.14,0.62,0.48,0.62,0.42,0.15,0.57,0.42,0.57,Matches
Marcel Halstenberg,de GER,DF,31-173,22,13,1225.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.8,1.8,12.0,48.0,46.0,0.07,0.07,0.15,0.07,0.15,0.07,0.06,0.13,0.07,0.13,Matches
