Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Janis Blaswich,de GER,GK,31-339,19.0,23,5,0,2,0,22.5,0.28,-0.5,-0.02,42,118,35.6,715,91,13.4,24.5,107,20.6,26.2,210,14,6.7,26,1.37,17.0,Matches
Péter Gulácsi,hu HUN,GK,32-335,6.0,10,1,0,2,1,10.1,0.37,1.1,0.19,11,37,29.7,179,37,15.6,26.4,36,25.0,29.6,61,3,4.9,10,1.67,19.4,Matches
Ørjan Nyland,no NOR,GK,32-208,1.0,0,0,0,0,0,0.0,0.03,0.0,0.03,4,7,57.1,28,4,25.0,33.4,2,0.0,10.0,9,0,0.0,0,0.0,10.8,Matches
Squad Total,,,27.0,26.0,33,6,0,4,1,32.7,0.31,0.7,0.03,57,162,35.2,922,132,14.2,25.1,145,21.4,26.8,280,17,6.1,36,1.38,17.2,
Opponent Total,,,27.2,26.0,49,4,3,5,0,47.1,0.32,-1.9,-0.07,158,381,41.5,843,108,35.2,33.5,190,44.2,42.3,297,19,6.4,52,2.0,18.0,
