Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
12,Sassuolo,13,6,2,5,17,15,2,20,1.54,16.8,16.0,0.7,0.05,14,4,4,6,18,25,-7,16,1.14,19.5,19.6,-0.1,-0.01
13,Monza,14,5,4,5,19,16,3,19,1.36,19.8,17.1,2.7,0.19,13,4,3,6,13,21,-8,15,1.15,13.7,17.0,-3.3,-0.26
14,Empoli,13,4,4,5,12,15,-3,16,1.23,15.2,20.2,-5.0,-0.38,14,2,6,6,12,21,-9,12,0.86,10.7,23.4,-12.6,-0.9
15,Lecce,13,2,6,5,13,17,-4,12,0.92,12.0,12.6,-0.7,-0.05,14,4,3,7,11,15,-4,15,1.07,10.2,17.4,-7.2,-0.51
16,Salernitana,14,4,4,6,19,20,-1,16,1.14,15.1,23.3,-8.3,-0.59,13,2,5,6,12,27,-15,11,0.85,11.9,25.2,-13.3,-1.02
