2023-04-08,16:30,Serie A,Matchweek 29,Sat,Away,,,,Milan,,,,,,,,Head-to-Head,
2023-04-16,,Serie A,Matchweek 30,Sun,Away,,,,Cremonese,,,,,,,,Head-to-Head,
2023-04-23,,Serie A,Matchweek 31,Sun,Home,,,,Inter,,,,,,,,Head-to-Head,
2023-04-30,,Serie A,Matchweek 32,Sun,Away,,,,Sassuolo,,,,,,,,Head-to-Head,
2023-05-03,,Serie A,Matchweek 33,Wed,Home,,,,Bologna,,,,,,,,Head-to-Head,
2023-05-07,,Serie A,Matchweek 34,Sun,Home,,,,Salernitana,,,,,,,,Head-to-Head,
2023-05-14,,Serie A,Matchweek 35,Sun,Away,,,,Sampdoria,,,,,,,,Head-to-Head,
2023-05-21,,Serie A,Matchweek 36,Sun,Home,,,,Juventus,,,,,,,,Head-to-Head,
2023-05-28,,Serie A,Matchweek 37,Sun,Away,,,,Hellas Verona,,,,,,,,Head-to-Head,
2023-06-04,,Serie A,Matchweek 38,Sun,Home,,,,Lazio,,,,,,,,Head-to-Head,
