Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Sebastiano Luperto,it ITA,DF,26-212,26,2254.0,87.0,89.4,25.0,26,87.0,23,0,,0,1.04,22.0,33.0,-11.0,-0.44,-0.44,24.3,39.6,-15.3,-0.61,-0.3,Matches
Fabiano Parisi,it ITA,DF,22-148,25,2117.0,85.0,84.0,23.5,25,85.0,21,0,,1,1.16,20.0,28.0,-8.0,-0.34,0.33,22.7,34.0,-11.2,-0.48,0.63,Matches
Guglielmo Vicario,it ITA,GK,26-181,24,2160.0,90.0,85.7,24.0,24,90.0,24,0,,0,1.17,22.0,31.0,-9.0,-0.37,0.13,23.0,38.6,-15.5,-0.65,-0.48,Matches
Filippo Bandinelli,it ITA,MF,28-008,27,1819.0,67.0,72.2,20.2,22,76.0,3,5,31.0,0,1.15,20.0,22.0,-2.0,-0.1,1.06,20.6,26.8,-6.2,-0.31,0.97,Matches
Răzvan Marin,ro ROU,MF,26-318,26,1934.0,74.0,76.7,21.5,21,86.0,16,5,25.0,1,1.08,18.0,31.0,-13.0,-0.6,-0.91,20.0,32.8,-12.8,-0.6,-0.08,Matches
Martin Satriano,uy URU,FW,22-045,26,1627.0,63.0,64.6,18.1,20,76.0,5,6,18.0,2,1.15,14.0,22.0,-8.0,-0.44,-0.14,17.8,25.6,-7.9,-0.43,0.41,Matches
Ardian Ismajli,al ALB,DF,26-188,21,1765.0,84.0,70.0,19.6,19,90.0,19,2,28.0,0,1.1,18.0,21.0,-3.0,-0.15,0.8,19.6,25.7,-6.1,-0.31,0.89,Matches
Tommaso Baldanzi,it ITA,MF,20-014,19,1229.0,65.0,48.8,13.7,17,69.0,3,2,28.0,5,1.16,12.0,16.0,-4.0,-0.29,0.2,12.9,19.1,-6.2,-0.45,0.25,Matches
Petar Stojanović,si SVN,DF,27-181,21,1377.0,66.0,54.6,15.3,15,85.0,10,6,18.0,7,0.86,12.0,25.0,-13.0,-0.85,-1.01,13.9,24.8,-10.9,-0.71,-0.29,Matches
Tyronne Ebuehi,ng NGA,DF,27-111,17,1160.0,68.0,46.0,12.9,13,83.0,8,4,20.0,6,1.47,13.0,13.0,0.0,0.0,0.73,13.6,19.3,-5.7,-0.44,0.26,Matches
Francesco Caputo,it ITA,FW,35-243,13,1043.0,80.0,41.4,11.6,12,84.0,5,1,34.0,0,1.08,12.0,14.0,-2.0,-0.17,0.38,11.2,15.8,-4.6,-0.4,0.31,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,30-177,17,960.0,56.0,38.1,10.7,12,68.0,1,5,28.0,0,1.18,9.0,13.0,-4.0,-0.37,0.03,11.5,15.5,-4.0,-0.37,0.33,Matches
Nicolas Haas,ch SUI,MF,27-073,19,975.0,51.0,38.7,10.8,10,74.0,2,9,26.0,6,1.32,8.0,13.0,-5.0,-0.46,-0.11,8.7,18.6,-9.9,-0.91,-0.55,Matches
Koni De Winter,be BEL,DF,20-298,12,895.0,75.0,35.5,9.9,10,87.0,9,2,15.0,13,1.08,9.0,16.0,-7.0,-0.7,-0.48,9.4,19.7,-10.2,-1.03,-0.7,Matches
Sam Lammers,nl NED,FW,25-341,14,883.0,63.0,35.0,9.8,10,73.0,4,4,38.0,1,1.21,8.0,14.0,-6.0,-0.61,-0.34,9.1,14.8,-5.8,-0.59,-0.02,Matches
Liam Henderson,sct SCO,MF,26-346,18,783.0,44.0,31.1,8.7,9,67.0,0,9,20.0,9,1.0,6.0,15.0,-9.0,-1.03,-0.93,8.3,16.7,-8.4,-0.96,-0.56,Matches
Nedim Bajrami,al ALB,"MF,FW",24-037,19,940.0,49.0,37.3,10.4,8,80.0,4,11,27.0,1,1.21,8.0,14.0,-6.0,-0.57,-0.29,8.9,18.6,-9.7,-0.93,-0.56,Matches
Alberto Grassi,it ITA,MF,28-030,16,579.0,36.0,23.0,6.4,7,64.0,1,9,14.0,1,1.0,6.0,8.0,-2.0,-0.31,0.11,5.7,12.1,-6.4,-1.0,-0.55,Matches
Mattia Destro,it ITA,FW,32-017,10,456.0,46.0,18.1,5.1,6,63.0,1,4,20.0,2,1.0,3.0,8.0,-5.0,-0.99,-0.73,4.7,8.8,-4.1,-0.8,-0.27,Matches
Marko Pjaca,hr CRO,"MF,FW",27-335,13,461.0,35.0,18.3,5.1,5,58.0,0,8,21.0,10,0.69,5.0,6.0,-1.0,-0.2,0.24,3.9,10.4,-6.5,-1.26,-0.83,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22-099,18,597.0,33.0,23.7,6.6,4,64.0,1,14,24.0,3,1.39,10.0,7.0,3.0,0.45,1.11,8.5,10.2,-1.7,-0.26,0.42,Matches
Samuele Perisan,it ITA,GK,25-228,4,360.0,90.0,14.3,4.0,4,90.0,4,0,,22,0.75,3.0,5.0,-2.0,-0.5,-0.13,4.6,5.3,-0.7,-0.16,0.48,Matches
Jacopo Fazzini,it ITA,MF,20-021,15,418.0,28.0,16.6,4.6,3,63.0,0,12,19.0,13,1.6,3.0,5.0,-2.0,-0.43,-0.05,6.1,6.6,-0.4,-0.09,0.58,Matches
Liberato Cacace,nz NZL,DF,22-191,8,387.0,48.0,15.4,4.3,3,84.0,2,5,27.0,20,0.5,5.0,5.0,0.0,0.0,0.46,4.9,8.7,-3.8,-0.88,-0.36,Matches
Roberto Piccoli,it ITA,"FW,MF",22-069,6,205.0,34.0,8.1,2.3,2,64.0,0,4,20.0,1,0.83,3.0,3.0,0.0,0.0,0.43,4.0,3.4,0.6,0.26,0.91,Matches
Sebastian Walukiewicz,pl POL,DF,23-001,5,161.0,32.0,6.4,1.8,1,90.0,1,4,18.0,19,1.4,2.0,3.0,-1.0,-0.56,-0.18,2.8,4.4,-1.6,-0.9,-0.34,Matches
Emanuel Vignato,it ITA,"FW,MF",22-225,3,24.0,8.0,1.0,0.3,0,,0,3,8.0,5,0.33,1.0,0.0,1.0,3.75,4.18,1.0,1.0,-0.1,-0.22,0.36,Matches
Emmanuel Ekong,se SWE,"FW,MF",20-285,2,20.0,10.0,0.8,0.2,0,,0,2,10.0,17,0.5,1.0,1.0,0.0,0.0,0.4,0.4,0.5,-0.2,-0.69,-0.11,Matches
Duccio Degl'Innocenti,it ITA,MF,19-343,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,22,0.0,0.0,1.0,-1.0,-30.0,-29.64,0.0,1.1,-1.0,-46.44,-45.9,Matches
Herculano Nabian,pt POR,MF,19-071,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.39,0.1,0.2,-0.1,-12.91,-12.34,Matches
Lorenzo Tonelli,it ITA,DF,33-079,0,,,0.0,0.0,0,,0,0,,4,3.0,1.0,0.0,1.0,,,,,,,,Matches
Samuele Angori,it ITA,DF,19-181,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Giovanni Crociata,it ITA,MF,25-238,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Gabriele Guarino,it ITA,DF,18-357,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Gabriele Indragoli,it ITA,DF,19-045,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gian Marco Fantoni,it ITA,GK,19-072,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Davide Merola,it ITA,FW,23-010,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jacopo Seghetti,it ITA,GK,18-048,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
