Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Sebastiano Luperto,it ITA,DF,26-194,24.0,1,12,3,25.0,0.5,0.12,0.08,0.33,14.7,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Guglielmo Vicario,it ITA,GK,26-163,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabiano Parisi,it ITA,DF,22-130,22.5,2,16,2,12.5,0.71,0.09,0.13,1.0,23.4,0,0,0,1.6,1.6,0.1,0.4,0.4,Matches
Filippo Bandinelli,it ITA,MF,27-355,19.3,2,19,5,26.3,0.98,0.26,0.11,0.4,23.0,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
Răzvan Marin,ro ROU,MF,26-300,20.5,2,26,7,26.9,1.27,0.34,0.08,0.29,27.1,6,0,0,1.1,1.1,0.04,0.9,0.9,Matches
Martin Satriano,uy URU,FW,22-027,18.0,2,36,10,27.8,2.0,0.56,0.06,0.2,15.7,0,0,0,3.6,3.6,0.1,-1.6,-1.6,Matches
Ardian Ismajli,al ALB,DF,26-170,18.6,0,9,2,22.2,0.48,0.11,0.0,0.0,12.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Tommaso Baldanzi,it ITA,MF,19-361,12.9,4,17,9,52.9,1.32,0.7,0.24,0.44,19.9,0,0,0,1.4,1.4,0.08,2.6,2.6,Matches
Petar Stojanović,si SVN,DF,27-163,15.3,0,9,1,11.1,0.59,0.07,0.0,0.0,24.9,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Tyronne Ebuehi,ng NGA,DF,27-093,11.9,2,12,4,33.3,1.01,0.34,0.17,0.5,11.2,0,0,0,2.1,2.1,0.18,-0.1,-0.1,Matches
Francesco Caputo,it ITA,FW,35-225,10.7,1,23,8,34.8,2.15,0.75,0.04,0.13,11.8,0,0,0,2.9,2.9,0.13,-1.9,-1.9,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,30-159,10.2,0,8,3,37.5,0.78,0.29,0.0,0.0,23.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Nicolas Haas,ch SUI,MF,27-055,10.6,1,7,3,42.9,0.66,0.28,0.14,0.33,17.0,0,0,0,1.2,1.2,0.16,-0.2,-0.2,Matches
Koni De Winter,be BEL,DF,20-280,9.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sam Lammers,nl NED,FW,25-323,9.8,1,28,7,25.0,2.85,0.71,0.04,0.14,15.5,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
Liam Henderson,sct SCO,MF,26-328,8.7,0,9,5,55.6,1.03,0.57,0.0,0.0,24.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Nedim Bajrami,al ALB,"MF,FW",24-019,10.5,1,21,7,33.3,2.01,0.67,0.05,0.14,24.1,6,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Alberto Grassi,it ITA,MF,28-012,6.3,0,6,2,33.3,0.95,0.32,0.0,0.0,16.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Mattia Destro,it ITA,FW,31-364,5.1,1,18,6,33.3,3.55,1.18,0.06,0.17,15.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Marko Pjaca,hr CRO,"MF,FW",27-317,5.1,0,14,2,14.3,2.73,0.39,0.0,0.0,18.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22-081,6.4,3,18,7,38.9,2.8,1.09,0.17,0.43,16.5,0,0,0,2.1,2.1,0.12,0.9,0.9,Matches
