Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Sebastiano Luperto,it ITA,DF,26-209,24.0,1409,298,846,539,31,13,1409,2,2,100.0,0,0.0,775,3586,1940,11,5,1,4,3,797,3,Matches
Guglielmo Vicario,it ITA,GK,26-178,24.0,1078,889,1077,1,0,0,1078,0,0,,0,,656,3223,2099,0,0,0,0,0,586,0,Matches
Fabiano Parisi,it ITA,DF,22-145,22.5,1514,114,538,657,355,14,1514,79,41,51.9,28,35.4,817,5053,3006,70,52,6,42,27,817,46,Matches
Filippo Bandinelli,it ITA,MF,28-005,19.3,1012,43,231,489,305,22,1012,32,9,28.1,18,56.3,574,3061,1352,30,34,5,33,24,658,75,Matches
Răzvan Marin,ro ROU,MF,26-315,20.5,1306,61,343,677,304,10,1306,28,16,57.1,11,39.3,791,4133,1889,27,36,2,15,16,843,18,Matches
Martin Satriano,uy URU,FW,22-042,18.0,563,16,61,239,274,71,563,46,17,37.0,27,58.7,326,1728,703,28,21,12,48,43,436,120,Matches
Ardian Ismajli,al ALB,DF,26-185,18.6,1026,201,630,375,23,16,1026,1,1,100.0,0,0.0,550,2819,1391,7,2,0,2,1,595,0,Matches
Tommaso Baldanzi,it ITA,MF,20-011,12.9,587,10,86,295,212,24,587,27,9,33.3,13,48.1,386,2341,1234,39,37,8,22,9,418,59,Matches
Petar Stojanović,si SVN,DF,27-178,15.3,1068,56,347,465,264,13,1068,26,7,26.9,15,57.7,581,3310,1864,42,24,4,10,14,616,42,Matches
Tyronne Ebuehi,ng NGA,DF,27-108,11.9,596,58,244,244,115,14,596,13,4,30.8,4,30.8,297,1339,631,11,10,2,7,7,322,27,Matches
Francesco Caputo,it ITA,FW,35-240,10.7,281,6,22,121,139,60,281,9,1,11.1,6,66.7,176,685,219,9,2,4,26,15,235,77,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,30-174,10.2,467,20,122,254,102,15,467,35,21,60.0,10,28.6,247,1290,586,14,19,6,15,9,271,30,Matches
Nicolas Haas,ch SUI,MF,27-070,10.6,448,36,155,193,102,15,448,6,1,16.7,4,66.7,218,783,387,9,12,2,17,7,267,19,Matches
Koni De Winter,be BEL,DF,20-295,9.9,532,100,347,182,6,0,532,2,1,50.0,1,50.0,305,1597,700,1,1,0,7,3,327,0,Matches
Sam Lammers,nl NED,FW,25-338,9.8,358,12,35,151,179,49,358,23,10,43.5,12,52.2,193,1064,354,9,12,6,37,14,268,67,Matches
Liam Henderson,sct SCO,MF,26-343,8.7,460,14,103,269,93,12,460,5,0,0.0,5,100.0,282,1295,580,9,7,0,11,3,326,23,Matches
Nedim Bajrami,al ALB,"MF,FW",24-034,10.4,457,1,66,185,219,27,457,31,11,35.5,18,58.1,267,1928,816,22,21,10,24,17,304,47,Matches
Alberto Grassi,it ITA,MF,28-027,6.3,357,44,134,187,38,6,357,3,0,0.0,3,100.0,136,637,240,2,3,0,9,6,183,5,Matches
Mattia Destro,it ITA,FW,32-014,5.1,112,5,8,49,55,24,112,7,3,42.9,4,57.1,66,253,96,4,1,3,12,5,82,13,Matches
Marko Pjaca,hr CRO,"MF,FW",27-332,5.1,286,1,25,135,128,14,286,34,20,58.8,11,32.4,177,1123,566,19,7,8,13,15,223,32,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22-096,6.4,304,8,44,102,168,30,304,23,10,43.5,8,34.8,211,1783,756,31,17,10,18,10,222,47,Matches
Liberato Cacace,nz NZL,DF,22-188,4.3,347,24,105,162,86,7,347,13,5,38.5,6,46.2,171,1189,741,20,14,4,2,4,188,24,Matches
Jacopo Fazzini,it ITA,MF,20-018,4.1,241,11,79,102,62,6,241,14,5,35.7,8,57.1,134,790,301,8,10,0,11,15,147,23,Matches
Samuele Perisan,it ITA,GK,25-225,3.0,94,85,94,0,0,0,94,0,0,,0,,42,167,114,0,0,0,0,0,30,0,Matches
Sebastian Walukiewicz,pl POL,DF,22-363,1.8,104,27,69,32,3,2,104,0,0,,0,,50,267,168,0,0,0,0,0,65,0,Matches
Roberto Piccoli,it ITA,"FW,MF",22-066,1.5,44,3,6,12,27,8,44,10,4,40.0,5,50.0,25,133,49,2,0,0,3,3,31,13,Matches
Emanuel Vignato,it ITA,"FW,MF",22-222,0.3,27,0,6,8,13,2,27,0,0,,0,,16,129,24,0,1,0,2,0,18,3,Matches
Emmanuel Ekong,se SWE,"FW,MF",20-282,0.2,6,0,1,4,2,0,6,1,0,0.0,1,100.0,3,56,43,1,1,0,0,0,3,1,Matches
Duccio Degl'Innocenti,it ITA,MF,19-340,0.0,1,0,0,1,0,0,1,0,0,,0,,1,10,0,0,0,0,0,0,0,0,Matches
Herculano Nabian,pt POR,MF,19-068,0.0,1,0,0,1,0,0,1,1,0,0.0,1,100.0,1,13,13,0,0,0,0,0,1,0,Matches
Squad Total,,,25.9,27.0,15086,2143,5824,6131,3305,474,15086,471,198,42.0,219,46.5,8474,45785,22862,425,349,93,390,270,9279,814,
Opponent Total,,,27.3,27.0,16315,1501,4835,6808,4823,736,16311,429,181,42.2,184,42.9,9201,51891,27287,612,412,150,414,270,10533,1201,
