Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Guglielmo Vicario,it ITA,GK,26-181,24.0,31,2,0,7,1,32.3,0.28,2.3,0.1,117,346,33.8,869,123,32.0,33.3,139,48.9,42.6,489,28,5.7,15,0.63,10.7,Matches
Samuele Perisan,it ITA,GK,25-228,4.0,5,0,0,2,0,4.1,0.37,-0.9,-0.23,12,42,28.6,92,23,33.7,31.9,36,30.6,34.5,74,4,5.4,1,0.25,9.5,Matches
Squad Total,,,25.9,28.0,36,2,0,9,1,36.4,0.29,1.4,0.05,129,388,33.2,961,146,32.2,33.2,175,45.1,40.9,563,32,5.7,16,0.57,10.6,
Opponent Total,,,27.3,28.0,25,1,1,3,0,22.6,0.22,-2.4,-0.09,117,284,41.2,688,133,31.1,33.9,185,37.8,37.6,335,8,2.4,24,0.86,14.8,
