Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Jeffrey Gouweleeuw,nl NED,DF,31-252,23.3,0,14,4,28.6,0.6,0.17,0.0,0.0,15.4,0,0,0,1.4,1.4,0.1,-1.4,-1.4,Matches
Ermedin Demirović,ba BIH,"FW,MF",24-359,20.6,7,47,19,40.4,2.28,0.92,0.13,0.32,15.3,0,1,1,6.0,5.2,0.11,1.0,0.8,Matches
Rafał Gikiewicz,pl POL,GK,35-144,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Elvis Rexhbeçaj,de GER,MF,25-138,20.0,0,11,5,45.5,0.55,0.25,0.0,0.0,27.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Robert Gumny,pl POL,DF,24-288,18.7,1,6,3,50.0,0.32,0.16,0.17,0.33,11.5,0,0,0,0.5,0.5,0.08,0.5,0.5,Matches
Mergim Berisha,de GER,FW,24-312,16.8,8,47,12,25.5,2.81,0.72,0.11,0.42,18.5,5,3,4,7.7,4.5,0.1,0.3,0.5,Matches
Arne Maier,de GER,MF,24-070,15.0,3,19,7,36.8,1.27,0.47,0.16,0.43,21.4,3,0,0,1.1,1.1,0.06,1.9,1.9,Matches
Iago,br BRA,"DF,MF",25-361,14.7,0,9,0,0.0,0.61,0.0,0.0,,19.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Maximilian Bauer,de GER,DF,23-038,13.7,0,8,0,0.0,0.58,0.0,0.0,,8.5,0,0,0,1.6,1.6,0.2,-1.6,-1.6,Matches
Mads Pedersen,dk DEN,"DF,MF",26-199,13.6,0,3,0,0.0,0.22,0.0,0.0,,26.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Carlos Gruezo,ec ECU,MF,27-334,10.7,0,2,0,0.0,0.19,0.0,0.0,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Ohis Felix Uduokhai,de GER,DF,25-191,10.8,0,2,1,50.0,0.18,0.09,0.0,0.0,9.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Florian Niederlechner,de GER,"FW,MF",32-146,10.1,4,28,15,53.6,2.77,1.48,0.14,0.27,15.7,0,0,0,2.9,2.9,0.1,1.1,1.1,Matches
Arne Engels,be BEL,MF,19-192,9.2,0,9,1,11.1,0.98,0.11,0.0,0.0,25.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Ruben Vargas,ch SUI,"MF,FW",24-226,8.1,1,13,3,23.1,1.6,0.37,0.08,0.33,20.7,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Fredrik Jensen,fi FIN,"FW,MF",25-191,8.8,2,10,3,30.0,1.14,0.34,0.2,0.67,17.2,0,0,0,1.6,1.6,0.16,0.4,0.4,Matches
Dion Drena Beljo,hr CRO,"FW,MF",21-018,5.3,1,5,3,60.0,0.94,0.57,0.2,0.33,17.2,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
André Hahn,de GER,"FW,MF",32-218,4.3,2,7,2,28.6,1.61,0.46,0.29,1.0,21.4,0,0,0,0.4,0.4,0.06,1.6,1.6,Matches
Tomáš Koubek,cz CZE,GK,30-205,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renato Veiga,pt POR,DF,19-233,3.5,0,5,0,0.0,1.43,0.0,0.0,,26.2,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Julian Baumgartlinger,at AUT,MF,35-076,5.1,0,3,0,0.0,0.58,0.0,0.0,,18.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Daniel Caligiuri,it ITA,"DF,MF",35-063,2.9,1,5,2,40.0,1.7,0.68,0.2,0.5,17.7,0,0,0,0.4,0.4,0.08,0.6,0.6,Matches
Kelvin Yeboah,it ITA,"FW,MF",22-317,2.8,0,9,1,11.1,3.19,0.35,0.0,0.0,13.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Niklas Dorsch,de GER,MF,25-063,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Raphael Framberger,de GER,"DF,FW",27-194,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Pepi,us USA,FW,20-069,1.1,0,1,0,0.0,0.95,0.0,0.0,,14.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Reece Oxford,eng ENG,DF,24-093,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Frederik Winther,dk DEN,DF,22-074,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukas Petkov,de GER,"MF,FW",22-138,1.6,0,2,0,0.0,1.23,0.0,0.0,,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Irvin Cardona,fr FRA,MF,25-223,1.3,1,3,2,66.7,2.35,1.57,0.33,0.5,16.1,0,0,0,0.9,0.9,0.3,0.1,0.1,Matches
David Čolina,hr CRO,"DF,MF",22-243,0.7,1,1,1,100.0,1.36,1.36,1.0,1.0,8.4,0,0,0,0.4,0.4,0.44,0.6,0.6,Matches
Nathanael Mbuku,fr FRA,FW,21-003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Noah Joel Sarenren Bazee,ng NGA,FW,26-210,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Aaron Zehnter,de GER,DF,18-139,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,25.0,32,269,84,31.2,10.76,3.36,0.1,0.33,18.1,9,4,5,27.9,24.0,0.09,4.1,4.0,
Opponent Total,,,27.0,25.0,45,404,147,36.4,16.16,5.88,0.11,0.3,17.4,9,1,3,42.0,39.6,0.1,3.0,4.4,
