Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fredrik Jensen,fi FIN,"FW,MF",25-206,8.8,140,260,53.8,2660,981,64,90,71.1,48,88,54.5,23,54,42.6,1,1.4,1.6,-0.4,13,20,11,2,23,Matches
André Hahn,de GER,"FW,MF",32-233,4.3,33,83,39.8,542,216,15,25,60.0,13,26,50.0,2,17,11.8,0,0.0,0.0,0.0,1,7,1,0,8,Matches
Tomáš Koubek,cz CZE,GK,30-220,4.0,108,166,65.1,4145,3368,7,7,100.0,47,47,100.0,54,112,48.2,0,0.0,0.0,0.0,0,10,0,0,0,Matches
Renato Veiga,pt POR,DF,19-248,3.7,105,175,60.0,2279,725,28,41,68.3,51,65,78.5,22,57,38.6,0,0.1,0.0,-0.1,1,3,3,1,4,Matches
Julian Baumgartlinger,at AUT,MF,35-091,5.2,156,191,81.7,2911,720,58,70,82.9,78,89,87.6,17,23,73.9,0,0.1,0.2,-0.1,2,14,7,1,19,Matches
Daniel Caligiuri,it ITA,"DF,MF",35-078,2.9,91,138,65.9,1598,828,40,49,81.6,34,53,64.2,12,27,44.4,0,0.4,0.3,-0.4,4,8,4,0,11,Matches
Kelvin Yeboah,it ITA,"FW,MF",22-332,2.8,22,48,45.8,380,139,9,16,56.3,11,18,61.1,2,3,66.7,1,0.3,0.4,0.7,4,3,1,1,4,Matches
Niklas Dorsch,de GER,MF,25-078,2.1,73,100,73.0,1385,311,25,34,73.5,39,52,75.0,8,11,72.7,0,0.0,0.1,0.0,0,2,2,0,6,Matches
Raphael Framberger,de GER,"DF,FW",27-209,2.0,33,64,51.6,404,291,22,27,81.5,9,19,47.4,0,10,0.0,0,0.0,0.1,0.0,1,2,1,0,3,Matches
Ricardo Pepi,us USA,FW,20-084,1.1,18,27,66.7,223,7,10,15,66.7,6,7,85.7,0,0,,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
Reece Oxford,eng ENG,DF,24-108,1.0,28,52,53.8,638,273,2,5,40.0,22,31,71.0,3,14,21.4,0,0.1,0.1,-0.1,1,2,1,0,4,Matches
Frederik Winther,dk DEN,DF,22-089,1.0,22,35,62.9,456,203,5,8,62.5,12,15,80.0,4,8,50.0,1,0.1,0.0,0.9,1,1,1,0,1,Matches
Lukas Petkov,de GER,"MF,FW",22-153,1.6,18,34,52.9,295,96,9,16,56.3,5,9,55.6,3,6,50.0,0,0.0,0.1,0.0,0,3,0,0,2,Matches
Irvin Cardona,fr FRA,"MF,FW",25-238,1.5,14,29,48.3,201,57,8,13,61.5,5,8,62.5,1,5,20.0,0,0.0,0.0,0.0,1,2,0,0,1,Matches
David Čolina,hr CRO,"DF,MF",22-258,0.7,18,31,58.1,288,158,12,17,70.6,4,6,66.7,2,6,33.3,0,0.0,0.0,0.0,1,2,1,0,2,Matches
Nathanael Mbuku,fr FRA,FW,21-018,0.2,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Noah Joel Sarenren Bazee,ng NGA,FW,26-225,0.1,1,1,100.0,10,5,1,1,100.0,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Aaron Zehnter,de GER,DF,18-154,0.0,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.9,26.0,6289,9676,65.0,127933,58627,2308,3041,75.9,2835,3787,74.9,981,2192,44.8,22,19.4,19.3,2.6,191,551,160,34,664,
Opponent Total,,,27.0,26.0,10078,13357,75.5,185714,76225,4357,5171,84.3,4253,5143,82.7,1211,2256,53.7,35,34.2,39.1,0.8,314,851,260,73,1126,
