Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Joseph Aidoo,gh GHA,DF,27-189,26.8,1549,243,840,693,29,11,1549,8,5,62.5,1,12.5,976,4550,2356,11,4,0,9,8,970,2,Matches
Javi Galán,es ESP,DF,28-138,26.1,1869,59,551,782,563,27,1869,121,55,45.5,50,41.3,1080,6755,3902,98,76,15,52,33,1091,173,Matches
Iago Aspas,es ESP,FW,35-248,25.4,1172,22,92,525,570,112,1169,44,16,36.4,19,43.2,811,4026,1944,67,48,25,43,40,946,187,Matches
Unai Núñez,es ESP,DF,26-066,25.0,1607,188,824,745,48,15,1607,9,7,77.8,2,22.2,1008,5321,2918,17,14,1,11,1,1069,0,Matches
Fran Beltrán,es ESP,MF,24-062,24.3,1577,47,358,966,261,9,1577,17,12,70.6,5,29.4,930,4615,1999,22,36,3,19,14,1034,24,Matches
Agustín Marchesín,ar ARG,GK,35-021,19.0,677,550,673,6,0,0,677,0,0,,0,,392,1729,1123,0,0,0,0,0,325,0,Matches
Gabriel Veiga,es ESP,MF,20-314,17.6,792,14,104,417,291,54,792,57,29,50.9,27,47.4,466,2865,1668,48,31,12,47,13,506,56,Matches
Hugo Mallo,es ESP,DF,31-288,17.4,1164,61,372,500,299,37,1164,14,5,35.7,6,42.9,580,2444,1159,25,16,2,16,5,695,84,Matches
Carles Pérez,es ESP,"MF,FW",25-049,15.9,651,12,75,238,349,50,651,57,21,36.8,28,49.1,441,3484,1745,57,45,29,40,22,466,113,Matches
Franco Cervi,ar ARG,MF,28-315,15.9,802,12,158,356,296,37,802,39,14,35.9,19,48.7,436,2349,1002,31,27,7,26,15,443,71,Matches
Jørgen Strand Larsen,no NOR,FW,23-059,14.2,442,23,42,218,186,61,442,22,10,45.5,10,45.5,273,1008,324,11,6,6,57,22,345,53,Matches
Óscar Rodríguez Arnaiz,es ESP,MF,24-282,14.3,935,14,135,504,304,23,935,20,8,40.0,10,50.0,580,2405,1004,25,23,6,21,9,680,31,Matches
Óscar Mingueza,es ESP,DF,23-328,12.7,910,46,317,426,182,16,910,20,9,45.0,6,30.0,526,2859,1541,21,15,2,18,10,562,36,Matches
Luca de la Torre,us USA,MF,24-318,9.2,419,6,70,201,153,18,419,14,7,50.0,7,50.0,285,1779,884,30,25,4,20,8,293,38,Matches
Renato Tapia,pe PER,"MF,DF",27-252,9.4,603,31,177,360,74,6,603,10,6,60.0,3,30.0,335,1450,634,6,12,1,8,8,394,7,Matches
Iván Villar,es ESP,GK,25-271,8.0,260,244,260,0,0,0,260,0,0,,0,,131,569,314,0,0,0,0,0,95,0,Matches
Gonçalo Paciência,pt POR,FW,28-248,4.6,176,2,13,74,91,27,176,9,3,33.3,5,55.6,108,370,146,3,3,2,27,12,141,28,Matches
Haris Seferović,ch SUI,FW,31-043,4.4,134,2,10,72,54,16,134,11,6,54.5,5,45.5,71,309,150,8,4,6,10,2,91,19,Matches
Augusto Solari,ar ARG,"MF,FW",31-093,2.4,136,1,22,77,38,6,136,1,0,0.0,0,0.0,74,294,137,4,2,1,2,3,92,11,Matches
Kevin Vázquez,es ESP,"DF,MF",30-014,2.0,108,10,37,48,23,0,108,1,1,100.0,0,0.0,50,250,153,2,2,0,1,1,55,7,Matches
Pablo Durán,es ESP,"MF,DF",22-071,0.4,29,3,8,10,11,0,29,3,1,33.3,2,66.7,14,54,5,0,0,0,0,0,16,3,Matches
Williot Swedberg,se SWE,MF,19-064,0.4,15,0,0,10,5,0,15,1,0,0.0,1,100.0,11,17,6,0,0,0,0,0,13,4,Matches
Carlos Dominguez,es ESP,DF,22-054,0.2,13,4,9,5,0,0,13,0,0,,0,,7,21,2,0,0,0,0,0,6,0,Matches
Hugo Sotelo,es ESP,MF,19-108,0.2,24,0,5,16,3,0,24,0,0,,0,,20,52,19,0,0,0,0,0,24,0,Matches
Squad Total,,,27.7,27.0,16064,1594,5152,7249,3830,525,16061,478,215,45.0,206,43.1,9605,49575,25135,486,389,122,427,226,10352,947,
Opponent Total,,,28.4,27.0,16145,1563,4805,7895,3595,428,16140,507,258,50.9,203,40.0,9431,45571,22338,364,284,89,454,272,10468,919,
