Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Joseph Aidoo,gh GHA,DF,27-189,27,27,2413.0,26.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,0.0,0.9,11.0,72.0,2.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.03,0.03,0.03,Matches
Javi Galán,es ESP,DF,28-138,27,26,2350.0,26.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,3.6,4.0,98.0,87.0,173.0,0.0,0.08,0.08,0.0,0.08,0.02,0.14,0.15,0.02,0.15,Matches
Iago Aspas,es ESP,FW,35-248,27,25,2284.0,25.4,12.0,3.0,15.0,10.0,2.0,3.0,5.0,0.0,10.0,7.7,4.8,12.4,67.0,115.0,187.0,0.47,0.12,0.59,0.39,0.51,0.4,0.19,0.58,0.3,0.49,Matches
Unai Núñez,es ESP,DF,26-066,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.1,1.0,17.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Fran Beltrán,es ESP,MF,24-062,27,25,2189.0,24.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.3,2.1,22.0,105.0,24.0,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.09,0.03,0.09,Matches
Agustín Marchesín,ar ARG,GK,35-021,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Veiga,es ESP,MF,20-314,26,19,1586.0,17.6,9.0,4.0,13.0,9.0,0.0,0.0,5.0,1.0,5.5,5.5,2.3,7.8,48.0,78.0,56.0,0.51,0.23,0.74,0.51,0.74,0.31,0.13,0.44,0.31,0.44,Matches
Hugo Mallo,es ESP,DF,31-288,19,19,1563.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.7,2.8,25.0,51.0,84.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.16,0.06,0.16,Matches
Carles Pérez,es ESP,"MF,FW",25-049,26,16,1432.0,15.9,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,1.4,3.4,57.0,38.0,113.0,0.13,0.25,0.38,0.13,0.38,0.13,0.09,0.22,0.13,0.22,Matches
Franco Cervi,ar ARG,MF,28-315,26,16,1427.0,15.9,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,2.0,4.2,31.0,44.0,71.0,0.0,0.19,0.19,0.0,0.19,0.13,0.13,0.26,0.13,0.26,Matches
Jørgen Strand Larsen,no NOR,FW,23-059,23,15,1275.0,14.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,3.8,3.8,1.9,5.6,11.0,10.0,53.0,0.14,0.21,0.35,0.14,0.35,0.27,0.13,0.4,0.27,0.4,Matches
Óscar Rodríguez Arnaiz,es ESP,MF,24-282,24,14,1290.0,14.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.1,3.1,1.5,4.6,25.0,88.0,31.0,0.14,0.0,0.14,0.14,0.14,0.22,0.1,0.32,0.22,0.32,Matches
Óscar Mingueza,es ESP,DF,23-328,18,12,1144.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,1.5,21.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches
Luca de la Torre,us USA,MF,24-318,18,10,825.0,9.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.2,1.9,30.0,32.0,38.0,0.0,0.22,0.22,0.0,0.22,0.07,0.13,0.2,0.07,0.2,Matches
Renato Tapia,pe PER,"MF,DF",27-252,19,9,847.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.7,1.1,6.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches
Iván Villar,es ESP,GK,25-271,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonçalo Paciência,pt POR,FW,28-248,16,4,415.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.9,0.9,0.5,1.4,3.0,6.0,28.0,0.22,0.0,0.22,0.22,0.22,0.2,0.11,0.31,0.2,0.31,Matches
Haris Seferović,ch SUI,FW,31-043,8,4,399.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.7,8.0,6.0,19.0,0.45,0.0,0.45,0.45,0.45,0.33,0.05,0.38,0.33,0.38,Matches
Augusto Solari,ar ARG,"MF,FW",31-093,11,2,217.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,4.0,11.0,11.0,0.0,0.41,0.41,0.0,0.41,0.11,0.07,0.19,0.11,0.19,Matches
Kevin Vázquez,es ESP,"DF,MF",30-014,5,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Pablo Durán,es ESP,"MF,DF",22-071,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Williot Swedberg,se SWE,MF,19-064,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Dominguez,es ESP,DF,22-054,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hugo Sotelo,es ESP,MF,19-108,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Hugo Álvarez,es ESP,DF,19-278,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Alves,br BRA,GK,37-286,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Miguel Baeza,es ESP,MF,23-010,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Coke Carrillo,es ESP,GK,21-089,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Martín Conde,es ESP,DF,20-012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Javier Dominguez,es ESP,DF,22-011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francisco Lopez,es ESP,FW,21-072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fernando Medrano,es ESP,DF,23-011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Miguel Rodríguez,es ESP,FW,19-342,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ruly,es ESP,GK,23-069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Sánchez,cu CUB,GK,23-271,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,27,297,2430.0,27.0,32.0,23.0,55.0,30.0,2.0,3.0,59.0,4.0,34.4,32.1,24.5,56.6,486.0,954.0,947.0,1.19,0.85,2.04,1.11,1.96,1.27,0.91,2.18,1.19,2.1,
Opponent Total,,,28.4,27,297,2430.0,27.0,36.0,22.0,58.0,33.0,3.0,5.0,76.0,6.0,30.0,26.1,19.1,45.2,364.0,932.0,919.0,1.33,0.81,2.15,1.22,2.04,1.11,0.71,1.82,0.97,1.67,
