Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Agustín Marchesín,ar ARG,GK,35-021,19.0,29,2,1,4,1,20.7,0.24,-7.3,-0.38,103,267,38.6,500,75,39.8,35.3,131,51.9,42.9,253,14,5.5,25,1.32,18.1,Matches
Iván Villar,es ESP,GK,25-271,8.0,8,1,0,3,0,9.5,0.3,1.5,0.19,47,121,38.8,179,39,41.3,35.5,64,73.4,51.8,110,3,2.7,6,0.75,14.0,Matches
Squad Total,,,27.7,27.0,37,3,1,7,1,30.2,0.26,-5.8,-0.21,150,388,38.7,679,114,40.2,35.3,195,59.0,45.8,363,17,4.7,31,1.15,17.1,
Opponent Total,,,28.4,27.0,34,2,0,2,2,31.4,0.26,-0.6,-0.02,158,372,42.5,681,104,36.6,34.7,189,65.1,48.1,364,16,4.4,23,0.85,13.7,
